experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1944,18.674,87.839,52.659,49.911
Historical,Gomel,1945,18.374,77.439,44.786,44.296
Historical,Gomel,1946,29.477,91.148,51.130,56.148
Historical,Gomel,1947,21.108,94.158,47.768,47.208
Historical,Gomel,1948,22.276,82.200,41.349,53.244
Historical,Gomel,1949,22.710,93.218,45.020,43.965
Historical,Gomel,1950,25.245,109.304,51.910,66.811
Historical,Gomel,1951,18.852,105.009,40.385,44.885
Historical,Gomel,1952,21.943,97.276,56.248,52.025
Historical,Gomel,1953,23.846,81.840,48.149,54.289
Historical,Gomel,1954,24.903,94.840,42.211,47.399
Historical,Gomel,1955,31.611,88.050,54.814,58.321
Historical,Gomel,1956,18.237,78.511,45.972,34.179
Historical,Gomel,1957,32.262,84.063,48.635,35.817
Historical,Gomel,1958,20.184,86.993,53.774,62.213
Historical,Gomel,1959,26.762,76.198,54.238,47.621
Historical,Gomel,1960,36.530,103.316,61.546,52.494
Historical,Gomel,1961,14.982,104.932,48.855,45.576
Historical,Gomel,1962,18.192,82.637,47.783,42.356
Historical,Gomel,1963,30.963,75.754,47.680,43.864
Historical,Gomel,1964,25.196,95.260,57.968,40.003
Historical,Gomel,1965,28.952,91.239,46.735,43.694
Historical,Gomel,1966,28.053,80.566,46.331,35.422
Historical,Gomel,1967,26.152,81.486,49.004,35.749
Historical,Gomel,1968,37.871,80.311,53.158,56.912
Historical,Gomel,1969,26.313,94.942,56.095,55.267
Historical,Gomel,1970,16.915,93.868,58.691,67.020
Historical,Gomel,1971,30.194,87.123,47.199,51.512
Historical,Gomel,1972,26.664,84.973,58.818,52.528
Historical,Gomel,1973,32.379,97.944,65.365,59.493
Historical,Gomel,1974,30.197,103.873,59.202,66.193
Historical,Gomel,1975,32.668,91.217,45.265,57.405
Historical,Gomel,1976,17.944,89.846,54.050,37.343
Historical,Gomel,1977,18.470,92.522,45.983,30.460
Historical,Gomel,1978,11.959,70.000,44.734,34.077
Historical,Gomel,1979,28.442,88.970,51.448,43.996
Historical,Gomel,1980,25.061,80.838,57.323,50.367
Historical,Gomel,1981,28.167,75.288,49.575,49.689
Historical,Gomel,1982,17.087,71.908,44.189,42.494
Historical,Gomel,1983,14.798,78.506,41.826,41.046
Historical,Gomel,1984,15.161,73.978,44.724,41.239
Historical,Gomel,1985,16.891,84.845,49.841,39.500
Historical,Gomel,1986,32.418,85.014,59.789,53.571
Historical,Gomel,1987,19.597,97.505,54.924,46.517
Historical,Gomel,1988,26.512,79.069,57.335,48.343
Historical,Gomel,1989,24.622,82.562,50.673,41.755
Historical,Gomel,1990,20.928,88.925,47.290,47.252
Historical,Gomel,1991,16.401,85.416,49.591,45.981
Historical,Gomel,1992,15.555,90.256,56.998,56.840
Historical,Gomel,1993,24.275,89.383,51.162,45.265
Historical,Gomel,1994,24.945,77.837,49.071,33.860
Historical,Gomel,1995,26.146,94.165,60.063,46.940
Historical,Gomel,1996,20.500,98.574,55.267,41.017
Historical,Gomel,1997,20.363,74.616,46.035,52.231
Historical,Gomel,1998,18.962,85.409,53.613,48.259
Historical,Gomel,1999,24.476,97.892,54.038,55.479
Historical,Gomel,2000,19.129,79.830,47.128,32.781
Historical,Gomel,2001,23.632,84.357,37.883,28.494
Historical,Gomel,2002,21.429,96.618,49.779,51.264
Historical,Gomel,2003,25.030,85.963,49.714,54.501
Historical,Gomel,2004,17.946,91.972,50.078,45.323
Historical,Gomel,2005,13.779,93.586,45.150,30.308
Historical,Gomel,2006,21.596,79.339,50.930,56.009
Historical,Gomel,2007,16.427,86.644,46.063,36.800
Historical,Gomel,2008,30.089,100.960,53.906,54.603
Historical,Gomel,2009,27.685,92.814,50.759,55.471
Historical,Gomel,2010,15.685,81.567,44.641,39.696
Historical,Gomel,2011,18.391,96.327,55.907,41.350
Historical,Gomel,2012,24.120,84.646,57.348,51.470
Historical,Gomel,2013,21.462,89.760,50.467,53.313
Historical,Gomel,2014,32.673,106.824,59.727,54.843
Historical,Grodno,1900,23.215,86.431,51.390,42.454
Historical,Grodno,1901,35.076,82.152,55.718,48.053
Historical,Grodno,1902,21.802,88.638,49.772,46.365
Historical,Grodno,1903,35.461,91.901,50.307,65.316
Historical,Grodno,1904,16.991,85.512,51.751,40.380
Historical,Grodno,1905,22.193,85.603,51.567,50.988
Historical,Grodno,1906,20.862,90.498,53.861,67.840
Historical,Grodno,1907,25.338,99.346,56.762,37.402
Historical,Grodno,1908,28.843,85.738,66.662,59.814
Historical,Grodno,1909,26.667,110.365,62.000,61.677
Historical,Grodno,1910,25.893,103.419,52.676,50.228
Historical,Grodno,1911,24.720,72.219,48.516,38.652
Historical,Grodno,1912,25.954,85.068,50.826,48.494
Historical,Grodno,1913,28.819,90.618,65.114,56.020
Historical,Grodno,1914,27.367,95.059,68.128,65.498
Historical,Grodno,1915,16.451,104.790,59.507,47.403
Historical,Grodno,1916,26.286,89.871,52.035,33.850
Historical,Grodno,1917,20.969,84.295,51.989,51.374
Historical,Grodno,1918,35.051,87.470,56.117,47.649
Historical,Grodno,1919,31.415,80.717,52.899,48.056
Historical,Grodno,1920,24.650,90.176,49.351,42.915
