experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Brest,2002,45.209,104.079,62.911,64.353
Historical,Brest,2003,42.133,103.361,59.690,59.785
Historical,Brest,2004,43.738,95.105,65.368,70.847
Historical,Brest,2005,35.861,103.198,66.503,60.721
Historical,Brest,2006,41.407,100.975,58.439,59.442
Historical,Brest,2007,43.613,104.573,67.761,64.342
Historical,Brest,2008,40.393,97.327,65.815,59.192
Historical,Brest,2009,50.743,90.463,68.658,56.023
Historical,Brest,2010,40.942,100.449,60.787,61.711
Historical,Brest,2011,43.097,103.968,64.551,57.845
Historical,Brest,2012,41.286,105.440,63.012,57.216
Historical,Brest,2013,45.969,105.181,54.743,66.419
Historical,Gomel,1900,32.326,89.344,48.950,46.709
Historical,Gomel,1901,32.112,81.654,52.974,46.825
Historical,Gomel,1902,35.027,79.111,44.268,39.940
Historical,Gomel,1903,32.943,86.049,51.220,43.223
Historical,Gomel,1904,27.830,83.392,52.488,44.751
Historical,Gomel,1905,30.428,94.867,50.535,43.862
Historical,Gomel,1906,30.826,80.376,47.470,35.157
Historical,Gomel,1907,31.354,98.488,51.495,46.783
Historical,Gomel,1908,34.032,80.420,48.247,35.195
Historical,Gomel,1909,32.371,84.905,49.819,44.416
Historical,Gomel,1910,30.224,84.524,58.147,41.285
Historical,Gomel,1911,34.443,84.752,50.440,45.050
Historical,Gomel,1912,28.553,82.478,53.615,45.102
Historical,Gomel,1913,31.600,80.949,51.382,45.519
Historical,Gomel,1914,28.197,88.388,45.091,36.402
Historical,Gomel,1915,35.508,79.002,50.348,40.404
Historical,Gomel,1916,33.118,92.682,51.425,50.258
Historical,Gomel,1917,32.039,88.644,48.038,42.751
Historical,Gomel,1918,36.541,79.601,54.879,48.501
Historical,Gomel,1919,34.567,89.919,54.030,45.325
Historical,Gomel,1920,28.626,86.812,50.086,46.547
Historical,Gomel,1921,44.727,102.086,55.530,47.868
Historical,Gomel,1922,31.536,86.833,49.900,42.271
Historical,Gomel,1923,36.410,86.720,53.723,42.774
Historical,Gomel,1924,39.557,94.283,55.075,44.381
Historical,Gomel,1925,35.482,87.248,54.030,48.724
Historical,Gomel,1926,33.939,86.321,54.668,46.268
Historical,Gomel,1927,32.798,91.655,53.411,44.710
Historical,Gomel,1928,32.480,98.548,54.593,53.041
Historical,Gomel,1929,29.002,83.296,51.194,43.802
Historical,Gomel,1930,32.179,85.679,48.158,39.045
Historical,Gomel,1931,36.628,103.000,52.094,47.479
Historical,Gomel,1932,35.539,76.897,47.303,38.883
Historical,Gomel,1933,34.493,86.932,53.081,41.618
Historical,Gomel,1934,36.838,85.148,48.793,39.027
Historical,Gomel,1935,31.458,91.857,54.286,49.896
Historical,Gomel,1936,34.916,98.742,50.194,48.446
Historical,Gomel,1937,29.820,89.754,51.445,46.679
Historical,Gomel,1938,30.629,85.031,50.070,41.440
Historical,Gomel,1939,33.482,90.227,47.680,40.338
Historical,Gomel,1940,33.607,99.782,48.336,40.053
Historical,Gomel,1941,33.280,74.570,52.298,39.262
Historical,Gomel,1942,34.360,96.364,44.528,40.548
Historical,Gomel,1943,32.022,86.963,50.256,41.327
Historical,Gomel,1944,33.336,78.078,47.058,37.583
Historical,Gomel,1945,32.877,88.575,52.488,40.000
Historical,Gomel,1946,31.877,82.370,50.054,35.001
Historical,Gomel,1947,30.430,92.399,46.141,43.143
Historical,Gomel,1948,29.561,96.920,45.181,47.883
Historical,Gomel,1949,34.358,86.873,52.713,42.872
Historical,Gomel,1950,31.561,94.559,49.364,37.823
Historical,Gomel,1951,33.572,83.343,47.293,43.544
Historical,Gomel,1952,28.924,78.646,49.359,40.593
Historical,Gomel,1953,31.964,85.408,46.507,42.567
Historical,Gomel,1954,31.783,87.673,48.477,41.504
Historical,Gomel,1955,34.983,85.541,52.634,40.748
Historical,Gomel,1956,29.024,82.874,45.156,39.418
Historical,Gomel,1957,31.068,89.843,49.134,38.603
Historical,Gomel,1958,34.792,87.478,50.158,41.069
Historical,Gomel,1959,36.581,85.813,48.709,43.229
Historical,Gomel,1960,32.808,97.799,50.456,49.356
Historical,Gomel,1961,30.425,86.775,48.280,43.116
Historical,Gomel,1962,33.353,86.002,49.162,37.896
Historical,Gomel,1963,36.688,103.539,52.389,44.761
Historical,Gomel,1964,35.217,82.190,49.480,40.956
Historical,Gomel,1965,29.569,84.262,49.111,43.112
Historical,Gomel,1966,31.089,86.159,50.336,40.213
Historical,Gomel,1967,31.800,81.833,44.544,35.065
Historical,Gomel,1968,29.537,79.321,49.050,44.318
Historical,Gomel,1969,30.809,82.656,45.300,38.842
Historical,Gomel,1970,34.094,88.830,45.809,40.377
Historical,Gomel,1971,26.665,86.655,49.067,43.198
Historical,Gomel,1972,32.249,79.832,46.984,41.433
Historical,Gomel,1973,33.045,84.035,53.362,46.370
Historical,Gomel,1974,30.451,76.363,48.659,45.460
Historical,Gomel,1975,33.501,83.717,44.966,42.351
Historical,Gomel,1976,29.881,84.960,46.159,38.871
Historical,Gomel,1977,33.383,77.761,48.349,42.362
Historical,Gomel,1978,33.405,81.113,53.158,47.957
Historical,Gomel,1979,36.907,81.696,49.288,43.055
Historical,Gomel,1980,34.048,85.193,50.661,41.606
Historical,Gomel,1981,33.232,83.484,45.976,46.111
Historical,Gomel,1982,32.509,79.270,50.417,41.125
Historical,Gomel,1983,32.616,78.748,45.868,36.445
Historical,Gomel,1984,33.264,86.982,52.739,45.657
Historical,Gomel,1985,33.983,87.446,50.765,39.515
Historical,Gomel,1986,35.568,81.269,47.418,43.590
Historical,Gomel,1987,35.271,92.656,44.554,47.926
Historical,Gomel,1988,31.458,84.804,47.079,47.642
Historical,Gomel,1989,38.355,101.604,53.026,51.652
Historical,Gomel,1990,34.497,76.902,57.390,46.719
Historical,Gomel,1991,33.062,85.081,52.530,39.941
Historical,Gomel,1992,36.721,88.964,48.402,45.013
Historical,Gomel,1993,37.801,89.639,50.201,47.293
Historical,Gomel,1994,32.614,88.692,56.847,54.474
Historical,Gomel,1995,37.191,90.426,51.368,44.849
Historical,Gomel,1996,33.439,100.836,52.743,52.700
Historical,Gomel,1997,35.631,89.625,49.883,43.158
Historical,Gomel,1998,36.628,90.358,54.705,49.008
Historical,Gomel,1999,39.544,94.437,52.069,47.861
Historical,Gomel,2000,37.417,89.433,64.843,55.171
Historical,Gomel,2001,40.693,88.160,59.630,54.412
Historical,Gomel,2002,39.016,96.269,55.719,55.242
Historical,Gomel,2003,40.302,97.899,57.415,49.821
Historical,Gomel,2004,37.493,89.615,62.819,60.551
Historical,Gomel,2005,32.557,106.928,59.622,48.743
Historical,Gomel,2006,39.433,96.246,51.913,49.794
Historical,Gomel,2007,41.036,101.669,57.900,56.820
Historical,Gomel,2008,37.516,90.728,59.262,48.544
Historical,Gomel,2009,45.828,92.546,57.967,50.467
Historical,Gomel,2010,37.752,92.889,53.778,53.678
Historical,Gomel,2011,39.587,100.386,56.602,49.810
Historical,Gomel,2012,37.495,94.263,53.400,50.784
Historical,Gomel,2013,41.486,97.980,55.666,59.579
Historical,Grodno,1900,31.524,88.867,48.124,43.685
Historical,Grodno,1901,30.551,85.364,53.758,45.189
Historical,Grodno,1902,29.963,70.341,45.677,34.949
Historical,Grodno,1903,31.665,83.400,49.036,41.734
Historical,Grodno,1904,28.525,85.178,49.750,44.857
Historical,Grodno,1905,22.812,88.127,46.536,37.094
Historical,Grodno,1906,28.874,80.364,44.631,36.229
Historical,Grodno,1907,24.550,97.122,49.716,43.606
Historical,Grodno,1908,30.898,75.255,45.256,37.163
Historical,Grodno,1909,33.587,86.297,47.393,40.999
Historical,Grodno,1910,25.913,80.154,50.625,39.772
Historical,Grodno,1911,34.151,88.756,49.393,44.822
Historical,Grodno,1912,24.932,82.354,51.491,39.441
Historical,Grodno,1913,25.736,80.744,49.779,43.859
Historical,Grodno,1914,24.506,91.377,44.087,37.484
Historical,Grodno,1915,33.698,78.425,51.282,39.956
Historical,Grodno,1916,27.609,90.324,46.894,46.774
Historical,Grodno,1917,30.795,90.408,47.916,43.644
Historical,Grodno,1918,36.119,82.118,53.640,51.254
Historical,Grodno,1919,27.196,90.032,54.991,44.906
Historical,Grodno,1920,25.720,81.547,49.256,43.264
Historical,Grodno,1921,34.535,97.969,55.411,42.319
Historical,Grodno,1922,29.401,85.008,48.461,42.775
Historical,Grodno,1923,28.113,83.910,52.460,34.490
Historical,Grodno,1924,33.313,89.143,57.731,45.396
Historical,Grodno,1925,29.789,86.894,49.055,44.067
Historical,Grodno,1926,33.251,95.251,53.703,46.189
Historical,Grodno,1927,31.999,86.288,54.456,42.509
Historical,Grodno,1928,28.473,108.048,52.211,48.566
Historical,Grodno,1929,27.337,79.900,47.177,43.310
Historical,Grodno,1930,28.632,86.374,45.611,41.471
Historical,Grodno,1931,32.927,98.269,52.125,43.572
Historical,Grodno,1932,32.862,69.466,44.409,39.164
Historical,Grodno,1933,33.479,81.536,48.929,40.955
Historical,Grodno,1934,34.173,81.793,47.354,38.918
Historical,Grodno,1935,30.534,90.948,55.062,48.921
Historical,Grodno,1936,33.536,96.545,49.712,48.477
Historical,Grodno,1937,31.603,87.729,49.835,46.930
Historical,Grodno,1938,27.305,78.403,49.932,44.984
Historical,Grodno,1939,27.150,88.834,47.578,38.024
Historical,Grodno,1940,28.613,86.783,50.352,41.954
Historical,Grodno,1941,28.758,77.188,52.466,40.545
Historical,Grodno,1942,28.067,86.575,41.214,40.069
Historical,Grodno,1943,27.160,88.972,54.101,42.031
Historical,Grodno,1944,26.622,93.910,48.767,39.922
Historical,Grodno,1945,27.394,94.229,46.428,38.684
Historical,Grodno,1946,30.639,74.047,48.423,37.606
Historical,Grodno,1947,26.715,84.510,42.936,36.441
Historical,Grodno,1948,25.267,96.851,49.513,54.070
Historical,Grodno,1949,30.270,85.830,55.295,47.783
Historical,Grodno,1950,27.213,92.508,49.071,40.140
Historical,Grodno,1951,28.476,89.051,43.703,39.718
Historical,Grodno,1952,25.922,79.141,49.258,37.063
Historical,Grodno,1953,25.270,92.685,46.670,38.288
Historical,Grodno,1954,30.449,87.094,46.684,45.102
