experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Brest,2002,3.881,9.858,7.525,9.168
Historical,Brest,2003,5.410,9.915,7.302,7.673
Historical,Brest,2004,4.327,9.641,7.786,8.484
Historical,Brest,2005,5.910,10.646,7.738,9.079
Historical,Brest,2006,4.975,9.524,7.947,7.923
Historical,Brest,2007,4.921,9.613,7.677,8.053
Historical,Brest,2008,6.762,10.214,8.173,8.100
Historical,Brest,2009,5.127,9.888,7.456,8.088
Historical,Brest,2010,5.496,10.514,7.736,8.185
Historical,Brest,2011,5.306,10.098,7.463,7.679
Historical,Brest,2012,5.004,10.637,7.737,8.520
Historical,Brest,2013,5.634,10.232,7.335,7.903
Historical,Brest,2014,4.958,10.514,7.236,7.921
Historical,Gomel,1900,3.147,9.180,6.301,6.962
Historical,Gomel,1901,2.952,8.958,4.970,6.090
Historical,Gomel,1902,2.967,8.717,6.691,6.741
Historical,Gomel,1903,3.117,8.054,5.614,6.104
Historical,Gomel,1904,3.370,8.459,6.392,6.385
Historical,Gomel,1905,3.413,8.940,5.180,6.227
Historical,Gomel,1906,1.674,9.738,5.798,6.201
Historical,Gomel,1907,3.355,8.783,5.982,6.629
Historical,Gomel,1908,3.416,8.364,5.992,6.040
Historical,Gomel,1909,2.561,7.895,5.538,6.436
Historical,Gomel,1910,3.660,7.907,6.051,6.917
Historical,Gomel,1911,3.011,9.138,5.831,5.742
Historical,Gomel,1912,3.846,9.151,6.448,7.444
Historical,Gomel,1913,3.166,8.320,6.181,6.350
Historical,Gomel,1914,3.238,9.062,6.491,6.122
Historical,Gomel,1915,3.594,8.677,6.454,6.881
Historical,Gomel,1916,3.708,9.280,6.643,7.032
Historical,Gomel,1917,3.820,8.346,6.208,6.857
Historical,Gomel,1918,2.594,8.150,5.307,6.513
Historical,Gomel,1919,3.385,8.879,6.347,6.830
Historical,Gomel,1920,4.167,9.445,6.205,7.226
Historical,Gomel,1921,3.875,8.944,5.581,6.790
Historical,Gomel,1922,3.086,9.016,6.159,7.669
Historical,Gomel,1923,4.346,9.304,5.959,6.639
Historical,Gomel,1924,4.165,9.438,6.003,6.924
Historical,Gomel,1925,3.726,7.860,6.659,7.199
Historical,Gomel,1926,4.235,9.159,6.525,6.894
Historical,Gomel,1927,2.767,9.813,6.207,7.653
Historical,Gomel,1928,3.186,9.519,5.945,6.475
Historical,Gomel,1929,2.594,8.690,6.728,6.681
Historical,Gomel,1930,2.929,8.842,5.831,7.176
Historical,Gomel,1931,3.485,7.800,5.569,6.622
Historical,Gomel,1932,4.813,8.355,6.569,6.733
Historical,Gomel,1933,2.153,8.193,5.663,6.094
Historical,Gomel,1934,2.720,8.586,6.418,6.072
Historical,Gomel,1935,3.494,9.028,5.979,6.395
Historical,Gomel,1936,3.349,8.121,6.575,6.336
