experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Brest,1900,31.563,66.646,51.146,28.398
Historical,Brest,1901,32.668,76.028,52.648,29.008
Historical,Brest,1902,33.479,77.011,55.708,34.791
Historical,Brest,1903,25.379,67.307,45.424,34.512
Historical,Brest,1904,28.911,82.192,63.349,45.331
Historical,Brest,1905,28.406,74.837,51.713,35.489
Historical,Brest,1906,31.382,67.554,46.787,38.772
Historical,Brest,1907,26.493,66.196,52.314,33.826
Historical,Brest,1908,29.610,70.972,46.694,30.883
Historical,Brest,1909,28.513,85.630,56.821,43.017
Historical,Brest,1910,32.768,73.756,51.209,38.132
Historical,Brest,1911,39.256,77.054,56.719,42.456
Historical,Brest,1912,29.817,79.936,54.349,36.683
Historical,Brest,1913,34.609,71.595,57.498,33.983
Historical,Brest,1914,28.715,77.953,52.825,35.970
Historical,Brest,1915,29.659,77.738,48.720,32.088
Historical,Brest,1916,35.137,85.710,55.082,41.676
Historical,Brest,1917,25.234,72.424,48.276,43.713
Historical,Brest,1918,34.263,67.915,48.354,37.262
Historical,Brest,1919,36.314,70.895,50.739,37.607
Historical,Brest,1920,28.117,65.287,44.167,25.573
Historical,Brest,1921,27.168,72.447,52.075,36.426
Historical,Brest,1922,35.755,86.565,50.241,41.391
Historical,Brest,1923,35.739,72.806,52.864,32.079
Historical,Brest,1924,30.198,76.564,52.756,36.019
Historical,Brest,1925,33.505,66.792,51.504,34.925
Historical,Brest,1926,31.287,69.921,47.515,39.270
Historical,Brest,1927,37.797,75.903,53.650,39.402
Historical,Brest,1928,30.069,72.450,53.537,40.220
Historical,Brest,1929,30.780,79.156,47.405,27.460
Historical,Brest,1930,30.645,71.168,50.488,35.635
Historical,Brest,1931,30.535,76.874,51.706,39.453
Historical,Brest,1932,33.945,70.254,49.121,27.199
Historical,Brest,1933,24.561,72.917,52.375,43.800
Historical,Brest,1934,35.735,66.353,49.054,36.968
Historical,Brest,1935,32.336,72.159,51.849,37.293
Historical,Brest,1936,26.756,74.710,55.380,28.454
Historical,Brest,1937,36.576,76.360,48.951,31.258
Historical,Brest,1938,32.336,76.384,54.991,46.867
Historical,Brest,1939,36.877,78.675,55.752,41.675
Historical,Brest,1940,29.778,74.716,58.340,33.907
Historical,Brest,1941,36.487,72.860,52.081,41.194
Historical,Brest,1942,30.865,77.541,57.801,35.604
Historical,Brest,1943,29.859,70.328,47.907,32.774
Historical,Brest,1944,29.480,66.748,46.526,32.414
Historical,Brest,1945,30.018,73.994,49.610,33.353
Historical,Brest,1946,27.089,70.785,46.599,44.671
Historical,Brest,1947,27.187,76.621,50.764,39.294
Historical,Brest,1948,36.947,76.071,52.278,38.993
Historical,Brest,1949,29.471,73.101,48.621,39.398
Historical,Brest,1950,30.107,68.484,55.043,43.754
Historical,Brest,1951,25.399,64.241,44.899,28.117
Historical,Brest,1952,25.288,73.101,50.126,38.725
Historical,Brest,1953,29.189,76.018,51.838,44.764
