experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Brest,2002,27.317,101.396,63.476,81.788
Historical,Brest,2003,25.340,111.057,51.998,95.976
Historical,Brest,2004,22.108,110.923,55.276,82.019
Historical,Brest,2005,23.425,103.887,64.525,86.128
Historical,Brest,2006,16.305,88.981,47.050,76.757
Historical,Brest,2007,32.525,100.199,62.128,90.113
Historical,Brest,2008,21.888,92.566,57.377,79.177
Historical,Brest,2009,11.042,123.617,67.974,92.701
Historical,Brest,2010,14.460,101.846,42.492,61.951
Historical,Brest,2011,18.676,120.835,51.447,83.365
Historical,Brest,2012,18.794,98.454,55.005,77.470
Historical,Brest,2013,28.810,97.483,57.237,87.275
Historical,Brest,2014,20.934,105.575,56.465,82.286
Historical,Gomel,1900,20.084,106.045,62.878,99.678
Historical,Gomel,1901,19.420,103.995,44.793,96.629
Historical,Gomel,1902,17.337,104.548,64.661,106.456
Historical,Gomel,1903,22.391,109.795,70.115,96.509
Historical,Gomel,1904,18.750,123.852,58.088,105.251
Historical,Gomel,1905,12.755,113.658,67.552,104.871
Historical,Gomel,1906,18.389,121.507,56.972,95.200
Historical,Gomel,1907,18.430,125.617,61.305,85.004
Historical,Gomel,1908,24.082,105.615,60.517,114.505
Historical,Gomel,1909,19.097,94.013,64.181,89.896
Historical,Gomel,1910,15.275,90.433,38.976,71.233
Historical,Gomel,1911,17.249,122.712,48.494,92.348
Historical,Gomel,1912,14.188,109.823,60.860,85.528
Historical,Gomel,1913,21.354,108.208,57.026,88.006
Historical,Gomel,1914,24.376,110.874,56.323,88.381
Historical,Gomel,1915,15.535,94.493,43.170,102.439
Historical,Gomel,1916,19.253,96.706,51.051,83.708
Historical,Gomel,1917,19.434,106.038,64.551,89.195
Historical,Gomel,1918,22.931,107.301,60.228,89.697
Historical,Gomel,1919,11.003,96.048,59.962,93.605
Historical,Gomel,1920,15.428,123.762,51.912,91.005
Historical,Gomel,1921,30.779,95.525,50.387,93.644
Historical,Gomel,1922,17.818,118.336,70.215,93.885
Historical,Gomel,1923,20.226,110.102,59.781,107.128
Historical,Gomel,1924,14.567,101.175,51.633,101.650
Historical,Gomel,1925,19.780,101.233,41.159,78.688
Historical,Gomel,1926,20.565,111.685,51.552,83.648
Historical,Gomel,1927,14.371,95.481,59.949,100.192
Historical,Gomel,1928,18.029,122.045,54.056,93.894
Historical,Gomel,1929,15.139,96.805,68.702,95.513
Historical,Gomel,1930,18.070,103.076,55.080,93.063
Historical,Gomel,1931,21.374,102.203,53.839,95.636
Historical,Gomel,1932,27.807,96.971,56.195,90.102
Historical,Gomel,1933,8.373,99.281,57.636,81.720
Historical,Gomel,1934,13.277,123.965,57.365,109.689
Historical,Gomel,1935,25.030,88.644,56.732,84.939
Historical,Gomel,1936,23.808,113.044,52.836,100.077
Historical,Gomel,1937,16.730,101.773,61.015,96.923
Historical,Gomel,1938,16.841,112.693,48.466,79.264
Historical,Gomel,1939,14.689,112.594,51.174,89.342
Historical,Gomel,1940,12.059,116.422,54.708,88.970
Historical,Gomel,1941,15.839,108.260,53.846,97.656
Historical,Gomel,1942,22.275,104.321,57.353,85.623
Historical,Gomel,1943,15.564,109.772,55.222,90.367
Historical,Gomel,1944,13.603,85.611,56.010,86.083
Historical,Gomel,1945,28.563,107.071,58.809,99.673
Historical,Gomel,1946,20.057,102.690,61.645,84.262
Historical,Gomel,1947,18.700,106.875,48.833,95.316
Historical,Gomel,1948,9.235,109.609,68.835,94.221
Historical,Gomel,1949,19.685,112.513,57.368,94.662
Historical,Gomel,1950,24.164,95.172,47.302,88.438
Historical,Gomel,1951,22.031,116.931,62.918,82.681
Historical,Gomel,1952,16.395,118.731,47.921,86.505
Historical,Gomel,1953,25.559,104.399,58.844,96.878
Historical,Gomel,1954,16.519,108.356,49.777,87.207
Historical,Gomel,1955,21.135,92.381,55.529,90.914
Historical,Gomel,1956,22.788,119.832,58.375,77.525
Historical,Gomel,1957,19.092,99.255,47.229,88.234
Historical,Gomel,1958,15.778,116.170,76.248,105.060
Historical,Gomel,1959,13.376,106.417,51.591,75.361
Historical,Gomel,1960,13.883,127.887,54.449,78.787
Historical,Gomel,1961,13.523,87.733,52.732,79.359
Historical,Gomel,1962,14.489,102.773,61.920,106.275
Historical,Gomel,1963,23.351,104.646,56.473,90.187
Historical,Gomel,1964,21.547,97.190,51.491,98.106
Historical,Gomel,1965,18.404,108.139,60.508,85.463
Historical,Gomel,1966,22.864,102.088,48.935,83.165
Historical,Gomel,1967,19.463,103.643,46.532,79.605
Historical,Gomel,1968,26.367,93.304,51.216,98.255
Historical,Gomel,1969,14.023,108.865,56.707,91.798
Historical,Gomel,1970,17.956,104.415,42.932,87.612
