experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Brest,2002,266.691,486.361,409.832,426.211
Historical,Brest,2003,258.704,485.678,397.761,432.381
Historical,Brest,2004,294.545,481.604,369.550,425.688
Historical,Brest,2005,241.234,511.373,431.672,441.330
Historical,Brest,2006,274.552,487.397,385.537,427.659
Historical,Brest,2007,308.098,491.189,419.495,427.829
Historical,Brest,2008,291.026,487.469,389.954,422.073
Historical,Brest,2009,256.572,496.097,384.545,438.944
Historical,Brest,2010,247.610,514.737,404.770,436.748
Historical,Brest,2011,264.758,512.160,396.275,431.603
Historical,Brest,2012,262.943,499.245,413.334,424.440
Historical,Brest,2013,278.084,498.119,397.547,435.326
Historical,Brest,2014,260.633,509.429,370.482,432.775
Historical,Gomel,1900,271.836,502.072,390.485,436.301
Historical,Gomel,1901,201.608,505.779,416.612,454.852
Historical,Gomel,1902,279.467,505.258,410.951,454.107
Historical,Gomel,1903,279.743,481.154,397.992,428.271
Historical,Gomel,1904,259.774,485.122,412.200,431.177
Historical,Gomel,1905,307.291,491.978,402.610,439.758
Historical,Gomel,1906,254.014,497.299,401.546,439.193
Historical,Gomel,1907,287.205,487.565,395.535,438.144
Historical,Gomel,1908,285.964,494.358,406.424,443.016
Historical,Gomel,1909,252.250,483.840,393.720,442.801
Historical,Gomel,1910,215.877,476.560,388.910,451.339
Historical,Gomel,1911,262.207,517.502,387.092,447.519
Historical,Gomel,1912,264.531,495.742,366.259,426.036
Historical,Gomel,1913,289.021,493.098,419.392,442.783
Historical,Gomel,1914,289.773,497.049,390.339,430.861
Historical,Gomel,1915,273.519,480.446,382.919,435.389
Historical,Gomel,1916,249.265,480.140,409.166,438.989
Historical,Gomel,1917,279.519,501.491,404.087,438.862
Historical,Gomel,1918,240.562,499.743,390.803,441.052
Historical,Gomel,1919,252.680,495.944,389.878,433.103
Historical,Gomel,1920,305.740,513.333,421.623,447.323
Historical,Gomel,1921,248.309,502.283,388.798,465.864
Historical,Gomel,1922,297.343,486.328,393.412,440.308
Historical,Gomel,1923,283.937,494.239,416.927,444.362
Historical,Gomel,1924,266.166,505.245,399.130,425.742
Historical,Gomel,1925,262.479,496.939,374.841,440.699
Historical,Gomel,1926,239.412,489.538,418.478,449.631
Historical,Gomel,1927,310.896,488.344,406.750,437.735
Historical,Gomel,1928,256.828,485.939,411.849,439.297
