experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Brest,1900,167.673,463.242,306.122,374.169
Historical,Brest,1901,163.962,448.383,295.353,370.543
Historical,Brest,1902,156.462,454.043,323.842,413.520
Historical,Brest,1903,173.448,392.085,328.914,381.074
Historical,Brest,1904,159.939,459.042,290.865,368.218
Historical,Brest,1905,169.714,413.804,305.840,384.290
Historical,Brest,1906,172.452,462.447,304.128,374.054
Historical,Brest,1907,182.191,422.599,276.162,388.478
Historical,Brest,1908,153.877,475.813,292.720,394.263
Historical,Brest,1909,148.197,437.594,290.423,396.736
Historical,Brest,1910,161.057,423.185,288.202,334.050
Historical,Brest,1911,157.633,443.748,282.105,359.970
Historical,Brest,1912,150.836,438.416,285.773,362.796
Historical,Brest,1913,149.315,430.734,320.005,391.041
Historical,Brest,1914,186.514,386.386,300.296,355.257
Historical,Brest,1915,147.694,436.859,301.709,363.219
Historical,Brest,1916,131.312,427.998,312.245,361.499
Historical,Brest,1917,204.037,419.097,318.694,405.821
Historical,Brest,1918,139.961,488.301,323.764,384.082
Historical,Brest,1919,140.458,449.354,304.448,343.856
Historical,Brest,1920,180.792,481.044,311.870,386.503
Historical,Brest,1921,179.796,419.566,286.124,365.022
Historical,Brest,1922,194.810,420.056,323.494,403.691
Historical,Brest,1923,176.977,407.870,302.796,390.671
Historical,Brest,1924,119.026,412.708,270.555,351.241
Historical,Brest,1925,166.503,406.733,284.828,381.424
Historical,Brest,1926,204.994,454.613,283.879,411.174
Historical,Brest,1927,197.896,444.429,295.751,423.568
Historical,Brest,1928,182.033,453.927,314.144,377.831
Historical,Brest,1929,172.075,387.752,304.915,349.880
Historical,Brest,1930,215.985,373.728,294.596,390.326
Historical,Brest,1931,176.820,372.154,287.471,368.266
Historical,Brest,1932,159.035,432.395,354.076,368.541
Historical,Brest,1933,138.847,439.102,295.689,385.102
Historical,Brest,1934,183.716,462.752,317.107,378.594
Historical,Brest,1935,185.691,411.908,308.572,384.950
Historical,Brest,1936,185.544,403.880,284.794,353.054
Historical,Brest,1937,149.858,376.700,307.358,365.593
Historical,Brest,1938,175.168,346.883,279.042,365.848
Historical,Brest,1939,161.473,450.396,287.527,365.749
Historical,Brest,1940,132.437,431.137,284.293,368.295
Historical,Brest,1941,117.220,418.354,298.552,351.779
Historical,Brest,1942,186.181,458.695,294.079,383.090
Historical,Brest,1943,168.064,379.930,286.216,364.757
Historical,Brest,1944,191.000,405.275,308.461,347.150
Historical,Brest,1945,236.330,443.686,321.499,388.091
Historical,Brest,1946,151.117,452.392,322.875,362.319
Historical,Brest,1947,179.455,413.560,290.540,380.632
Historical,Brest,1948,157.148,467.096,311.211,390.974
Historical,Brest,1949,189.069,462.175,278.200,367.414
Historical,Brest,1950,204.111,426.964,277.675,339.643
Historical,Brest,1951,172.674,424.391,315.682,353.100
Historical,Brest,1952,186.352,389.623,305.091,379.623
Historical,Brest,1953,159.220,418.040,299.443,321.378
Historical,Brest,1954,138.134,462.934,324.120,344.550
Historical,Brest,1955,178.708,396.815,274.902,389.601
Historical,Brest,1956,143.379,441.029,279.727,336.624
Historical,Brest,1957,176.858,398.905,283.366,331.167
