experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Brest,2002,3.364,11.554,7.755,8.478
Historical,Brest,2003,5.304,9.664,7.969,7.658
Historical,Brest,2004,4.682,10.948,7.404,8.864
Historical,Brest,2005,4.233,11.836,8.307,9.176
Historical,Brest,2006,5.109,10.705,8.238,8.071
Historical,Brest,2007,3.931,10.185,8.331,8.156
Historical,Brest,2008,6.328,11.623,8.897,9.118
Historical,Brest,2009,4.306,10.492,7.117,8.255
Historical,Brest,2010,4.496,11.126,8.297,8.890
Historical,Brest,2011,4.620,10.205,7.501,7.601
Historical,Brest,2012,4.581,10.717,7.962,8.437
Historical,Brest,2013,4.633,10.205,7.957,8.788
Historical,Brest,2014,4.441,10.697,7.172,8.348
Historical,Gomel,1900,3.021,9.806,6.990,7.649
Historical,Gomel,1901,2.015,9.458,5.293,6.843
Historical,Gomel,1902,2.676,8.899,6.469,6.867
Historical,Gomel,1903,2.257,9.116,5.716,6.161
Historical,Gomel,1904,3.492,9.633,6.423,7.699
Historical,Gomel,1905,1.573,7.669,4.754,5.871
Historical,Gomel,1906,1.013,9.987,5.631,7.035
Historical,Gomel,1907,2.884,9.909,6.399,6.926
Historical,Gomel,1908,3.012,8.070,5.441,7.074
Historical,Gomel,1909,2.329,9.222,5.538,6.349
Historical,Gomel,1910,2.171,8.334,5.502,6.241
Historical,Gomel,1911,2.664,9.451,5.083,5.482
Historical,Gomel,1912,3.129,10.991,5.827,8.471
Historical,Gomel,1913,2.257,8.845,6.421,8.264
Historical,Gomel,1914,3.224,9.323,6.951,7.789
Historical,Gomel,1915,2.631,8.327,6.107,5.575
Historical,Gomel,1916,3.559,11.212,6.802,7.718
Historical,Gomel,1917,3.343,9.258,6.685,7.206
Historical,Gomel,1918,2.479,9.114,6.658,7.080
Historical,Gomel,1919,2.187,9.783,5.746,7.460
Historical,Gomel,1920,2.605,10.958,6.034,8.512
Historical,Gomel,1921,3.002,10.370,6.020,6.362
Historical,Gomel,1922,2.508,10.243,5.706,7.307
Historical,Gomel,1923,2.857,10.019,5.799,6.722
Historical,Gomel,1924,3.816,10.074,5.964,8.599
Historical,Gomel,1925,4.420,8.490,6.158,7.047
Historical,Gomel,1926,4.690,10.004,6.239,7.670
Historical,Gomel,1927,2.874,9.294,6.160,6.785
Historical,Gomel,1928,3.888,10.726,6.159,7.852
Historical,Gomel,1929,2.134,9.768,7.516,7.527
Historical,Gomel,1930,3.738,9.765,6.403,7.513
Historical,Gomel,1931,2.459,8.529,6.050,6.093
Historical,Gomel,1932,4.350,8.888,6.630,6.793
Historical,Gomel,1933,1.516,9.192,5.284,5.702
Historical,Gomel,1934,2.593,9.172,6.505,7.126
Historical,Gomel,1935,3.088,9.061,6.430,6.818
Historical,Gomel,1936,0.901,8.413,6.135,5.467
Historical,Gomel,1937,4.204,9.265,6.783,8.112
Historical,Gomel,1938,2.686,9.044,5.951,6.974
Historical,Gomel,1939,3.192,9.718,7.150,7.206
Historical,Gomel,1940,2.208,10.019,6.938,8.176
Historical,Gomel,1941,1.592,9.641,5.372,6.680
Historical,Gomel,1942,3.752,9.796,6.348,7.531
Historical,Gomel,1943,3.442,9.357,6.645,7.123
Historical,Gomel,1944,3.052,8.608,5.303,6.349
Historical,Gomel,1945,3.832,9.571,5.766,7.080
Historical,Gomel,1946,2.917,10.377,6.310,7.371
Historical,Gomel,1947,3.173,9.106,6.443,6.033
Historical,Gomel,1948,1.757,8.904,5.759,5.618
Historical,Gomel,1949,2.357,10.012,6.077,6.389
Historical,Gomel,1950,2.560,8.673,5.785,6.987
Historical,Gomel,1951,2.467,9.653,6.369,6.843
Historical,Gomel,1952,3.914,9.685,6.397,5.837
Historical,Gomel,1953,3.531,8.956,6.135,7.316
Historical,Gomel,1954,1.655,9.200,6.529,7.316
Historical,Gomel,1955,2.706,9.803,5.483,5.969
Historical,Gomel,1956,4.051,9.344,7.177,6.167
Historical,Gomel,1957,1.404,9.109,5.420,6.170
Historical,Gomel,1958,3.982,10.450,7.168,7.092
Historical,Gomel,1959,3.527,10.084,7.388,8.445
Historical,Gomel,1960,2.526,9.620,6.068,5.849
Historical,Gomel,1961,3.872,7.979,6.153,5.464
Historical,Gomel,1962,3.983,9.528,6.295,6.920
Historical,Gomel,1963,4.261,9.889,6.406,8.168
Historical,Gomel,1964,3.149,8.777,6.572,8.400
Historical,Gomel,1965,2.066,9.528,5.293,5.237
Historical,Gomel,1966,2.486,9.182,5.927,7.458
Historical,Gomel,1967,1.772,9.752,6.721,8.658
Historical,Gomel,1968,1.961,10.395,6.395,8.345
Historical,Gomel,1969,1.701,9.539,6.561,7.010
Historical,Gomel,1970,3.526,9.891,6.694,6.514
Historical,Gomel,1971,2.796,10.101,6.662,7.069
Historical,Gomel,1972,3.319,8.605,6.140,7.021
Historical,Gomel,1973,3.451,8.740,6.041,7.372
Historical,Gomel,1974,3.030,8.056,4.897,5.712
Historical,Gomel,1975,2.502,9.828,6.083,8.282
Historical,Gomel,1976,2.978,8.741,5.725,7.367
Historical,Gomel,1977,3.513,9.381,5.849,6.980
Historical,Gomel,1978,1.288,9.555,5.727,6.637
Historical,Gomel,1979,3.352,8.798,6.904,7.726
Historical,Gomel,1980,2.964,9.170,6.451,7.333
Historical,Gomel,1981,3.853,10.145,6.605,7.023
Historical,Gomel,1982,2.315,8.336,6.285,5.563
Historical,Gomel,1983,3.042,9.453,6.680,7.742
Historical,Gomel,1984,0.569,8.704,5.080,6.275
Historical,Gomel,1985,2.002,9.760,6.797,8.613
Historical,Gomel,1986,2.696,9.865,5.932,7.543
Historical,Gomel,1987,2.138,8.799,5.825,6.246
Historical,Gomel,1988,2.740,9.765,6.635,8.283
Historical,Gomel,1989,1.986,9.939,5.364,7.334
Historical,Gomel,1990,4.959,10.328,7.124,8.068
Historical,Gomel,1991,3.654,9.931,7.439,7.301
Historical,Gomel,1992,1.455,9.526,6.356,6.871
Historical,Gomel,1993,3.469,9.416,6.443,8.115
Historical,Gomel,1994,2.150,9.943,7.053,8.145
Historical,Gomel,1995,3.829,10.074,6.951,8.643
Historical,Gomel,1996,4.755,9.660,6.595,7.288
Historical,Gomel,1997,4.542,9.337,7.443,7.594
Historical,Gomel,1998,2.405,9.408,6.304,6.838
Historical,Gomel,1999,4.540,10.255,7.680,8.706
Historical,Gomel,2000,4.294,10.222,8.129,9.743
Historical,Gomel,2001,4.773,9.774,7.730,8.591
Historical,Gomel,2002,3.396,11.476,7.877,8.990
Historical,Gomel,2003,5.405,9.835,7.763,8.053
Historical,Gomel,2004,4.107,10.869,7.256,8.478
Historical,Gomel,2005,4.660,11.556,7.993,10.155
Historical,Gomel,2006,4.479,11.211,8.275,8.246
Historical,Gomel,2007,3.170,9.798,7.588,7.566
