experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,1985,3.255,13.014,7.787,4.465
Historical,Gomel,1986,4.031,11.279,6.113,4.228
Historical,Gomel,1987,3.330,12.659,6.107,4.227
Historical,Gomel,1988,3.123,16.986,6.412,5.952
Historical,Gomel,1989,3.679,12.863,6.222,3.676
Historical,Gomel,1990,3.472,11.947,6.561,5.039
Historical,Gomel,1991,2.693,12.914,7.315,3.770
Historical,Gomel,1992,2.893,15.082,6.436,4.342
Historical,Gomel,1993,4.134,14.460,6.136,3.506
Historical,Gomel,1994,3.512,15.006,7.173,5.827
Historical,Gomel,1995,3.342,14.100,7.574,5.754
Historical,Gomel,1996,4.028,17.114,7.390,5.856
Historical,Gomel,1997,4.049,13.129,6.394,4.331
Historical,Gomel,1998,4.696,16.647,7.017,5.597
Historical,Gomel,1999,3.839,13.193,7.376,6.332
Historical,Gomel,2000,5.679,13.900,8.937,7.227
Historical,Gomel,2001,3.867,13.736,8.692,5.403
Historical,Gomel,2002,3.360,15.823,6.827,5.371
Historical,Gomel,2003,3.722,15.175,6.670,5.112
Historical,Gomel,2004,4.129,13.209,7.704,5.008
Historical,Gomel,2005,4.329,15.767,7.953,5.781
Historical,Gomel,2006,4.250,14.009,7.041,6.729
Historical,Gomel,2007,4.921,16.021,8.874,9.413
Historical,Gomel,2008,4.258,14.607,7.389,7.602
Historical,Gomel,2009,3.243,12.207,8.122,4.971
Historical,Gomel,2010,2.818,18.150,7.047,4.567
Historical,Gomel,2011,3.839,16.870,6.631,6.139
Historical,Gomel,2012,3.214,14.646,6.567,6.338
Historical,Gomel,2013,1.884,17.418,7.253,6.837
Historical,Gomel,2014,3.779,15.017,9.172,7.976
Historical,Grodno,1900,2.855,15.757,6.884,5.403
Historical,Grodno,1901,2.851,12.232,6.227,4.562
Historical,Grodno,1902,1.795,10.600,6.550,4.180
Historical,Grodno,1903,1.924,12.898,5.546,1.845
Historical,Grodno,1904,3.324,17.514,5.908,5.236
Historical,Grodno,1905,2.041,11.768,5.185,1.553
Historical,Grodno,1906,2.155,16.145,5.290,3.984
Historical,Grodno,1907,3.147,14.250,6.302,4.196
Historical,Grodno,1908,1.383,13.600,5.485,2.017
Historical,Grodno,1909,2.533,13.394,5.964,4.272
Historical,Grodno,1910,3.012,13.573,6.270,4.554
Historical,Grodno,1911,3.214,14.403,6.343,6.212
Historical,Grodno,1912,2.637,12.607,5.628,3.734
Historical,Grodno,1913,2.028,14.573,6.692,5.437
Historical,Grodno,1914,1.353,13.858,5.614,3.754
Historical,Grodno,1915,1.797,11.950,6.796,4.771
Historical,Grodno,1916,2.248,16.011,6.673,4.057
Historical,Grodno,1917,4.203,16.368,6.854,4.847
Historical,Grodno,1918,1.692,13.085,6.420,4.202
Historical,Grodno,1919,3.823,13.409,7.283,5.970
Historical,Grodno,1920,2.024,13.174,6.033,2.871
Historical,Grodno,1921,3.270,15.840,7.411,4.350
Historical,Grodno,1922,2.772,15.509,7.548,3.882
Historical,Grodno,1923,2.129,11.778,5.026,1.954
Historical,Grodno,1924,3.415,15.014,8.062,5.916
Historical,Grodno,1925,3.211,14.856,7.045,3.103
Historical,Grodno,1926,2.840,14.616,6.835,4.439
Historical,Grodno,1927,3.855,12.515,6.882,3.894
Historical,Grodno,1928,2.230,19.205,5.945,4.398
Historical,Grodno,1929,2.169,13.998,6.427,3.963
Historical,Grodno,1930,3.296,16.629,6.476,3.089
Historical,Grodno,1931,1.873,16.011,6.782,6.567
Historical,Grodno,1932,3.113,11.034,6.216,3.824
Historical,Grodno,1933,3.378,11.784,5.740,3.913
