experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,1997,4.130,17.196,8.974,8.126
Historical,Gomel,1998,4.046,14.567,7.770,6.899
Historical,Gomel,1999,3.195,15.186,8.367,5.645
Historical,Gomel,2000,4.891,20.353,8.160,8.876
Historical,Gomel,2001,3.916,17.325,9.890,7.613
Historical,Gomel,2002,5.421,15.377,10.025,9.723
Historical,Gomel,2003,5.314,16.556,9.077,8.271
Historical,Gomel,2004,3.962,19.361,8.394,7.619
Historical,Gomel,2005,3.380,16.814,10.327,8.819
Historical,Gomel,2006,3.596,18.781,8.088,8.261
Historical,Gomel,2007,4.384,17.461,9.202,6.929
Historical,Gomel,2008,5.127,18.719,9.788,8.807
Historical,Gomel,2009,3.998,18.688,9.384,5.394
Historical,Gomel,2010,4.861,18.315,10.146,7.296
Historical,Gomel,2011,4.384,17.142,8.920,7.116
Historical,Gomel,2012,5.127,14.827,9.644,7.169
Historical,Gomel,2013,4.177,18.413,9.579,6.699
Historical,Gomel,2014,4.613,19.695,9.669,8.838
Historical,Grodno,1900,3.443,17.687,8.464,6.867
Historical,Grodno,1901,3.005,14.441,6.829,6.284
Historical,Grodno,1902,2.642,14.744,8.035,5.576
Historical,Grodno,1903,2.649,13.238,7.389,3.759
Historical,Grodno,1904,3.619,15.206,9.113,5.201
Historical,Grodno,1905,2.821,15.462,7.877,6.138
Historical,Grodno,1906,3.513,14.553,7.380,6.730
Historical,Grodno,1907,2.512,12.457,6.468,3.957
Historical,Grodno,1908,2.017,15.820,8.562,5.244
Historical,Grodno,1909,4.002,12.921,7.041,4.105
Historical,Grodno,1910,4.463,13.388,6.712,6.898
Historical,Grodno,1911,2.578,13.425,8.294,4.822
Historical,Grodno,1912,2.745,15.329,8.715,5.110
Historical,Grodno,1913,2.172,13.431,7.041,5.153
Historical,Grodno,1914,2.506,13.910,8.238,6.257
Historical,Grodno,1915,3.062,19.551,6.085,7.565
Historical,Grodno,1916,3.417,14.810,8.714,6.808
Historical,Grodno,1917,4.439,17.664,6.764,7.184
Historical,Grodno,1918,2.980,14.250,6.772,5.775
Historical,Grodno,1919,3.814,14.121,7.944,7.223
Historical,Grodno,1920,3.142,16.954,8.205,5.174
Historical,Grodno,1921,2.468,15.503,8.086,5.955
Historical,Grodno,1922,4.524,12.295,8.584,6.081
Historical,Grodno,1923,4.002,14.722,7.330,6.345
Historical,Grodno,1924,4.168,16.117,8.120,8.032
Historical,Grodno,1925,2.918,17.663,7.663,6.352
Historical,Grodno,1926,3.312,14.627,8.473,5.767
Historical,Grodno,1927,3.812,16.305,9.068,7.730
Historical,Grodno,1928,3.279,19.954,9.327,7.699
Historical,Grodno,1929,2.974,14.976,8.856,5.452
Historical,Grodno,1930,3.255,15.670,7.108,5.658
Historical,Grodno,1931,1.191,13.435,5.594,3.261
Historical,Grodno,1932,3.798,14.725,9.500,5.338
Historical,Grodno,1933,3.516,12.506,7.643,5.197
Historical,Grodno,1934,3.508,15.681,7.538,4.687
Historical,Grodno,1935,2.792,14.463,6.848,6.138
Historical,Grodno,1936,2.636,16.693,8.460,8.825
Historical,Grodno,1937,2.760,20.445,7.667,9.336
Historical,Grodno,1938,2.572,18.868,8.402,6.910
Historical,Grodno,1939,1.882,15.759,8.228,6.143
Historical,Grodno,1940,2.453,18.764,6.646,4.569
Historical,Grodno,1941,3.090,17.111,7.179,6.875
Historical,Grodno,1942,1.996,13.556,6.895,5.162
Historical,Grodno,1943,2.591,15.086,6.464,5.414
Historical,Grodno,1944,3.652,17.313,9.674,7.076
Historical,Grodno,1945,3.372,15.373,7.484,5.485
Historical,Grodno,1946,2.992,18.101,7.968,6.724
Historical,Grodno,1947,2.886,12.665,6.733,4.547
Historical,Grodno,1948,3.103,15.191,6.827,5.721
Historical,Grodno,1949,2.806,18.094,7.243,8.418
Historical,Grodno,1950,3.865,16.515,7.589,6.631
Historical,Grodno,1951,2.907,12.559,6.239,4.757
Historical,Grodno,1952,3.760,17.664,6.841,7.428
Historical,Grodno,1953,2.629,16.864,7.670,6.002
Historical,Grodno,1954,2.823,17.069,7.434,5.005
Historical,Grodno,1955,3.375,13.569,7.454,3.984
Historical,Grodno,1956,3.644,17.639,8.367,8.509
Historical,Grodno,1957,2.788,14.888,7.584,8.262
Historical,Grodno,1958,3.206,16.193,8.045,6.393
Historical,Grodno,1959,3.435,18.459,7.977,6.967
Historical,Grodno,1960,4.218,14.344,7.969,5.693
Historical,Grodno,1961,3.678,16.369,9.054,6.934
Historical,Grodno,1962,3.064,14.610,7.203,5.597
Historical,Grodno,1963,3.469,15.744,8.301,7.917
Historical,Grodno,1964,4.007,16.566,7.386,6.116
Historical,Grodno,1965,3.499,14.385,7.323,5.024
Historical,Grodno,1966,3.314,14.846,8.553,7.227
Historical,Grodno,1967,2.228,15.409,7.346,4.198
Historical,Grodno,1968,2.863,14.954,6.813,6.524
Historical,Grodno,1969,2.827,13.763,7.417,5.647
Historical,Grodno,1970,2.825,14.985,6.016,2.967
Historical,Grodno,1971,3.914,19.853,7.975,7.059
Historical,Grodno,1972,3.761,15.263,8.595,4.566
Historical,Grodno,1973,3.596,14.835,8.143,5.976
Historical,Grodno,1974,4.526,16.328,8.114,8.517
Historical,Grodno,1975,2.773,16.798,7.621,7.089
Historical,Grodno,1976,2.999,14.176,7.434,5.256
Historical,Grodno,1977,2.632,12.808,7.303,4.577
Historical,Grodno,1978,3.566,14.564,9.647,4.422
Historical,Grodno,1979,3.027,14.611,7.341,5.367
Historical,Grodno,1980,3.387,14.678,8.051,5.590
Historical,Grodno,1981,3.136,20.578,8.568,6.542
Historical,Grodno,1982,3.283,13.554,7.088,6.605
Historical,Grodno,1983,2.024,17.587,7.833,6.708
Historical,Grodno,1984,2.658,14.822,7.252,5.363
Historical,Grodno,1985,2.357,17.715,10.191,8.600
Historical,Grodno,1986,4.706,15.265,8.295,6.618
Historical,Grodno,1987,2.498,14.031,6.625,5.264
Historical,Grodno,1988,1.933,19.995,8.113,8.209
Historical,Grodno,1989,2.857,14.648,7.760,5.672
Historical,Grodno,1990,4.293,20.005,9.805,9.864
Historical,Grodno,1991,2.782,13.935,8.447,6.045
Historical,Grodno,1992,3.269,17.198,10.275,7.701
Historical,Grodno,1993,3.233,14.890,7.606,7.778
Historical,Grodno,1994,3.956,15.350,8.300,6.896
Historical,Grodno,1995,3.297,20.286,7.254,6.890
Historical,Grodno,1996,3.783,15.761,8.610,5.568
Historical,Grodno,1997,3.481,16.275,8.935,9.419
Historical,Grodno,1998,3.763,15.495,8.346,8.337
Historical,Grodno,1999,1.375,15.349,8.593,5.233
Historical,Grodno,2000,2.755,24.777,6.886,10.027
Historical,Grodno,2001,4.144,19.679,11.091,11.409
Historical,Grodno,2002,4.906,16.961,9.887,7.735
Historical,Grodno,2003,5.722,15.404,9.422,8.747
Historical,Grodno,2004,4.314,18.736,8.359,8.914
Historical,Grodno,2005,3.263,16.662,9.866,8.096
Historical,Grodno,2006,2.629,20.236,9.044,9.432
Historical,Grodno,2007,4.108,16.609,9.441,6.586
Historical,Grodno,2008,4.418,20.688,10.942,9.563
Historical,Grodno,2009,3.587,20.245,8.621,6.605
Historical,Grodno,2010,5.687,19.262,10.399,8.585
Historical,Grodno,2011,4.940,18.845,8.874,8.207
Historical,Grodno,2012,4.529,21.669,9.180,8.520
Historical,Grodno,2013,3.582,20.483,9.392,9.299
