experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Brest,1900,18.149,77.086,57.384,55.437
Historical,Brest,1901,26.559,77.566,49.147,49.031
Historical,Brest,1902,32.232,91.321,54.930,61.770
Historical,Brest,1903,36.466,78.132,49.532,50.771
Historical,Brest,1904,23.256,84.019,46.191,45.001
Historical,Brest,1905,24.547,79.426,48.668,59.437
Historical,Brest,1906,20.059,86.442,46.395,45.711
Historical,Brest,1907,29.471,82.773,49.236,53.822
Historical,Brest,1908,18.894,85.454,45.656,52.822
Historical,Brest,1909,22.889,72.333,43.117,62.899
Historical,Brest,1910,22.926,85.620,49.211,54.119
Historical,Brest,1911,25.794,77.424,43.157,49.319
Historical,Brest,1912,22.668,76.831,46.448,41.517
Historical,Brest,1913,26.404,80.565,48.084,49.818
Historical,Brest,1914,25.175,81.469,48.711,56.684
Historical,Brest,1915,21.985,77.027,40.645,50.804
Historical,Brest,1916,24.318,81.479,52.243,56.463
Historical,Brest,1917,28.141,75.415,48.541,42.389
Historical,Brest,1918,29.633,67.869,50.468,45.329
Historical,Brest,1919,25.622,97.234,50.685,59.040
Historical,Brest,1920,24.101,74.850,48.289,46.656
Historical,Brest,1921,32.128,77.701,53.725,49.113
Historical,Brest,1922,25.212,87.388,52.736,57.025
Historical,Brest,1923,27.992,83.343,55.270,60.080
Historical,Brest,1924,26.181,73.860,47.643,41.700
Historical,Brest,1925,32.052,93.218,52.310,49.608
Historical,Brest,1926,26.066,86.208,45.864,47.912
Historical,Brest,1927,25.700,77.584,41.473,40.984
Historical,Brest,1928,17.238,82.182,46.741,40.945
Historical,Brest,1929,24.437,75.714,54.297,53.252
Historical,Brest,1930,16.894,76.134,48.978,56.529
Historical,Brest,1931,25.635,79.236,51.337,52.054
Historical,Brest,1932,26.895,77.986,49.811,56.989
Historical,Brest,1933,27.474,77.419,52.752,54.949
Historical,Brest,1934,25.481,84.672,48.285,47.711
Historical,Brest,1935,20.331,81.280,43.520,47.432
Historical,Brest,1936,23.888,83.581,52.342,48.970
Historical,Brest,1937,30.697,78.157,47.638,51.806
Historical,Brest,1938,37.888,75.979,51.092,54.403
Historical,Brest,1939,22.951,74.763,40.292,49.540
Historical,Brest,1940,19.480,90.524,46.025,47.570
Historical,Brest,1941,17.854,87.318,44.540,49.852
Historical,Brest,1942,26.382,97.460,49.196,49.631
Historical,Brest,1943,25.392,80.956,44.430,41.875
Historical,Brest,1944,26.853,78.674,52.459,54.295
Historical,Brest,1945,17.926,72.783,42.915,42.161
Historical,Brest,1946,23.550,75.072,40.566,41.496
Historical,Brest,1947,30.830,81.430,55.105,44.963
Historical,Brest,1948,25.928,76.858,46.776,43.653
Historical,Brest,1949,26.485,76.695,44.442,53.719
Historical,Brest,1950,20.778,85.553,42.241,41.203
Historical,Brest,1951,21.152,86.701,44.562,44.173
Historical,Brest,1952,33.923,89.163,55.940,59.553
Historical,Brest,1953,15.773,76.533,46.942,37.730
Historical,Brest,1954,28.327,71.109,52.906,48.537
Historical,Brest,1955,20.621,78.369,44.916,40.505
Historical,Brest,1956,23.113,67.794,36.139,45.206
Historical,Brest,1957,27.481,75.637,46.687,39.963
Historical,Brest,1958,23.364,63.633,42.827,34.965
Historical,Brest,1959,24.711,86.904,51.582,49.784
Historical,Brest,1960,17.512,89.536,48.036,52.605
Historical,Brest,1961,28.510,88.412,54.475,52.378
Historical,Brest,1962,31.803,74.342,45.107,56.646
Historical,Brest,1963,21.859,63.407,41.334,32.143
Historical,Brest,1964,23.677,74.875,48.480,51.098
Historical,Brest,1965,20.063,84.829,46.752,52.539
Historical,Brest,1966,27.667,71.002,49.173,47.503
Historical,Brest,1967,26.438,77.113,45.732,48.981
Historical,Brest,1968,24.376,96.090,47.910,70.205
Historical,Brest,1969,28.159,75.163,51.852,54.283
Historical,Brest,1970,30.777,71.493,52.375,52.288
Historical,Brest,1971,28.557,67.709,44.113,45.140
Historical,Brest,1972,25.839,99.220,50.629,48.609
Historical,Brest,1973,22.658,73.278,42.457,49.666
Historical,Brest,1974,29.169,80.971,47.678,43.839
Historical,Brest,1975,23.871,66.484,41.654,50.875
Historical,Brest,1976,25.871,78.986,48.057,46.364
Historical,Brest,1977,22.921,81.059,53.640,47.904
Historical,Brest,1978,27.455,94.017,53.531,40.132
Historical,Brest,1979,25.701,85.025,49.009,52.932
Historical,Brest,1980,31.127,78.566,43.445,64.271
Historical,Brest,1981,22.947,82.385,50.229,47.092
Historical,Brest,1982,20.499,73.202,49.502,45.664
Historical,Brest,1983,30.225,88.249,47.328,66.365
Historical,Brest,1984,25.457,87.181,44.219,46.028
Historical,Brest,1985,24.329,75.662,46.657,52.368
Historical,Brest,1986,25.181,73.743,52.468,44.673
Historical,Brest,1987,27.218,67.376,47.986,44.261
Historical,Brest,1988,17.480,81.655,48.831,56.094
Historical,Brest,1989,19.692,87.552,51.181,61.508
Historical,Brest,1990,21.748,91.808,48.222,50.695
Historical,Brest,1991,31.378,91.715,54.957,56.097
