experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Brest,2002,33.564,74.525,46.894,38.126
Historical,Brest,2003,34.751,80.787,54.863,46.476
Historical,Brest,2004,33.903,72.974,50.735,40.456
Historical,Brest,2005,43.588,78.932,56.974,53.880
Historical,Brest,2006,31.860,71.414,47.680,36.190
Historical,Brest,2007,23.599,75.794,54.136,53.062
Historical,Brest,2008,33.909,72.683,53.845,47.864
Historical,Brest,2009,23.396,70.893,51.137,43.095
Historical,Brest,2010,35.510,68.663,50.339,44.140
Historical,Brest,2011,42.617,76.218,62.245,54.219
Historical,Brest,2012,37.715,84.637,54.953,56.019
Historical,Brest,2013,34.357,74.178,60.899,53.869
Historical,Brest,2014,32.154,85.349,50.371,44.993
Historical,Gomel,1900,31.548,72.789,47.447,38.323
Historical,Gomel,1901,30.338,84.928,50.390,33.629
Historical,Gomel,1902,34.685,75.653,52.143,51.522
Historical,Gomel,1903,28.017,61.104,48.692,40.583
Historical,Gomel,1904,30.928,88.992,60.560,59.099
Historical,Gomel,1905,23.352,74.734,54.411,45.940
Historical,Gomel,1906,29.057,66.363,51.041,42.778
Historical,Gomel,1907,26.037,71.141,47.726,44.569
Historical,Gomel,1908,28.889,69.865,50.794,45.829
Historical,Gomel,1909,26.523,87.013,55.128,53.031
Historical,Gomel,1910,33.189,66.433,44.140,42.820
Historical,Gomel,1911,36.869,82.688,58.148,45.867
Historical,Gomel,1912,28.917,86.272,56.273,44.949
Historical,Gomel,1913,33.296,87.043,56.417,40.557
Historical,Gomel,1914,28.473,85.424,63.985,49.201
Historical,Gomel,1915,28.287,78.044,49.584,43.567
Historical,Gomel,1916,36.144,76.990,52.828,52.093
Historical,Gomel,1917,27.735,72.001,46.737,45.569
Historical,Gomel,1918,31.334,80.535,45.826,51.345
Historical,Gomel,1919,34.784,76.688,51.595,50.920
Historical,Gomel,1920,24.593,68.313,43.641,33.986
Historical,Gomel,1921,27.492,78.109,53.908,43.286
Historical,Gomel,1922,30.754,79.352,48.984,45.402
Historical,Gomel,1923,32.500,77.324,48.253,40.543
Historical,Gomel,1924,32.224,79.243,50.919,42.451
Historical,Gomel,1925,35.247,76.448,52.804,41.737
Historical,Gomel,1926,28.700,69.955,47.371,45.243
Historical,Gomel,1927,35.959,74.471,52.889,46.602
Historical,Gomel,1928,32.995,71.737,51.463,43.718
Historical,Gomel,1929,33.379,82.776,52.422,36.972
Historical,Gomel,1930,29.777,64.562,47.402,42.133
Historical,Gomel,1931,28.247,69.273,52.556,43.567
Historical,Gomel,1932,32.817,71.894,55.000,35.006
Historical,Gomel,1933,30.088,78.306,49.005,47.765
Historical,Gomel,1934,30.335,75.193,50.611,43.112
Historical,Gomel,1935,28.997,69.660,55.436,48.239
Historical,Gomel,1936,23.852,71.197,51.162,33.938
Historical,Gomel,1937,35.315,81.283,53.124,42.888
Historical,Gomel,1938,31.649,72.011,55.697,50.028
Historical,Gomel,1939,34.508,79.311,55.055,45.835
Historical,Gomel,1940,36.174,79.157,55.764,43.846
Historical,Gomel,1941,32.806,74.567,52.014,46.648
Historical,Gomel,1942,28.635,77.976,50.866,41.344
Historical,Gomel,1943,26.386,73.141,44.620,42.989
Historical,Gomel,1944,31.466,79.321,42.527,38.447
Historical,Gomel,1945,26.438,78.138,43.643,36.188
Historical,Gomel,1946,26.796,73.688,49.712,42.864
Historical,Gomel,1947,28.698,79.049,52.082,32.207
Historical,Gomel,1948,36.697,82.937,49.265,54.875
Historical,Gomel,1949,30.526,75.300,52.989,50.655
Historical,Gomel,1950,33.321,68.228,49.433,44.433
Historical,Gomel,1951,24.429,66.700,42.573,37.647
Historical,Gomel,1952,26.531,68.322,48.578,44.514
Historical,Gomel,1953,29.930,67.327,52.380,44.100
Historical,Gomel,1954,34.195,73.025,47.399,37.742
Historical,Gomel,1955,26.104,70.745,47.661,44.969
Historical,Gomel,1956,24.875,76.128,43.162,50.126
Historical,Gomel,1957,24.766,75.432,45.570,40.389
Historical,Gomel,1958,24.752,75.836,49.282,48.235
Historical,Gomel,1959,35.032,76.419,53.138,42.373
Historical,Gomel,1960,29.869,80.621,46.511,46.179
Historical,Gomel,1961,36.101,81.837,52.803,50.322
Historical,Gomel,1962,26.726,76.363,50.222,48.542
Historical,Gomel,1963,27.664,79.237,47.910,40.323
Historical,Gomel,1964,27.385,64.629,49.147,38.647
Historical,Gomel,1965,28.640,71.034,46.384,45.394
Historical,Gomel,1966,31.281,64.536,48.798,36.474
Historical,Gomel,1967,31.829,67.054,48.809,42.646
Historical,Gomel,1968,33.166,76.131,46.098,50.525
Historical,Gomel,1969,38.379,68.084,50.796,45.478
Historical,Gomel,1970,31.919,74.093,48.173,46.872
Historical,Gomel,1971,28.438,74.613,49.205,48.369
Historical,Gomel,1972,38.218,78.613,52.385,44.399
Historical,Gomel,1973,36.856,69.895,55.178,42.313
Historical,Gomel,1974,27.001,83.324,47.458,31.193
Historical,Gomel,1975,18.224,76.104,49.519,31.924
Historical,Gomel,1976,30.430,74.198,46.769,46.617
Historical,Gomel,1977,37.662,66.377,45.211,34.430
Historical,Gomel,1978,29.645,69.968,53.518,45.875
Historical,Gomel,1979,26.137,65.928,47.201,39.123
Historical,Gomel,1980,33.103,71.375,48.633,49.383
