experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Brest,2002,33.786,91.417,76.024,82.667
Historical,Brest,2003,32.759,95.504,66.467,82.517
Historical,Brest,2004,34.564,94.672,63.153,79.496
Historical,Brest,2005,34.765,95.111,78.781,82.496
Historical,Brest,2006,24.130,96.367,66.716,79.738
Historical,Brest,2007,46.158,91.580,72.065,83.403
Historical,Brest,2008,29.774,90.930,69.880,81.197
Historical,Brest,2009,22.647,92.855,70.064,76.860
Historical,Brest,2010,31.441,95.856,68.037,77.088
Historical,Brest,2011,33.456,98.811,76.085,86.038
Historical,Brest,2012,31.780,97.565,69.398,87.608
Historical,Brest,2013,33.651,97.998,68.820,83.064
Historical,Brest,2014,27.470,100.090,67.013,79.490
Historical,Gomel,1900,36.448,100.615,74.447,92.142
Historical,Gomel,1901,24.115,95.128,76.914,85.341
Historical,Gomel,1902,34.041,92.660,79.290,86.825
Historical,Gomel,1903,29.225,88.983,67.360,77.758
Historical,Gomel,1904,30.250,92.385,73.685,83.572
Historical,Gomel,1905,42.487,97.066,76.421,89.818
Historical,Gomel,1906,30.371,92.834,75.897,79.284
Historical,Gomel,1907,33.835,94.639,72.243,80.967
Historical,Gomel,1908,36.305,96.353,70.543,81.210
Historical,Gomel,1909,36.166,92.046,66.405,78.212
Historical,Gomel,1910,26.537,96.576,70.173,78.664
Historical,Gomel,1911,34.481,97.719,71.017,85.527
Historical,Gomel,1912,28.997,91.687,62.974,77.759
Historical,Gomel,1913,40.441,91.151,81.586,83.848
Historical,Gomel,1914,34.460,90.161,72.976,80.436
Historical,Gomel,1915,32.088,88.149,65.154,85.644
Historical,Gomel,1916,30.437,96.309,68.632,82.894
Historical,Gomel,1917,36.938,95.434,69.628,83.220
Historical,Gomel,1918,36.245,95.885,67.115,80.843
Historical,Gomel,1919,27.109,94.005,72.389,84.881
Historical,Gomel,1920,30.378,98.224,70.123,83.396
Historical,Gomel,1921,34.402,95.141,71.851,86.050
Historical,Gomel,1922,40.579,98.744,70.136,85.297
Historical,Gomel,1923,35.146,98.190,75.666,83.066
Historical,Gomel,1924,35.986,97.386,69.763,79.595
Historical,Gomel,1925,42.102,96.952,66.853,79.929
Historical,Gomel,1926,36.698,93.609,71.710,81.064
Historical,Gomel,1927,38.935,95.851,72.381,86.444
Historical,Gomel,1928,35.663,92.426,76.576,83.151
Historical,Gomel,1929,35.480,98.286,77.721,80.288
Historical,Gomel,1930,34.442,89.718,67.809,81.735
Historical,Gomel,1931,35.701,90.788,70.433,82.087
Historical,Gomel,1932,36.241,94.751,70.198,81.081
Historical,Gomel,1933,27.102,95.654,71.048,77.842
Historical,Gomel,1934,35.879,95.040,76.109,85.156
Historical,Gomel,1935,36.292,90.143,72.019,83.187
Historical,Gomel,1936,37.782,94.235,68.144,79.637
Historical,Gomel,1937,37.147,99.068,70.109,89.655
Historical,Gomel,1938,26.949,83.875,62.896,76.947
Historical,Gomel,1939,30.322,93.780,69.585,80.749
Historical,Gomel,1940,36.314,93.987,71.007,84.361
Historical,Gomel,1941,35.747,92.971,65.452,83.604
Historical,Gomel,1942,41.690,95.101,69.606,79.086
Historical,Gomel,1943,35.674,91.405,70.479,78.894
Historical,Gomel,1944,41.325,90.736,72.127,89.001
Historical,Gomel,1945,41.118,93.193,76.526,90.204
Historical,Gomel,1946,27.879,93.420,75.185,81.883
Historical,Gomel,1947,33.172,94.455,69.216,82.294
Historical,Gomel,1948,27.289,92.609,76.859,82.807
Historical,Gomel,1949,33.981,92.524,75.893,88.972
Historical,Gomel,1950,36.346,92.856,75.773,87.031
Historical,Gomel,1951,33.528,95.328,68.520,82.013
Historical,Gomel,1952,31.593,91.258,65.594,75.406
Historical,Gomel,1953,36.999,89.693,72.017,81.002
Historical,Gomel,1954,30.245,95.289,69.923,81.084
Historical,Gomel,1955,36.454,94.486,65.433,81.199
Historical,Gomel,1956,28.556,90.925,70.885,81.117
Historical,Gomel,1957,31.867,94.138,67.007,82.521
Historical,Gomel,1958,34.464,95.923,74.628,90.704
Historical,Gomel,1959,30.189,91.462,72.453,79.961
Historical,Gomel,1960,32.548,89.700,75.012,82.918
Historical,Gomel,1961,35.334,85.819,75.293,83.520
Historical,Gomel,1962,31.772,90.099,70.251,86.546
Historical,Gomel,1963,35.468,90.375,67.423,78.674
Historical,Gomel,1964,25.990,89.377,71.096,83.082
Historical,Gomel,1965,29.925,88.450,64.464,75.002
Historical,Gomel,1966,32.343,91.192,73.276,82.863
Historical,Gomel,1967,33.352,88.530,66.386,79.622
Historical,Gomel,1968,28.634,91.269,67.168,85.397
Historical,Gomel,1969,31.990,91.373,73.430,79.880
Historical,Gomel,1970,28.394,90.284,69.374,83.666
Historical,Gomel,1971,33.520,94.029,72.379,85.592
Historical,Gomel,1972,29.301,92.571,62.417,78.231
Historical,Gomel,1973,32.396,87.405,66.278,80.363
Historical,Gomel,1974,39.421,88.513,67.302,85.368
Historical,Gomel,1975,29.041,92.326,68.862,75.520
Historical,Gomel,1976,35.040,91.135,72.825,77.945
Historical,Gomel,1977,41.718,83.722,70.433,82.547
Historical,Gomel,1978,38.395,88.454,75.242,79.611
Historical,Gomel,1979,32.289,90.277,71.184,85.124
Historical,Gomel,1980,38.679,87.682,67.326,80.576
Historical,Gomel,1981,40.834,90.608,64.075,80.054
Historical,Gomel,1982,42.366,87.027,63.671,81.173
Historical,Gomel,1983,29.888,90.101,79.776,80.868
Historical,Gomel,1984,35.636,92.592,70.440,84.298
Historical,Gomel,1985,33.347,89.438,67.120,80.603
Historical,Gomel,1986,32.532,96.593,67.141,85.274
Historical,Gomel,1987,39.154,90.329,71.770,81.538
Historical,Gomel,1988,41.106,90.893,75.489,76.265
Historical,Gomel,1989,38.661,91.196,72.987,78.784
Historical,Gomel,1990,42.279,88.171,76.484,87.344
Historical,Gomel,1991,38.978,87.438,71.618,79.746
Historical,Gomel,1992,35.995,89.236,69.675,81.139
Historical,Gomel,1993,34.433,91.002,74.222,81.336
Historical,Gomel,1994,35.586,89.324,68.508,79.889
Historical,Gomel,1995,38.164,98.065,70.384,81.068
Historical,Gomel,1996,38.764,91.142,76.146,83.122
Historical,Gomel,1997,38.215,89.595,66.762,79.567
Historical,Gomel,1998,30.811,92.438,69.411,80.144
Historical,Gomel,1999,40.297,94.876,73.032,90.147
Historical,Gomel,2000,35.663,92.590,69.718,80.427
Historical,Gomel,2001,29.915,96.111,80.620,85.348
Historical,Gomel,2002,34.308,91.417,71.247,82.032
Historical,Gomel,2003,32.915,96.192,65.837,81.790
Historical,Gomel,2004,34.472,91.976,61.436,79.023
Historical,Gomel,2005,37.716,94.804,74.043,91.363
Historical,Gomel,2006,26.881,95.876,69.604,78.589
Historical,Gomel,2007,38.377,90.635,67.328,85.370
Historical,Gomel,2008,31.431,93.063,63.670,82.803
Historical,Gomel,2009,25.913,95.234,67.968,89.878
Historical,Gomel,2010,34.008,90.605,63.958,85.350
Historical,Gomel,2011,35.548,94.657,68.836,85.097
Historical,Gomel,2012,31.239,94.564,68.028,82.029
Historical,Gomel,2013,32.399,96.205,70.178,83.737
Historical,Gomel,2014,30.489,95.719,65.596,77.871
Historical,Grodno,1900,31.204,94.906,78.445,82.145
Historical,Grodno,1901,29.196,92.960,73.798,82.835
Historical,Grodno,1902,39.155,93.432,73.190,78.937
Historical,Grodno,1903,26.815,91.725,78.669,76.547
Historical,Grodno,1904,34.305,91.570,74.994,75.120
Historical,Grodno,1905,36.109,93.293,78.985,76.954
Historical,Grodno,1906,30.214,93.377,71.843,73.329
Historical,Grodno,1907,40.092,92.470,67.759,78.514
Historical,Grodno,1908,35.247,93.109,72.237,81.334
Historical,Grodno,1909,38.426,89.574,80.413,77.268
Historical,Grodno,1910,30.442,87.627,67.169,75.047
Historical,Grodno,1911,28.937,91.443,75.768,74.158
Historical,Grodno,1912,28.007,87.887,66.338,69.187
Historical,Grodno,1913,39.966,91.829,75.624,77.020
Historical,Grodno,1914,39.463,94.166,78.388,75.525
Historical,Grodno,1915,39.113,92.462,74.342,78.947
Historical,Grodno,1916,44.587,92.973,75.579,79.514
Historical,Grodno,1917,31.310,91.038,70.765,77.601
Historical,Grodno,1918,29.858,89.397,75.707,80.590
Historical,Grodno,1919,31.407,92.967,69.824,77.279
Historical,Grodno,1920,32.274,93.384,70.834,76.607
Historical,Grodno,1921,33.490,93.560,77.849,78.114
Historical,Grodno,1922,41.268,91.965,71.856,82.295
Historical,Grodno,1923,35.151,93.440,79.655,84.586
Historical,Grodno,1924,36.676,95.752,74.418,82.410
Historical,Grodno,1925,41.407,92.025,73.676,75.540
Historical,Grodno,1926,37.956,91.595,66.701,80.867
Historical,Grodno,1927,39.621,89.951,77.226,81.568
Historical,Grodno,1928,35.331,92.506,73.593,79.007
Historical,Grodno,1929,34.698,94.476,79.087,80.870
Historical,Grodno,1930,41.845,88.876,75.344,78.046
Historical,Grodno,1931,33.140,87.659,71.111,77.188
Historical,Grodno,1932,40.095,91.491,72.351,79.976
Historical,Grodno,1933,25.932,91.500,76.084,76.789
Historical,Grodno,1934,41.002,87.999,74.414,80.077
Historical,Grodno,1935,37.052,89.357,76.386,80.519
Historical,Grodno,1936,36.940,95.182,70.884,78.722
Historical,Grodno,1937,33.028,93.884,74.453,80.216
Historical,Grodno,1938,26.182,85.007,70.293,72.454
Historical,Grodno,1939,35.969,91.668,72.532,80.986
Historical,Grodno,1940,30.998,90.019,66.724,73.282
Historical,Grodno,1941,31.546,88.573,72.636,78.230
Historical,Grodno,1942,31.404,90.442,73.924,76.668
Historical,Grodno,1943,29.988,86.199,76.769,80.012
Historical,Grodno,1944,45.854,92.791,70.473,84.873
Historical,Grodno,1945,39.400,93.861,81.829,79.892
Historical,Grodno,1946,32.028,91.692,72.271,83.512
Historical,Grodno,1947,33.457,90.650,71.855,76.351
Historical,Grodno,1948,36.298,97.657,76.727,82.642
Historical,Grodno,1949,30.816,91.677,72.829,81.942
Historical,Grodno,1950,37.419,92.161,74.133,78.827
Historical,Grodno,1951,28.761,92.785,74.129,77.090
Historical,Grodno,1952,31.639,89.259,75.424,73.976
Historical,Grodno,1953,31.936,85.231,77.143,72.516
