experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,1901,126.792,346.303,281.237,294.991
Historical,Gomel,1902,181.629,347.421,279.542,298.236
Historical,Gomel,1903,166.578,340.399,270.104,287.343
Historical,Gomel,1904,152.529,339.862,285.141,288.605
Historical,Gomel,1905,199.177,344.937,281.788,293.994
Historical,Gomel,1906,152.001,353.418,273.258,290.419
Historical,Gomel,1907,194.553,347.539,272.858,287.943
Historical,Gomel,1908,181.636,349.135,277.742,298.029
Historical,Gomel,1909,164.218,338.243,271.726,291.500
Historical,Gomel,1910,130.023,335.180,267.033,288.537
Historical,Gomel,1911,153.644,350.845,264.882,296.547
Historical,Gomel,1912,149.745,331.421,248.749,282.214
Historical,Gomel,1913,180.150,338.207,284.779,295.550
Historical,Gomel,1914,194.781,341.121,268.537,286.751
Historical,Gomel,1915,175.003,331.505,255.866,294.538
Historical,Gomel,1916,162.778,333.404,279.411,300.607
Historical,Gomel,1917,168.164,341.382,281.494,293.976
Historical,Gomel,1918,145.240,346.516,274.933,295.693
Historical,Gomel,1919,146.985,344.500,277.353,306.836
Historical,Gomel,1920,190.765,354.019,282.079,295.043
Historical,Gomel,1921,171.383,351.551,265.887,298.572
Historical,Gomel,1922,170.402,341.923,269.361,287.245
Historical,Gomel,1923,196.215,353.985,280.808,293.058
Historical,Gomel,1924,139.745,350.265,268.180,285.096
Historical,Gomel,1925,174.237,342.325,245.074,285.081
Historical,Gomel,1926,145.483,339.246,289.861,292.583
Historical,Gomel,1927,195.906,343.166,275.476,281.800
Historical,Gomel,1928,176.796,328.231,291.969,286.898
Historical,Gomel,1929,170.390,343.980,292.209,296.404
Historical,Gomel,1930,180.283,332.834,275.067,292.812
Historical,Gomel,1931,195.967,346.043,280.244,288.874
Historical,Gomel,1932,167.097,333.533,267.615,292.918
Historical,Gomel,1933,116.009,337.543,273.891,291.614
Historical,Gomel,1934,165.600,338.530,279.975,300.329
Historical,Gomel,1935,190.953,341.371,275.837,288.922
Historical,Gomel,1936,191.888,335.617,271.146,296.528
Historical,Gomel,1937,188.919,342.825,264.421,298.243
Historical,Gomel,1938,200.627,317.180,276.779,274.907
Historical,Gomel,1939,140.911,337.339,272.378,281.756
Historical,Gomel,1940,148.737,344.673,264.269,293.743
Historical,Gomel,1941,143.734,334.654,278.338,291.923
Historical,Gomel,1942,194.635,339.449,267.613,293.176
Historical,Gomel,1943,141.289,329.470,270.066,290.706
Historical,Gomel,1944,185.919,332.416,288.170,296.148
Historical,Gomel,1945,195.015,336.882,288.925,302.487
Historical,Gomel,1946,178.942,339.046,269.385,296.603
Historical,Gomel,1947,152.433,340.695,278.430,302.163
Historical,Gomel,1948,127.615,346.358,279.192,298.613
Historical,Gomel,1949,159.298,341.854,284.779,296.533
