experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1913,479.877,820.764,692.863,723.179
Historical,Gomel,1914,496.126,759.995,626.978,694.098
Historical,Gomel,1915,454.922,849.511,629.903,664.699
Historical,Gomel,1916,477.044,789.391,662.362,655.819
Historical,Gomel,1917,538.702,811.315,632.470,720.607
Historical,Gomel,1918,497.125,880.487,605.176,646.729
Historical,Gomel,1919,485.283,785.910,622.012,677.795
Historical,Gomel,1920,518.966,905.944,618.830,704.897
Historical,Gomel,1921,519.804,917.198,632.213,714.489
Historical,Gomel,1922,478.258,822.866,655.361,732.044
Historical,Gomel,1923,475.130,834.136,638.936,736.358
Historical,Gomel,1924,459.436,800.318,615.721,635.942
Historical,Gomel,1925,503.373,912.205,609.622,645.158
Historical,Gomel,1926,484.011,799.536,628.477,656.109
Historical,Gomel,1927,521.879,822.809,643.431,691.295
Historical,Gomel,1928,451.893,781.598,672.916,712.804
Historical,Gomel,1929,498.949,800.173,647.117,699.286
Historical,Gomel,1930,476.197,726.294,613.085,702.679
Historical,Gomel,1931,517.631,797.767,649.059,724.994
Historical,Gomel,1932,484.310,831.788,690.405,674.499
Historical,Gomel,1933,478.202,747.104,638.286,676.735
Historical,Gomel,1934,468.856,880.048,618.314,671.342
Historical,Gomel,1935,505.772,749.739,628.478,691.468
Historical,Gomel,1936,467.411,782.773,611.425,680.874
Historical,Gomel,1937,492.972,790.678,642.157,683.816
Historical,Gomel,1938,473.407,781.636,623.664,690.437
Historical,Gomel,1939,461.239,807.577,648.079,634.670
Historical,Gomel,1940,489.680,801.941,663.810,697.836
Historical,Gomel,1941,475.815,811.844,643.519,668.092
Historical,Gomel,1942,529.632,900.389,636.945,685.751
Historical,Gomel,1943,480.254,794.369,609.597,672.208
Historical,Gomel,1944,488.537,820.425,687.259,713.606
Historical,Gomel,1945,463.400,767.727,633.724,678.948
Historical,Gomel,1946,560.095,787.994,672.385,710.381
Historical,Gomel,1947,531.785,870.453,638.783,727.023
Historical,Gomel,1948,456.303,850.051,675.550,666.503
Historical,Gomel,1949,465.666,838.467,671.796,683.948
Historical,Gomel,1950,480.892,800.173,639.933,709.401
Historical,Gomel,1951,462.281,859.358,617.057,654.227
Historical,Gomel,1952,511.081,778.606,635.941,724.657
Historical,Gomel,1953,472.817,845.873,640.728,673.221
Historical,Gomel,1954,481.447,952.781,627.345,677.263
Historical,Gomel,1955,500.387,781.848,602.368,646.057
Historical,Gomel,1956,476.986,814.535,626.172,622.462
Historical,Gomel,1957,485.998,821.236,616.082,672.333
Historical,Gomel,1958,472.558,812.098,613.117,695.176
Historical,Gomel,1959,480.121,794.933,670.468,709.614
Historical,Gomel,1960,509.489,860.240,636.906,675.685
Historical,Gomel,1961,486.033,812.250,619.487,679.714
Historical,Gomel,1962,477.024,779.015,667.429,739.055
Historical,Gomel,1963,451.858,759.828,638.428,638.586
Historical,Gomel,1964,431.465,817.465,629.290,704.192
Historical,Gomel,1965,471.031,773.329,591.938,651.053
Historical,Gomel,1966,462.364,862.145,620.824,642.163
Historical,Gomel,1967,465.806,779.262,634.331,696.061
Historical,Gomel,1968,469.362,790.796,583.462,687.825
Historical,Gomel,1969,492.382,794.085,682.712,720.668
Historical,Gomel,1970,533.199,828.554,647.874,713.042
Historical,Gomel,1971,472.535,788.406,603.140,700.918
Historical,Gomel,1972,474.223,838.258,617.176,701.520
Historical,Gomel,1973,485.903,808.019,637.577,716.994
Historical,Gomel,1974,503.867,780.602,618.862,755.838
Historical,Gomel,1975,482.326,800.700,604.855,672.035
Historical,Gomel,1976,547.695,809.201,637.221,700.134
Historical,Gomel,1977,475.322,764.912,621.811,685.166
Historical,Gomel,1978,472.520,806.257,632.891,670.567
Historical,Gomel,1979,481.146,762.679,601.160,652.173
Historical,Gomel,1980,525.690,795.999,643.325,734.314
Historical,Gomel,1981,509.092,833.216,620.262,703.490
Historical,Gomel,1982,495.088,825.485,630.309,673.994
Historical,Gomel,1983,466.361,778.306,652.739,693.834
Historical,Gomel,1984,464.719,822.477,632.966,690.387
Historical,Gomel,1985,442.701,801.371,627.337,695.427
Historical,Gomel,1986,498.606,827.465,659.660,636.080
Historical,Gomel,1987,497.935,823.263,677.748,679.067
Historical,Gomel,1988,466.140,813.549,598.733,730.466
Historical,Gomel,1989,521.635,805.946,627.792,726.163
Historical,Gomel,1990,509.496,876.868,642.143,799.956
Historical,Gomel,1991,497.649,834.161,620.014,683.820
Historical,Gomel,1992,459.928,849.624,640.414,637.183
Historical,Gomel,1993,515.874,759.037,627.945,698.405
Historical,Gomel,1994,483.783,772.490,628.250,650.803
Historical,Gomel,1995,503.887,827.292,650.460,718.280
Historical,Gomel,1996,526.561,787.783,678.377,721.204
Historical,Gomel,1997,500.183,756.247,643.807,689.796
Historical,Gomel,1998,494.614,800.013,625.129,704.088
Historical,Gomel,1999,507.834,872.974,652.972,683.996
Historical,Gomel,2000,494.939,895.404,678.665,729.880
Historical,Gomel,2001,519.688,831.553,692.242,731.769
Historical,Gomel,2002,511.525,852.361,625.614,692.262
Historical,Gomel,2003,515.543,840.911,622.103,703.937
Historical,Gomel,2004,536.249,798.753,629.405,744.539
Historical,Gomel,2005,519.040,798.935,622.126,717.565
Historical,Gomel,2006,476.418,795.875,629.684,656.437
Historical,Gomel,2007,490.178,817.537,648.661,682.059
Historical,Gomel,2008,482.249,787.558,644.614,687.311
Historical,Gomel,2009,520.879,800.384,643.135,729.263
Historical,Gomel,2010,490.643,751.224,617.003,703.749
Historical,Gomel,2011,481.994,796.875,646.911,677.589
Historical,Gomel,2012,524.498,869.054,619.077,769.935
Historical,Gomel,2013,505.909,810.575,657.752,696.061
Historical,Gomel,2014,523.159,930.970,648.141,720.611
Historical,Grodno,1900,525.461,874.340,692.354,686.373
Historical,Grodno,1901,550.802,851.379,676.700,707.926
Historical,Grodno,1902,513.201,966.538,727.050,759.541
Historical,Grodno,1903,525.812,781.851,706.416,737.674
Historical,Grodno,1904,521.479,909.591,693.417,718.504
Historical,Grodno,1905,545.626,797.576,700.314,755.554
Historical,Grodno,1906,482.033,846.747,683.534,696.903
Historical,Grodno,1907,520.985,837.600,656.371,736.904
Historical,Grodno,1908,540.564,807.486,674.197,705.967
Historical,Grodno,1909,519.374,864.603,635.260,704.401
Historical,Grodno,1910,496.357,874.167,652.545,702.131
Historical,Grodno,1911,515.883,877.153,689.004,730.739
Historical,Grodno,1912,524.886,914.099,689.827,668.187
Historical,Grodno,1913,537.650,860.303,705.781,765.715
Historical,Grodno,1914,568.330,801.827,676.807,742.658
Historical,Grodno,1915,518.876,867.526,684.993,668.571
Historical,Grodno,1916,548.533,850.973,724.276,701.291
Historical,Grodno,1917,580.299,808.763,695.821,741.101
Historical,Grodno,1918,508.591,891.812,694.839,681.509
Historical,Grodno,1919,544.908,846.880,697.003,736.761
Historical,Grodno,1920,537.490,889.694,669.293,735.096
Historical,Grodno,1921,583.859,901.900,691.107,749.449
Historical,Grodno,1922,524.902,886.089,719.298,738.082
Historical,Grodno,1923,557.675,812.866,720.802,754.115
Historical,Grodno,1924,527.542,848.769,638.454,642.018
Historical,Grodno,1925,520.300,857.367,699.874,714.420
Historical,Grodno,1926,523.610,885.046,678.265,732.386
Historical,Grodno,1927,549.034,895.800,685.542,734.204
Historical,Grodno,1928,480.335,876.178,718.250,755.562
Historical,Grodno,1929,505.482,817.954,678.127,721.810
Historical,Grodno,1930,576.559,795.097,686.011,772.746
Historical,Grodno,1931,516.006,806.950,662.714,698.745
Historical,Grodno,1932,533.558,872.616,750.259,729.297
Historical,Grodno,1933,535.671,827.666,662.197,712.990
Historical,Grodno,1934,551.486,889.171,695.532,757.854
Historical,Grodno,1935,542.899,850.028,667.774,756.989
Historical,Grodno,1936,583.870,832.366,673.673,750.630
Historical,Grodno,1937,519.408,812.828,717.055,729.571
Historical,Grodno,1938,536.859,848.360,666.822,732.622
Historical,Grodno,1939,487.220,931.872,707.597,692.670
Historical,Grodno,1940,517.483,855.767,691.392,713.366
Historical,Grodno,1941,509.153,870.717,683.830,693.915
Historical,Grodno,1942,565.121,889.621,683.198,707.427
Historical,Grodno,1943,482.590,850.546,644.971,652.558
Historical,Grodno,1944,519.442,811.188,705.164,742.912
Historical,Grodno,1945,539.217,872.093,690.709,722.098
Historical,Grodno,1946,558.189,837.524,711.885,740.650
Historical,Grodno,1947,566.068,865.597,660.687,727.669
Historical,Grodno,1948,478.222,887.859,719.946,667.331
Historical,Grodno,1949,511.014,883.248,680.599,712.139
Historical,Grodno,1950,578.772,869.575,684.545,761.821
Historical,Grodno,1951,540.662,821.009,668.315,698.523
Historical,Grodno,1952,572.278,803.450,685.016,736.090
Historical,Grodno,1953,477.641,896.172,685.483,668.869
Historical,Grodno,1954,556.317,921.690,661.443,742.102
Historical,Grodno,1955,506.645,846.924,662.865,669.106
Historical,Grodno,1956,502.577,819.858,658.796,707.400
Historical,Grodno,1957,498.183,809.457,658.043,696.234
Historical,Grodno,1958,533.531,856.801,668.986,733.430
Historical,Grodno,1959,534.450,856.456,717.754,724.700
Historical,Grodno,1960,539.471,874.922,699.510,717.227
Historical,Grodno,1961,534.251,889.200,680.599,708.555
Historical,Grodno,1962,534.707,835.848,714.887,758.085
Historical,Grodno,1963,491.627,865.722,653.813,717.437
Historical,Grodno,1964,520.276,860.635,690.021,705.095
Historical,Grodno,1965,512.321,810.915,653.312,670.504
Historical,Grodno,1966,500.880,870.142,671.215,713.491
Historical,Grodno,1967,506.466,834.150,719.399,715.719
Historical,Grodno,1968,500.154,818.737,659.784,710.117
Historical,Grodno,1969,512.456,864.099,706.497,725.539
Historical,Grodno,1970,555.367,868.320,727.986,784.890
Historical,Grodno,1971,518.239,833.387,661.330,742.955
Historical,Grodno,1972,499.207,869.472,701.853,707.978
Historical,Grodno,1973,529.311,864.126,706.266,773.218
Historical,Grodno,1974,522.749,801.586,661.867,754.005
Historical,Grodno,1975,531.045,851.275,651.236,725.177
Historical,Grodno,1976,549.463,840.895,683.542,733.210
Historical,Grodno,1977,559.266,798.017,684.802,753.070
Historical,Grodno,1978,551.378,808.095,669.605,730.773
Historical,Grodno,1979,523.175,873.230,652.778,667.584
Historical,Grodno,1980,576.081,851.170,687.530,785.095
Historical,Grodno,1981,530.285,810.947,645.480,734.965
Historical,Grodno,1982,517.349,834.961,651.559,729.708
Historical,Grodno,1983,529.795,845.524,674.930,762.472
Historical,Grodno,1984,503.432,840.836,652.260,668.580
Historical,Grodno,1985,523.618,873.909,680.013,767.909
Historical,Grodno,1986,525.044,827.151,686.690,740.372
Historical,Grodno,1987,550.418,835.399,730.635,749.982
Historical,Grodno,1988,544.109,884.238,683.733,757.441
Historical,Grodno,1989,561.552,851.508,687.735,785.967
Historical,Grodno,1990,504.435,886.202,686.663,732.340
Historical,Grodno,1991,520.790,823.131,655.817,755.916
Historical,Grodno,1992,535.248,835.498,673.408,725.441
Historical,Grodno,1993,565.827,810.646,701.741,760.782
Historical,Grodno,1994,538.691,803.788,679.099,688.216
Historical,Grodno,1995,560.743,819.029,698.539,739.135
Historical,Grodno,1996,577.831,822.315,692.512,749.908
Historical,Grodno,1997,492.750,829.513,681.366,693.218
Historical,Grodno,1998,580.058,816.638,696.378,766.121
Historical,Grodno,1999,529.271,907.270,717.112,753.655
Historical,Grodno,2000,550.666,886.579,684.405,738.975
Historical,Grodno,2001,531.055,879.585,713.690,723.514
Historical,Grodno,2002,553.651,846.082,706.662,703.293
Historical,Grodno,2003,524.712,884.673,715.296,698.295
Historical,Grodno,2004,570.013,872.585,666.586,738.805
Historical,Grodno,2005,577.909,840.924,691.355,724.757
Historical,Grodno,2006,521.072,841.560,663.100,724.928
Historical,Grodno,2007,584.917,853.711,690.078,773.395
Historical,Grodno,2008,574.017,869.422,697.048,724.526
Historical,Grodno,2009,502.144,887.058,702.190,706.866
Historical,Grodno,2010,537.839,863.960,697.033,739.724
Historical,Grodno,2011,514.326,883.192,651.506,723.914
Historical,Grodno,2012,551.643,975.986,686.089,758.821
Historical,Grodno,2013,568.941,846.317,700.317,750.462
Historical,Grodno,2014,529.144,949.982,700.233,722.274
Historical,Minsk,1900,539.584,904.573,683.643,685.699
Historical,Minsk,1901,505.550,858.671,696.436,669.681
Historical,Minsk,1902,512.090,945.248,712.833,777.339
Historical,Minsk,1903,525.124,799.444,708.485,685.985
Historical,Minsk,1904,507.879,904.956,702.334,694.848
Historical,Minsk,1905,565.798,835.621,698.753,753.488
Historical,Minsk,1906,477.913,853.849,687.859,681.914
Historical,Minsk,1907,539.858,901.854,641.635,706.445
Historical,Minsk,1908,501.420,860.429,648.839,709.458
Historical,Minsk,1909,492.504,884.503,622.466,704.995
Historical,Minsk,1910,512.548,858.945,665.913,680.641
Historical,Minsk,1911,537.161,961.660,677.408,702.518
Historical,Minsk,1912,498.086,898.458,666.521,692.714
Historical,Minsk,1913,503.196,859.758,734.375,746.488
Historical,Minsk,1914,550.808,816.124,646.743,737.123
Historical,Minsk,1915,513.266,887.920,678.225,657.049
Historical,Minsk,1916,543.224,841.302,717.299,697.369
Historical,Minsk,1917,582.286,811.564,694.037,768.185
Historical,Minsk,1918,531.915,888.160,681.752,683.378
Historical,Minsk,1919,569.961,866.193,698.665,727.592
Historical,Minsk,1920,531.132,904.124,685.955,721.021
Historical,Minsk,1921,564.781,944.858,681.962,753.093
Historical,Minsk,1922,520.579,890.687,693.365,735.036
Historical,Minsk,1923,534.013,820.366,719.594,739.193
Historical,Minsk,1924,495.720,873.505,630.818,641.233
Historical,Minsk,1925,537.298,926.596,663.255,705.217
Historical,Minsk,1926,518.179,851.267,671.416,703.140
Historical,Minsk,1927,544.209,889.002,705.643,716.828
Historical,Minsk,1928,482.212,881.286,709.166,733.849
Historical,Minsk,1929,523.834,821.662,684.165,691.620
Historical,Minsk,1930,534.911,793.386,680.827,748.332
Historical,Minsk,1931,534.697,803.991,671.506,727.904
Historical,Minsk,1932,543.620,845.378,741.944,701.437
Historical,Minsk,1933,502.865,795.566,674.518,691.522
Historical,Minsk,1934,562.563,906.237,691.534,735.201
Historical,Minsk,1935,556.250,844.542,673.264,716.704
Historical,Minsk,1936,558.650,863.703,674.841,723.902
Historical,Minsk,1937,508.906,845.556,703.746,740.675
Historical,Minsk,1938,521.473,848.299,645.112,737.446
Historical,Minsk,1939,487.722,917.303,687.072,683.424
Historical,Minsk,1940,516.908,857.524,703.344,707.050
Historical,Minsk,1941,522.335,884.502,708.962,692.940
Historical,Minsk,1942,565.588,924.874,677.151,696.351
Historical,Minsk,1943,489.069,840.555,648.870,652.274
Historical,Minsk,1944,501.948,816.571,709.330,714.480
Historical,Minsk,1945,514.145,887.213,686.341,681.136
Historical,Minsk,1946,597.691,837.661,726.939,747.548
Historical,Minsk,1947,593.171,883.315,680.615,780.079
Historical,Minsk,1948,488.635,911.356,702.818,673.208
Historical,Minsk,1949,519.053,890.921,684.563,721.311
Historical,Minsk,1950,541.797,897.141,691.653,739.559
Historical,Minsk,1951,523.339,881.653,683.463,716.471
Historical,Minsk,1952,574.563,836.381,672.816,739.918
Historical,Minsk,1953,493.128,940.430,708.720,678.629
Historical,Minsk,1954,535.131,954.291,663.949,687.979
Historical,Minsk,1955,553.116,816.339,641.975,672.884
Historical,Minsk,1956,492.025,855.369,634.834,670.496
Historical,Minsk,1957,532.743,818.939,641.572,673.579
Historical,Minsk,1958,537.072,893.638,661.959,724.776
Historical,Minsk,1959,546.956,845.555,711.318,707.969
Historical,Minsk,1960,522.537,904.905,672.720,690.107
Historical,Minsk,1961,486.696,896.730,672.025,699.573
Historical,Minsk,1962,529.399,853.673,714.800,728.121
Historical,Minsk,1963,494.879,838.039,631.206,699.881
Historical,Minsk,1964,486.167,854.037,696.704,736.306
Historical,Minsk,1965,489.376,806.142,660.765,678.408
Historical,Minsk,1966,508.445,899.612,697.570,705.391
Historical,Minsk,1967,504.606,818.034,692.705,709.353
Historical,Minsk,1968,510.366,828.197,631.163,673.683
Historical,Minsk,1969,520.246,862.672,721.766,669.620
Historical,Minsk,1970,577.448,867.225,726.576,748.622
Historical,Minsk,1971,494.248,857.132,667.637,752.082
Historical,Minsk,1972,522.010,878.799,700.385,713.261
Historical,Minsk,1973,519.717,873.554,710.753,760.367
Historical,Minsk,1974,518.631,846.132,650.657,728.674
Historical,Minsk,1975,510.974,836.602,665.802,714.124
Historical,Minsk,1976,559.194,849.131,685.980,696.293
Historical,Minsk,1977,540.618,798.113,684.693,716.309
Historical,Minsk,1978,548.594,819.120,710.755,732.572
Historical,Minsk,1979,520.647,842.264,648.906,701.142
Historical,Minsk,1980,599.876,829.854,679.242,744.967
Historical,Minsk,1981,524.387,832.788,662.063,736.122
Historical,Minsk,1982,542.920,831.517,677.160,701.935
Historical,Minsk,1983,510.979,831.621,680.238,724.820
Historical,Minsk,1984,535.787,867.903,656.118,708.394
Historical,Minsk,1985,496.070,871.624,679.886,740.020
Historical,Minsk,1986,530.228,843.015,702.027,674.417
Historical,Minsk,1987,546.361,849.103,728.966,744.268
Historical,Minsk,1988,533.304,871.716,679.165,733.789
Historical,Minsk,1989,589.323,844.117,676.016,753.487
Historical,Minsk,1990,557.087,903.314,705.069,757.406
Historical,Minsk,1991,527.812,859.751,676.745,722.364
Historical,Minsk,1992,528.352,885.973,662.515,660.438
Historical,Minsk,1993,562.806,808.753,703.778,754.333
Historical,Minsk,1994,515.403,836.213,699.979,699.989
Historical,Minsk,1995,544.214,869.760,697.565,710.126
Historical,Minsk,1996,574.358,822.505,714.725,728.194
Historical,Minsk,1997,516.990,815.900,671.845,741.764
Historical,Minsk,1998,568.961,864.225,687.514,808.485
Historical,Minsk,1999,529.960,938.916,717.589,720.729
Historical,Minsk,2000,552.484,873.415,701.748,721.250
Historical,Minsk,2001,548.168,914.788,707.727,696.601
Historical,Minsk,2002,574.865,898.664,701.109,719.372
Historical,Minsk,2003,543.798,875.616,685.355,689.016
Historical,Minsk,2004,552.636,852.822,668.662,753.197
Historical,Minsk,2005,565.452,831.378,670.775,755.839
Historical,Minsk,2006,507.402,856.228,679.680,690.257
Historical,Minsk,2007,583.877,865.098,678.830,719.661
Historical,Minsk,2008,563.558,843.960,687.836,741.176
Historical,Minsk,2009,519.251,866.577,708.614,704.290
Historical,Minsk,2010,540.742,889.347,687.690,714.491
Historical,Minsk,2011,501.192,873.481,670.399,696.193
Historical,Minsk,2012,551.032,980.896,648.784,737.864
Historical,Minsk,2013,592.759,861.008,713.600,738.672
Historical,Minsk,2014,548.781,982.154,716.157,685.722
Historical,Mogilev,1900,514.284,903.914,668.099,712.187
Historical,Mogilev,1901,470.854,877.900,670.780,697.159
Historical,Mogilev,1902,528.750,893.863,707.025,783.013
Historical,Mogilev,1903,492.431,813.285,672.478,665.421
Historical,Mogilev,1904,514.582,923.009,694.886,714.811
Historical,Mogilev,1905,525.427,858.768,694.514,713.295
Historical,Mogilev,1906,500.445,854.972,670.654,706.444
Historical,Mogilev,1907,521.150,876.691,663.739,700.494
Historical,Mogilev,1908,496.948,861.970,649.979,686.782
Historical,Mogilev,1909,484.147,833.478,632.823,644.144
Historical,Mogilev,1910,508.811,844.355,638.620,662.687
Historical,Mogilev,1911,541.743,956.846,684.484,701.941
Historical,Mogilev,1912,497.251,903.216,683.823,697.792
Historical,Mogilev,1913,510.380,866.091,704.673,753.074
Historical,Mogilev,1914,516.918,815.912,686.990,700.374
Historical,Mogilev,1915,488.594,877.305,658.274,715.528
Historical,Mogilev,1916,525.698,813.426,683.433,687.018
Historical,Mogilev,1917,573.081,840.761,689.915,780.859
Historical,Mogilev,1918,518.682,923.959,656.732,706.824
Historical,Mogilev,1919,525.607,859.996,670.317,719.729
Historical,Mogilev,1920,528.592,903.202,661.382,708.329
Historical,Mogilev,1921,549.046,936.235,658.193,759.979
Historical,Mogilev,1922,522.069,895.182,679.573,754.991
Historical,Mogilev,1923,522.755,858.665,667.220,723.745
Historical,Mogilev,1924,471.881,834.499,644.908,671.030
Historical,Mogilev,1925,531.450,947.940,656.478,686.288
Historical,Mogilev,1926,507.835,846.501,653.706,646.915
Historical,Mogilev,1927,513.603,856.059,690.588,719.832
Historical,Mogilev,1928,490.663,900.639,709.768,717.916
Historical,Mogilev,1929,515.345,796.709,686.543,697.700
Historical,Mogilev,1930,513.615,782.723,657.116,733.232
Historical,Mogilev,1931,520.477,829.570,668.319,740.614
Historical,Mogilev,1932,514.880,839.902,745.897,685.214
Historical,Mogilev,1933,514.131,770.734,678.148,659.809
Historical,Mogilev,1934,554.225,911.424,667.872,701.971
Historical,Mogilev,1935,549.342,841.310,649.698,701.992
Historical,Mogilev,1936,527.616,816.401,651.905,695.247
Historical,Mogilev,1937,536.773,836.456,677.246,738.077
Historical,Mogilev,1938,485.865,848.439,659.104,739.538
Historical,Mogilev,1939,479.321,835.238,694.536,670.017
