experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Brest,1992,-6.576,1.129,-1.989,-1.831
Historical,Brest,1993,-5.538,1.708,-1.326,-1.227
Historical,Brest,1994,-5.195,1.497,-1.416,-0.563
Historical,Brest,1995,-4.291,0.619,-1.343,-1.380
Historical,Brest,1996,-4.426,1.608,-1.263,-1.561
Historical,Brest,1997,-6.207,1.550,-2.153,-1.003
Historical,Brest,1998,-5.597,1.434,-0.791,-1.191
Historical,Brest,1999,-4.536,2.487,-0.706,-0.864
Historical,Brest,2000,-4.875,2.229,-0.292,0.090
Historical,Brest,2001,-4.889,1.846,-0.344,-0.746
Historical,Brest,2002,-3.414,1.690,-1.088,-1.133
Historical,Brest,2003,-5.697,1.116,-0.830,-1.113
Historical,Brest,2004,-3.928,2.980,-0.992,-0.263
Historical,Brest,2005,-3.702,2.187,-0.054,0.486
Historical,Brest,2006,-5.217,1.067,-0.665,0.117
Historical,Brest,2007,-3.342,2.135,0.343,0.975
Historical,Brest,2008,-4.730,1.702,-0.938,-0.388
Historical,Brest,2009,-3.078,2.453,-0.766,-0.564
Historical,Brest,2010,-5.267,1.771,-0.529,-1.980
Historical,Brest,2011,-3.280,2.121,-1.345,-0.968
Historical,Brest,2012,-4.379,1.749,-0.618,-0.447
Historical,Brest,2013,-4.008,2.631,-0.808,-0.289
Historical,Gomel,1900,-8.330,-0.326,-3.359,-4.164
Historical,Gomel,1901,-7.208,-0.182,-4.058,-3.127
Historical,Gomel,1902,-7.674,-1.132,-4.011,-3.672
Historical,Gomel,1903,-6.966,-0.600,-4.047,-3.207
Historical,Gomel,1904,-7.714,-1.116,-5.139,-4.862
Historical,Gomel,1905,-8.252,-0.941,-4.709,-3.803
Historical,Gomel,1906,-7.010,0.283,-4.588,-3.401
Historical,Gomel,1907,-6.079,-0.013,-4.111,-3.535
Historical,Gomel,1908,-8.775,-0.555,-4.822,-4.157
Historical,Gomel,1909,-7.509,-0.438,-3.333,-4.255
Historical,Gomel,1910,-6.807,0.276,-4.427,-4.183
