experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1902,25.716,70.631,51.290,45.378
Historical,Gomel,1903,18.009,62.042,38.934,23.588
Historical,Gomel,1904,23.361,57.835,40.063,28.958
Historical,Gomel,1905,22.637,56.837,38.962,30.451
Historical,Gomel,1906,19.396,57.285,40.927,35.337
Historical,Gomel,1907,24.906,62.833,39.646,38.236
Historical,Gomel,1908,26.992,82.952,45.566,31.990
Historical,Gomel,1909,20.378,63.594,38.036,29.202
Historical,Gomel,1910,22.622,62.739,36.719,29.848
Historical,Gomel,1911,29.006,69.207,44.254,37.439
Historical,Gomel,1912,26.347,69.010,43.857,39.860
Historical,Gomel,1913,23.722,67.437,40.842,41.574
Historical,Gomel,1914,24.857,68.302,37.890,32.408
Historical,Gomel,1915,25.398,75.127,41.406,40.478
Historical,Gomel,1916,19.027,60.483,38.763,36.481
Historical,Gomel,1917,19.744,71.455,47.605,36.514
Historical,Gomel,1918,24.760,64.609,40.315,31.312
Historical,Gomel,1919,25.731,62.352,44.639,33.989
Historical,Gomel,1920,26.373,67.476,41.627,36.188
Historical,Gomel,1921,28.171,75.036,43.501,32.791
Historical,Gomel,1922,20.218,58.095,44.943,30.528
Historical,Gomel,1923,21.599,54.316,42.390,32.013
Historical,Gomel,1924,17.201,56.270,42.205,24.145
Historical,Gomel,1925,21.509,60.804,43.385,38.776
Historical,Gomel,1926,21.755,56.303,42.598,28.108
Historical,Gomel,1927,24.061,69.996,47.538,35.580
Historical,Gomel,1928,20.888,71.882,47.181,38.692
Historical,Gomel,1929,26.350,69.745,44.531,37.473
Historical,Gomel,1930,24.493,64.365,42.060,31.650
Historical,Gomel,1931,30.417,65.796,41.418,33.945
Historical,Gomel,1932,23.327,72.798,52.829,37.175
Historical,Gomel,1933,27.380,66.157,41.089,33.608
Historical,Gomel,1934,24.300,61.575,39.877,44.217
Historical,Gomel,1935,27.918,55.832,43.567,34.621
Historical,Gomel,1936,20.807,62.817,41.483,30.971
Historical,Gomel,1937,22.341,68.393,36.958,31.982
Historical,Gomel,1938,15.052,74.270,38.149,26.351
Historical,Gomel,1939,21.296,64.359,43.839,30.913
Historical,Gomel,1940,21.020,64.096,42.186,32.211
Historical,Gomel,1941,30.939,65.149,41.683,34.398
Historical,Gomel,1942,21.680,60.160,35.364,26.582
Historical,Gomel,1943,21.270,74.859,37.736,35.836
Historical,Gomel,1944,28.881,60.661,40.009,38.471
Historical,Gomel,1945,24.236,59.007,40.001,21.715
Historical,Gomel,1946,28.076,67.514,45.304,37.361
Historical,Gomel,1947,28.506,74.231,41.910,36.465
Historical,Gomel,1948,25.828,70.586,48.937,37.872
Historical,Gomel,1949,29.601,68.535,45.829,40.637
Historical,Gomel,1950,23.370,62.970,42.673,34.782
Historical,Gomel,1951,16.149,65.977,34.017,37.373
Historical,Gomel,1952,21.070,60.813,43.452,46.717
Historical,Gomel,1953,25.915,59.928,48.018,36.486
Historical,Gomel,1954,18.369,59.124,44.167,40.579
Historical,Gomel,1955,26.064,61.441,43.160,39.566
Historical,Gomel,1956,21.443,70.782,42.398,33.787
