experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Brest,2002,6.240,10.141,7.794,7.706
Historical,Brest,2003,6.305,10.356,8.466,7.917
Historical,Brest,2004,5.251,9.214,8.021,7.561
Historical,Brest,2005,6.363,10.792,9.143,8.862
Historical,Brest,2006,6.394,10.024,8.025,7.929
Historical,Brest,2007,6.268,10.361,8.602,8.235
Historical,Brest,2008,5.220,10.271,8.395,8.083
Historical,Brest,2009,6.420,10.342,8.679,8.154
Historical,Brest,2010,7.197,10.167,8.967,9.000
Historical,Brest,2011,6.478,10.520,8.132,7.821
Historical,Brest,2012,6.575,10.851,8.727,8.703
Historical,Brest,2013,6.506,10.550,8.770,8.821
Historical,Brest,2014,6.095,11.178,9.329,8.428
Historical,Gomel,1900,5.041,8.987,6.962,5.747
Historical,Gomel,1901,4.784,9.682,7.634,6.287
Historical,Gomel,1902,4.851,8.463,7.108,6.969
Historical,Gomel,1903,4.023,9.072,6.762,5.977
Historical,Gomel,1904,4.342,7.921,6.733,5.676
Historical,Gomel,1905,4.676,8.744,6.754,5.845
Historical,Gomel,1906,3.847,8.651,6.101,6.025
Historical,Gomel,1907,4.435,9.091,6.436,5.845
Historical,Gomel,1908,4.279,8.671,6.441,5.756
Historical,Gomel,1909,4.079,8.619,6.210,5.849
Historical,Gomel,1910,5.560,8.365,6.787,5.748
Historical,Gomel,1911,4.392,8.905,6.791,5.901
Historical,Gomel,1912,3.518,7.513,6.014,5.298
Historical,Gomel,1913,4.522,7.993,6.785,6.084
Historical,Gomel,1914,4.313,8.677,6.284,5.811
Historical,Gomel,1915,3.938,9.074,6.934,6.797
Historical,Gomel,1916,4.791,8.855,6.584,6.751
Historical,Gomel,1917,5.468,8.340,7.189,6.813
Historical,Gomel,1918,5.725,9.230,6.966,6.440
Historical,Gomel,1919,5.378,9.220,7.238,7.326
Historical,Gomel,1920,4.691,8.012,6.953,6.281
Historical,Gomel,1921,5.760,9.857,7.461,7.547
Historical,Gomel,1922,4.781,9.240,6.717,6.631
Historical,Gomel,1923,5.360,9.837,7.198,6.829
Historical,Gomel,1924,4.795,8.793,7.117,5.977
Historical,Gomel,1925,5.694,8.505,7.441,7.005
Historical,Gomel,1926,5.463,9.257,7.254,6.788
Historical,Gomel,1927,5.084,9.065,7.297,6.853
Historical,Gomel,1928,4.402,9.699,7.366,6.701
Historical,Gomel,1929,4.392,8.806,6.800,6.605
Historical,Gomel,1930,5.484,9.280,7.764,7.115
Historical,Gomel,1931,5.772,8.800,7.269,6.373
Historical,Gomel,1932,5.265,9.313,6.707,6.435
Historical,Gomel,1933,5.054,9.301,7.417,6.576
Historical,Gomel,1934,5.291,8.354,6.638,6.364
Historical,Gomel,1935,5.092,9.296,7.035,6.586
Historical,Gomel,1936,5.052,9.368,7.491,7.567
Historical,Gomel,1937,4.866,8.858,6.802,6.687
Historical,Gomel,1938,3.875,8.897,6.871,6.565
Historical,Gomel,1939,4.779,9.000,7.107,6.348
Historical,Gomel,1940,4.315,8.969,7.134,6.620
Historical,Gomel,1941,4.845,8.560,6.896,6.681
Historical,Gomel,1942,4.953,8.404,6.457,5.730
Historical,Gomel,1943,5.601,8.711,7.218,6.563
Historical,Gomel,1944,5.526,8.775,6.839,6.446
Historical,Gomel,1945,4.518,8.240,6.090,5.580
Historical,Gomel,1946,4.733,8.887,7.199,7.083
Historical,Gomel,1947,5.322,8.587,6.549,5.773
Historical,Gomel,1948,5.127,9.288,7.332,6.838
Historical,Gomel,1949,4.222,8.946,7.139,6.832
Historical,Gomel,1950,5.070,8.981,6.849,6.537
Historical,Gomel,1951,5.451,8.539,6.694,6.881
Historical,Gomel,1952,5.110,8.834,6.913,5.972
Historical,Gomel,1953,4.699,8.298,6.925,6.124
Historical,Gomel,1954,4.221,8.315,6.296,6.163
Historical,Gomel,1955,4.622,8.926,6.635,7.046
Historical,Gomel,1956,4.704,9.482,6.431,6.247
Historical,Gomel,1957,5.407,8.707,7.210,6.538
Historical,Gomel,1958,4.963,8.453,7.370,7.396
Historical,Gomel,1959,5.138,9.405,6.860,6.473
Historical,Gomel,1960,4.747,8.622,7.318,6.434
Historical,Gomel,1961,4.967,8.590,6.609,6.259
Historical,Gomel,1962,5.017,8.624,6.889,6.657
Historical,Gomel,1963,4.709,8.833,6.891,6.589
Historical,Gomel,1964,4.746,8.869,6.229,6.284
Historical,Gomel,1965,4.728,8.678,6.732,6.258
Historical,Gomel,1966,4.494,9.044,6.506,6.578
Historical,Gomel,1967,4.689,9.038,6.362,7.029
Historical,Gomel,1968,4.350,8.458,6.704,5.850
Historical,Gomel,1969,4.860,9.318,6.914,6.765
Historical,Gomel,1970,4.783,8.477,6.978,6.374
Historical,Gomel,1971,5.048,8.972,7.609,6.017
Historical,Gomel,1972,4.156,8.263,6.928,5.970
Historical,Gomel,1973,5.106,8.665,6.525,5.718
Historical,Gomel,1974,4.312,8.812,6.937,7.116
Historical,Gomel,1975,4.544,8.027,6.317,6.258
Historical,Gomel,1976,4.874,8.578,6.715,5.609
Historical,Gomel,1977,3.853,8.310,6.771,5.762
Historical,Gomel,1978,5.079,9.427,7.207,6.940
Historical,Gomel,1979,4.704,8.954,6.790,6.276
Historical,Gomel,1980,5.037,8.035,6.561,6.182
Historical,Gomel,1981,4.569,9.161,7.238,6.340
Historical,Gomel,1982,5.715,8.103,6.975,6.629
Historical,Gomel,1983,4.896,8.813,6.582,5.680
Historical,Gomel,1984,5.212,8.565,7.261,6.932
Historical,Gomel,1985,5.260,8.882,6.693,6.408
Historical,Gomel,1986,5.145,9.508,7.366,6.845
Historical,Gomel,1987,4.742,9.062,7.054,5.899
Historical,Gomel,1988,5.166,8.989,7.092,6.795
Historical,Gomel,1989,6.101,10.123,7.693,6.747
Historical,Gomel,1990,4.224,9.270,7.256,6.783
Historical,Gomel,1991,4.904,8.727,6.950,5.894
Historical,Gomel,1992,5.271,8.391,6.709,6.079
Historical,Gomel,1993,5.784,8.665,7.345,6.303
Historical,Gomel,1994,5.739,9.673,7.996,8.121
Historical,Gomel,1995,5.932,8.916,7.403,6.648
Historical,Gomel,1996,5.919,9.806,7.306,7.331
Historical,Gomel,1997,6.332,9.674,7.588,7.215
Historical,Gomel,1998,5.599,9.494,7.896,6.988
Historical,Gomel,1999,6.245,9.399,7.764,7.236
Historical,Gomel,2000,6.603,9.163,7.819,7.586
Historical,Gomel,2001,5.964,9.245,8.264,7.689
Historical,Gomel,2002,5.559,9.982,7.442,7.483
Historical,Gomel,2003,5.543,9.571,8.513,6.939
Historical,Gomel,2004,4.882,8.927,7.981,7.657
Historical,Gomel,2005,6.016,10.383,8.634,8.210
Historical,Gomel,2006,6.316,9.230,7.718,7.211
Historical,Gomel,2007,5.812,10.110,8.163,7.728
Historical,Gomel,2008,4.764,9.942,8.229,7.780
Historical,Gomel,2009,6.038,10.463,8.417,8.053
Historical,Gomel,2010,6.665,10.130,8.941,8.779
