experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Brest,2002,65.566,103.536,85.067,96.075
Historical,Brest,2003,63.114,102.006,86.623,90.287
Historical,Brest,2004,69.798,100.521,84.623,92.461
Historical,Brest,2005,59.061,103.748,88.444,94.966
Historical,Brest,2006,57.663,112.287,86.749,87.468
Historical,Brest,2007,57.130,102.530,88.899,91.574
Historical,Brest,2008,68.118,103.917,88.057,88.577
Historical,Brest,2009,66.819,101.390,83.481,89.998
Historical,Brest,2010,68.853,102.657,86.224,91.120
Historical,Brest,2011,65.862,107.099,85.882,88.979
Historical,Brest,2012,66.392,107.881,87.809,93.376
Historical,Brest,2013,62.757,110.803,86.656,94.849
Historical,Brest,2014,61.488,109.947,86.220,87.104
Historical,Gomel,1900,51.847,103.539,81.282,88.878
Historical,Gomel,1901,54.651,105.591,86.446,92.089
Historical,Gomel,1902,55.166,110.415,85.941,97.628
Historical,Gomel,1903,54.463,95.701,78.783,82.267
Historical,Gomel,1904,59.421,96.721,80.412,87.213
Historical,Gomel,1905,66.364,102.835,81.635,89.721
Historical,Gomel,1906,50.574,103.885,82.706,94.906
Historical,Gomel,1907,56.506,105.558,86.249,96.440
Historical,Gomel,1908,57.705,102.288,78.293,91.733
Historical,Gomel,1909,56.067,107.132,82.646,96.155
Historical,Gomel,1910,59.928,105.524,82.048,95.380
Historical,Gomel,1911,49.544,103.660,83.271,94.036
Historical,Gomel,1912,51.461,111.113,88.117,97.313
Historical,Gomel,1913,55.217,98.421,80.434,93.820
Historical,Gomel,1914,54.651,102.058,83.345,94.288
Historical,Gomel,1915,48.352,106.785,81.915,93.481
Historical,Gomel,1916,56.853,98.578,84.242,92.734
Historical,Gomel,1917,57.017,103.240,85.059,97.314
Historical,Gomel,1918,50.986,107.122,83.203,91.774
Historical,Gomel,1919,54.976,99.132,86.025,93.019
Historical,Gomel,1920,59.310,103.363,86.455,97.691
Historical,Gomel,1921,51.397,105.252,85.892,94.615
Historical,Gomel,1922,60.116,104.457,85.109,95.111
Historical,Gomel,1923,55.358,106.674,85.764,94.837
Historical,Gomel,1924,60.493,102.290,79.062,93.022
Historical,Gomel,1925,60.349,102.266,84.055,90.116
Historical,Gomel,1926,59.119,104.088,85.737,92.070
Historical,Gomel,1927,64.975,107.445,86.879,97.285
Historical,Gomel,1928,53.296,102.043,83.712,92.894
Historical,Gomel,1929,53.195,107.448,82.553,92.633
Historical,Gomel,1930,54.047,109.460,87.100,97.839
Historical,Gomel,1931,56.132,102.771,84.775,90.004
Historical,Gomel,1932,62.604,106.715,84.904,99.326
Historical,Gomel,1933,58.708,101.851,84.767,98.598
Historical,Gomel,1934,56.412,107.196,88.149,99.307
Historical,Gomel,1935,55.034,103.443,82.418,93.631
Historical,Gomel,1936,50.325,108.347,85.428,91.771
Historical,Gomel,1937,60.344,104.292,86.402,89.661
Historical,Gomel,1938,62.545,110.657,85.499,93.423
Historical,Gomel,1939,50.671,103.525,81.503,96.599
Historical,Gomel,1940,56.136,106.030,82.619,87.935
Historical,Gomel,1941,50.180,100.225,82.067,84.694
Historical,Gomel,1942,59.390,102.715,84.400,94.056
Historical,Gomel,1943,65.742,99.974,83.872,92.725
Historical,Gomel,1944,56.814,105.583,81.204,93.972
Historical,Gomel,1945,60.289,105.409,82.973,93.964
Historical,Gomel,1946,58.264,104.045,87.280,96.943
Historical,Gomel,1947,55.099,106.654,77.498,90.397
Historical,Gomel,1948,59.608,98.980,81.882,93.166
Historical,Gomel,1949,55.212,99.959,88.011,93.763
Historical,Gomel,1950,55.979,97.443,83.136,94.251
Historical,Gomel,1951,59.750,102.432,83.093,89.761
Historical,Gomel,1952,55.304,100.635,81.196,86.316
Historical,Gomel,1953,53.017,100.074,83.079,89.974
Historical,Gomel,1954,49.121,100.375,84.507,94.516
Historical,Gomel,1955,46.058,103.859,82.419,86.069
Historical,Gomel,1956,49.525,98.112,83.397,92.339
Historical,Gomel,1957,55.017,98.806,82.618,89.677
Historical,Gomel,1958,57.167,95.883,80.565,94.936
Historical,Gomel,1959,50.168,109.049,82.016,91.946
Historical,Gomel,1960,54.037,101.987,83.292,90.154
Historical,Gomel,1961,59.690,100.617,81.223,93.968
Historical,Gomel,1962,50.584,100.499,83.244,91.057
Historical,Gomel,1963,57.411,94.104,79.890,93.788
Historical,Gomel,1964,54.284,97.665,80.035,91.064
Historical,Gomel,1965,53.850,100.486,79.603,88.126
Historical,Gomel,1966,55.665,101.469,80.577,92.003
Historical,Gomel,1967,49.348,101.541,83.082,94.552
Historical,Gomel,1968,60.447,97.360,82.377,90.557
Historical,Gomel,1969,51.730,101.046,77.922,93.559
Historical,Gomel,1970,53.908,96.158,77.253,85.111
Historical,Gomel,1971,54.292,96.071,77.150,89.621
Historical,Gomel,1972,60.508,100.541,86.595,95.144
Historical,Gomel,1973,60.868,96.405,79.750,91.407
Historical,Gomel,1974,61.819,99.770,79.082,87.444
Historical,Gomel,1975,59.695,99.694,82.017,91.374
Historical,Gomel,1976,55.693,99.758,78.665,90.499
Historical,Gomel,1977,59.421,95.998,80.300,92.788
Historical,Gomel,1978,52.213,96.642,81.770,87.954
Historical,Gomel,1979,54.668,96.676,80.218,83.698
Historical,Gomel,1980,50.881,98.145,83.313,88.307
Historical,Gomel,1981,62.161,97.475,80.679,94.146
Historical,Gomel,1982,61.212,96.294,77.334,85.049
Historical,Gomel,1983,61.032,102.270,85.685,92.895
Historical,Gomel,1984,50.867,98.903,81.600,88.918
Historical,Gomel,1985,58.207,96.731,80.432,94.758
Historical,Gomel,1986,62.069,97.968,82.407,90.450
Historical,Gomel,1987,59.217,96.974,76.088,87.172
Historical,Gomel,1988,58.848,108.091,85.372,95.190
Historical,Gomel,1989,57.442,101.558,79.549,91.888
Historical,Gomel,1990,64.836,100.050,79.754,88.578
Historical,Gomel,1991,61.213,99.155,83.302,91.178
Historical,Gomel,1992,54.990,94.400,77.162,86.423
Historical,Gomel,1993,64.870,107.887,80.332,95.802
Historical,Gomel,1994,58.995,101.584,85.456,98.647
Historical,Gomel,1995,60.655,103.318,83.794,89.434
Historical,Gomel,1996,54.582,107.268,85.902,93.483
Historical,Gomel,1997,69.634,101.070,88.879,94.963
Historical,Gomel,1998,63.330,104.003,83.485,90.905
Historical,Gomel,1999,63.850,109.060,88.255,96.327
Historical,Gomel,2000,61.754,104.356,90.247,97.386
Historical,Gomel,2001,59.482,102.043,85.415,92.587
Historical,Gomel,2002,62.575,106.550,86.372,95.343
Historical,Gomel,2003,60.439,103.091,86.506,95.768
Historical,Gomel,2004,63.719,101.415,84.882,97.245
Historical,Gomel,2005,60.084,103.755,85.760,95.372
Historical,Gomel,2006,62.057,110.700,88.229,99.535
Historical,Gomel,2007,60.604,104.105,89.292,98.177
Historical,Gomel,2008,57.866,102.279,84.716,95.270
Historical,Gomel,2009,64.910,105.366,84.332,92.177
Historical,Gomel,2010,63.497,105.460,85.870,97.803
Historical,Gomel,2011,63.378,110.856,84.088,95.833
Historical,Gomel,2012,63.603,104.760,82.490,92.880
Historical,Gomel,2013,64.602,105.485,86.842,98.294
Historical,Gomel,2014,62.673,107.559,86.734,94.155
Historical,Grodno,1900,56.706,97.934,81.253,85.214
Historical,Grodno,1901,60.088,108.617,84.584,87.401
Historical,Grodno,1902,56.532,102.612,85.304,92.219
Historical,Grodno,1903,60.460,98.180,79.453,83.516
Historical,Grodno,1904,61.729,94.135,80.853,79.816
Historical,Grodno,1905,66.497,102.868,81.630,88.248
Historical,Grodno,1906,59.093,102.326,80.756,88.393
Historical,Grodno,1907,53.158,99.235,82.563,84.371
Historical,Grodno,1908,55.619,99.591,81.148,88.125
Historical,Grodno,1909,58.014,101.263,78.938,90.480
Historical,Grodno,1910,55.114,108.254,80.061,90.814
Historical,Grodno,1911,46.176,101.014,85.119,86.230
Historical,Grodno,1912,50.954,104.046,86.095,90.820
Historical,Grodno,1913,53.784,91.454,76.494,82.395
Historical,Grodno,1914,60.710,100.277,78.824,89.062
Historical,Grodno,1915,46.668,105.762,79.866,87.942
Historical,Grodno,1916,50.130,96.527,82.539,84.107
Historical,Grodno,1917,62.894,98.742,84.002,90.237
Historical,Grodno,1918,54.772,100.616,77.689,79.416
Historical,Grodno,1919,54.876,101.835,83.461,83.757
Historical,Grodno,1920,57.767,97.578,82.543,90.547
Historical,Grodno,1921,56.638,102.111,85.441,88.981
Historical,Grodno,1922,58.799,103.550,82.432,86.480
Historical,Grodno,1923,57.069,104.354,83.544,85.734
Historical,Grodno,1924,56.585,96.501,79.030,88.490
Historical,Grodno,1925,62.154,100.357,78.162,88.053
Historical,Grodno,1926,56.500,97.967,87.458,88.599
Historical,Grodno,1927,62.629,103.106,81.249,92.878
Historical,Grodno,1928,52.240,97.294,80.303,85.045
Historical,Grodno,1929,51.393,103.706,77.320,84.400
Historical,Grodno,1930,56.342,107.873,85.509,90.672
Historical,Grodno,1931,60.746,102.062,78.114,81.475
Historical,Grodno,1932,62.033,100.871,81.469,91.812
Historical,Grodno,1933,57.555,98.432,81.444,89.470
Historical,Grodno,1934,56.457,98.254,84.409,92.488
Historical,Grodno,1935,57.113,97.916,82.415,86.922
Historical,Grodno,1936,56.504,98.840,85.641,85.063
Historical,Grodno,1937,62.177,99.311,83.050,85.552
Historical,Grodno,1938,62.567,100.040,80.485,88.566
Historical,Grodno,1939,51.604,102.772,79.617,92.311
Historical,Grodno,1940,54.335,101.967,82.577,86.509
Historical,Grodno,1941,44.243,102.574,80.517,80.593
Historical,Grodno,1942,57.240,96.289,81.020,80.877
Historical,Grodno,1943,62.103,94.270,82.829,90.537
Historical,Grodno,1944,53.964,106.713,79.010,87.321
