experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Brest,2002,11.800,17.256,14.621,13.176
Historical,Brest,2003,11.764,17.404,14.994,13.425
Historical,Brest,2004,10.789,15.990,13.467,12.548
Historical,Brest,2005,11.515,17.319,14.500,14.232
Historical,Brest,2006,11.408,18.104,13.965,13.249
Historical,Brest,2007,9.814,16.702,13.713,12.067
Historical,Brest,2008,11.669,17.254,14.288,13.393
Historical,Brest,2009,12.618,16.765,14.124,13.898
Historical,Brest,2010,12.011,16.459,14.586,13.265
Historical,Brest,2011,11.862,17.771,14.235,14.877
Historical,Brest,2012,12.170,17.910,15.078,15.034
Historical,Brest,2013,12.284,16.402,14.720,14.105
Historical,Brest,2014,13.017,17.332,15.003,14.421
Historical,Gomel,1900,10.770,15.764,13.334,11.900
Historical,Gomel,1901,10.975,16.799,13.614,13.067
Historical,Gomel,1902,10.406,14.819,13.224,11.245
Historical,Gomel,1903,10.084,16.725,12.144,10.431
Historical,Gomel,1904,10.816,14.618,12.673,11.583
Historical,Gomel,1905,10.726,15.662,13.160,11.392
Historical,Gomel,1906,10.108,15.692,13.217,11.047
Historical,Gomel,1907,10.208,15.525,13.243,11.500
Historical,Gomel,1908,11.043,15.663,12.913,11.795
Historical,Gomel,1909,9.272,15.021,12.406,11.139
Historical,Gomel,1910,11.436,15.616,13.521,12.358
Historical,Gomel,1911,10.204,15.525,12.695,11.810
Historical,Gomel,1912,8.435,14.729,12.016,11.284
Historical,Gomel,1913,10.565,14.411,12.380,10.999
Historical,Gomel,1914,10.933,15.571,13.162,12.110
Historical,Gomel,1915,10.708,15.919,13.371,12.147
Historical,Gomel,1916,11.256,15.764,13.234,11.508
Historical,Gomel,1917,10.949,14.997,12.714,12.313
Historical,Gomel,1918,11.088,15.669,13.324,11.217
Historical,Gomel,1919,11.576,16.407,13.585,12.907
Historical,Gomel,1920,10.787,15.422,13.199,11.515
Historical,Gomel,1921,11.152,17.449,13.253,11.994
Historical,Gomel,1922,10.069,16.543,12.494,11.644
Historical,Gomel,1923,10.538,16.327,13.823,11.694
Historical,Gomel,1924,10.018,15.812,12.768,11.586
Historical,Gomel,1925,10.946,16.988,13.579,12.388
Historical,Gomel,1926,10.257,16.863,13.218,11.928
Historical,Gomel,1927,11.088,16.185,13.405,11.965
Historical,Gomel,1928,11.194,16.217,13.850,11.782
Historical,Gomel,1929,10.398,16.773,13.490,11.459
Historical,Gomel,1930,11.177,16.460,13.415,12.887
Historical,Gomel,1931,11.534,15.567,13.038,12.174
Historical,Gomel,1932,11.407,15.970,13.157,11.932
Historical,Gomel,1933,12.060,16.205,13.665,12.913
Historical,Gomel,1934,10.831,16.011,13.541,11.239
Historical,Gomel,1935,11.389,15.750,13.636,11.262
Historical,Gomel,1936,11.266,16.062,14.116,11.938
Historical,Gomel,1937,11.043,15.284,13.245,10.842
Historical,Gomel,1938,10.718,16.070,12.968,11.297
Historical,Gomel,1939,10.919,16.306,13.014,11.778
Historical,Gomel,1940,11.439,16.252,13.216,12.150
Historical,Gomel,1941,11.268,15.768,12.768,11.578
Historical,Gomel,1942,10.600,15.123,12.438,11.759
Historical,Gomel,1943,10.646,15.293,13.099,11.374
Historical,Gomel,1944,11.398,15.679,13.446,11.883
Historical,Gomel,1945,10.829,16.251,12.646,12.047
Historical,Gomel,1946,10.813,16.206,12.864,11.479
Historical,Gomel,1947,10.197,15.543,12.597,11.796
Historical,Gomel,1948,10.503,15.828,13.081,11.450
Historical,Gomel,1949,11.345,15.273,12.670,12.005
Historical,Gomel,1950,11.420,15.191,13.257,12.571
Historical,Gomel,1951,10.885,14.732,12.603,11.372
Historical,Gomel,1952,11.026,15.295,13.231,11.799
Historical,Gomel,1953,10.029,15.569,13.411,12.140
Historical,Gomel,1954,9.974,15.060,12.580,11.660
Historical,Gomel,1955,10.027,16.549,13.155,13.768
Historical,Gomel,1956,10.095,17.037,13.374,12.017
Historical,Gomel,1957,10.823,15.524,13.221,12.822
Historical,Gomel,1958,11.734,15.281,13.270,12.363
Historical,Gomel,1959,10.858,16.482,13.452,12.336
Historical,Gomel,1960,10.002,15.494,12.880,10.992
Historical,Gomel,1961,10.033,16.230,12.874,11.527
Historical,Gomel,1962,10.376,14.950,13.127,11.941
Historical,Gomel,1963,10.807,14.424,12.744,11.321
Historical,Gomel,1964,10.609,15.902,12.523,13.179
Historical,Gomel,1965,10.097,16.038,12.308,12.249
Historical,Gomel,1966,9.758,15.029,13.189,11.569
Historical,Gomel,1967,9.892,16.160,13.226,12.935
Historical,Gomel,1968,10.805,14.714,12.720,10.972
Historical,Gomel,1969,10.959,15.454,12.743,11.173
Historical,Gomel,1970,9.821,16.133,12.817,12.331
Historical,Gomel,1971,11.343,15.750,13.176,12.015
Historical,Gomel,1972,9.691,16.032,12.784,11.309
Historical,Gomel,1973,11.021,16.633,12.259,11.801
Historical,Gomel,1974,11.631,16.011,13.642,13.538
Historical,Gomel,1975,10.691,14.837,12.465,12.325
Historical,Gomel,1976,11.354,15.721,12.733,12.020
Historical,Gomel,1977,10.164,15.187,13.252,11.766
Historical,Gomel,1978,10.724,15.893,13.349,12.540
Historical,Gomel,1979,10.598,16.697,13.332,12.499
Historical,Gomel,1980,10.431,15.633,12.807,11.532
Historical,Gomel,1981,10.053,16.866,13.085,12.281
Historical,Gomel,1982,11.260,14.706,12.951,11.657
Historical,Gomel,1983,10.698,14.959,13.023,11.255
Historical,Gomel,1984,9.963,15.584,12.879,12.640
Historical,Gomel,1985,10.499,16.430,13.221,12.539
Historical,Gomel,1986,10.460,16.438,13.457,11.434
Historical,Gomel,1987,11.658,16.091,13.426,11.622
Historical,Gomel,1988,11.139,15.562,13.667,12.473
Historical,Gomel,1989,11.623,15.751,13.547,11.591
Historical,Gomel,1990,11.533,15.808,13.013,12.960
Historical,Gomel,1991,9.992,15.619,12.719,11.969
Historical,Gomel,1992,10.939,14.989,12.631,12.272
Historical,Gomel,1993,11.103,14.662,13.033,11.352
Historical,Gomel,1994,11.388,16.389,13.888,12.651
Historical,Gomel,1995,11.932,16.400,13.994,12.819
Historical,Gomel,1996,11.398,16.491,14.009,11.367
Historical,Gomel,1997,11.466,16.742,13.691,12.845
Historical,Gomel,1998,11.971,16.059,13.614,13.142
Historical,Gomel,1999,11.547,16.226,14.292,12.826
Historical,Gomel,2000,11.975,16.549,13.565,12.241
Historical,Gomel,2001,12.091,17.277,14.421,13.186
Historical,Gomel,2002,11.408,17.629,14.354,12.715
Historical,Gomel,2003,11.745,17.853,14.571,13.429
Historical,Gomel,2004,10.627,16.018,13.930,11.820
Historical,Gomel,2005,11.181,17.502,14.621,14.080
Historical,Gomel,2006,11.680,17.839,13.794,12.974
Historical,Gomel,2007,9.770,16.464,13.633,11.945
Historical,Gomel,2008,11.899,17.422,14.450,12.963
Historical,Gomel,2009,12.464,17.887,14.626,13.769
Historical,Gomel,2010,11.846,17.079,14.643,13.504
Historical,Gomel,2011,11.687,18.154,14.616,14.265
Historical,Gomel,2012,12.358,18.022,15.660,14.700
Historical,Gomel,2013,12.337,16.669,14.967,14.185
Historical,Gomel,2014,12.405,17.176,15.376,14.458
Historical,Grodno,1900,9.855,14.763,12.030,11.277
Historical,Grodno,1901,10.554,15.789,13.197,12.324
Historical,Grodno,1902,9.768,14.381,11.886,10.713
Historical,Grodno,1903,9.541,15.232,11.413,10.200
Historical,Grodno,1904,10.161,14.312,11.679,11.396
Historical,Grodno,1905,10.177,14.093,12.242,11.878
Historical,Grodno,1906,9.609,14.251,12.589,11.039
Historical,Grodno,1907,9.542,15.213,12.743,11.879
Historical,Grodno,1908,10.008,14.641,12.120,11.603
Historical,Grodno,1909,9.056,14.143,12.373,10.845
Historical,Grodno,1910,10.545,14.599,12.807,12.020
Historical,Grodno,1911,9.736,14.686,12.257,12.100
Historical,Grodno,1912,8.230,14.085,11.462,11.473
Historical,Grodno,1913,9.989,13.734,12.149,10.819
Historical,Grodno,1914,10.330,14.664,12.713,12.455
Historical,Grodno,1915,9.861,15.157,12.414,12.092
Historical,Grodno,1916,10.592,14.474,12.425,11.587
Historical,Grodno,1917,10.609,14.333,11.943,12.956
Historical,Grodno,1918,10.274,15.123,12.544,11.299
Historical,Grodno,1919,11.301,15.554,12.535,12.771
Historical,Grodno,1920,9.414,14.857,12.490,11.889
Historical,Grodno,1921,10.910,16.010,12.197,11.926
Historical,Grodno,1922,10.302,15.200,11.574,11.791
Historical,Grodno,1923,10.168,15.873,13.242,12.594
Historical,Grodno,1924,9.536,15.006,12.402,10.882
Historical,Grodno,1925,9.997,14.640,12.139,11.615
Historical,Grodno,1926,10.050,15.865,12.716,12.523
Historical,Grodno,1927,10.745,15.186,12.308,11.635
Historical,Grodno,1928,10.617,14.648,12.725,11.763
Historical,Grodno,1929,9.923,16.477,12.231,11.573
Historical,Grodno,1930,10.505,15.468,12.900,13.159
Historical,Grodno,1931,10.842,14.335,12.382,12.021
Historical,Grodno,1932,10.317,14.937,12.373,11.651
Historical,Grodno,1933,11.387,15.284,12.495,13.062
Historical,Grodno,1934,10.858,15.056,12.618,11.372
Historical,Grodno,1935,10.372,14.761,12.761,11.230
Historical,Grodno,1936,10.988,15.548,12.893,11.824
Historical,Grodno,1937,9.920,15.117,12.100,11.263
Historical,Grodno,1938,9.595,15.494,12.316,11.502
Historical,Grodno,1939,10.050,14.138,12.363,12.004
Historical,Grodno,1940,10.620,15.622,12.464,12.105
Historical,Grodno,1941,10.620,15.042,12.082,11.339
Historical,Grodno,1942,9.347,14.291,11.831,11.736
Historical,Grodno,1943,10.290,14.386,12.836,11.616
Historical,Grodno,1944,10.561,15.147,12.432,11.490
Historical,Grodno,1945,9.997,14.165,12.027,11.557
Historical,Grodno,1946,10.393,14.963,12.062,11.639
Historical,Grodno,1947,9.595,15.035,11.916,11.775
Historical,Grodno,1948,10.215,15.232,12.108,12.124
Historical,Grodno,1949,10.396,14.617,12.489,11.639
Historical,Grodno,1950,10.341,14.713,12.200,11.849
Historical,Grodno,1951,9.886,14.094,12.248,10.668
Historical,Grodno,1952,10.645,14.895,12.191,11.503
Historical,Grodno,1953,9.408,15.416,12.669,11.872
Historical,Grodno,1954,9.636,14.242,11.846,11.143
Historical,Grodno,1955,8.916,16.272,12.384,12.928
Historical,Grodno,1956,10.224,15.674,12.210,12.161
Historical,Grodno,1957,10.334,14.487,12.728,11.958
Historical,Grodno,1958,11.116,14.321,12.648,11.925
Historical,Grodno,1959,10.543,14.929,12.542,12.118
Historical,Grodno,1960,9.018,14.576,12.207,10.381
Historical,Grodno,1961,9.483,15.317,12.143,11.011
Historical,Grodno,1962,10.157,13.691,12.315,11.765
Historical,Grodno,1963,10.264,14.038,12.271,11.218
Historical,Grodno,1964,10.097,15.468,11.553,11.627
Historical,Grodno,1965,9.746,14.136,12.179,11.864
Historical,Grodno,1966,8.992,14.234,12.484,10.861
Historical,Grodno,1967,9.652,15.473,12.412,12.284
Historical,Grodno,1968,9.747,14.251,12.191,10.748
Historical,Grodno,1969,10.229,15.009,12.200,11.567
Historical,Grodno,1970,9.658,14.645,12.235,10.376
Historical,Grodno,1971,10.161,14.935,12.466,11.527
Historical,Grodno,1972,9.028,15.017,11.919,10.923
Historical,Grodno,1973,10.605,15.638,11.839,11.579
Historical,Grodno,1974,11.034,14.325,12.413,12.481
Historical,Grodno,1975,10.304,13.899,12.087,11.619
Historical,Grodno,1976,10.106,15.339,12.688,10.876
Historical,Grodno,1977,9.848,14.475,12.716,11.547
Historical,Grodno,1978,10.505,15.206,12.935,11.802
Historical,Grodno,1979,10.438,14.713,12.744,11.987
Historical,Grodno,1980,10.523,14.937,11.955,11.754
Historical,Grodno,1981,9.721,16.276,12.736,11.575
Historical,Grodno,1982,10.895,14.007,12.247,11.555
Historical,Grodno,1983,10.137,14.424,12.412,11.388
Historical,Grodno,1984,9.681,15.394,12.359,11.895
Historical,Grodno,1985,9.908,15.514,12.590,11.933
Historical,Grodno,1986,10.229,16.141,12.812,11.396
Historical,Grodno,1987,11.007,15.309,12.399,11.406
Historical,Grodno,1988,11.113,14.532,13.328,12.146
