experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1902,28.404,105.700,59.235,71.980
Historical,Gomel,1903,23.383,104.653,66.472,72.569
Historical,Gomel,1904,16.514,120.148,69.858,81.847
Historical,Gomel,1905,35.294,107.014,64.567,76.060
Historical,Gomel,1906,19.387,117.362,67.373,70.877
Historical,Gomel,1907,19.503,108.430,59.505,69.007
Historical,Gomel,1908,26.443,107.941,69.400,80.895
Historical,Gomel,1909,18.548,92.687,56.148,68.612
Historical,Gomel,1910,27.199,105.548,66.217,80.769
Historical,Gomel,1911,30.202,118.895,64.271,98.088
Historical,Gomel,1912,19.354,111.746,62.285,78.215
Historical,Gomel,1913,23.459,111.790,57.553,68.960
Historical,Gomel,1914,19.952,108.280,64.069,58.139
Historical,Gomel,1915,30.216,101.281,60.210,73.589
Historical,Gomel,1916,31.462,113.718,78.072,71.197
Historical,Gomel,1917,32.118,117.852,66.549,85.899
Historical,Gomel,1918,25.896,116.222,65.865,69.339
Historical,Gomel,1919,32.274,108.927,67.547,71.687
Historical,Gomel,1920,29.064,99.472,64.800,69.785
Historical,Gomel,1921,32.074,126.107,68.683,68.534
Historical,Gomel,1922,25.914,142.208,58.667,84.851
Historical,Gomel,1923,27.720,119.100,67.093,79.282
Historical,Gomel,1924,14.795,119.823,69.006,72.974
Historical,Gomel,1925,17.666,102.309,55.526,66.567
Historical,Gomel,1926,23.201,107.293,69.542,79.339
Historical,Gomel,1927,25.843,109.832,74.092,90.941
Historical,Gomel,1928,23.784,116.930,65.581,76.210
Historical,Gomel,1929,24.944,119.089,59.815,76.013
Historical,Gomel,1930,28.301,98.962,65.135,71.677
Historical,Gomel,1931,25.611,107.637,68.705,76.546
Historical,Gomel,1932,36.965,115.639,67.029,75.024
Historical,Gomel,1933,22.438,111.081,62.931,75.581
Historical,Gomel,1934,31.094,116.307,58.788,73.619
Historical,Gomel,1935,34.530,109.748,58.588,82.343
Historical,Gomel,1936,27.057,99.843,67.191,77.057
Historical,Gomel,1937,18.294,118.220,72.596,76.065
Historical,Gomel,1938,28.169,109.934,58.593,79.684
Historical,Gomel,1939,26.904,112.519,53.493,70.173
Historical,Gomel,1940,26.151,114.123,61.772,94.840
Historical,Gomel,1941,27.006,106.232,60.032,78.471
Historical,Gomel,1942,28.874,122.100,69.504,79.365
Historical,Gomel,1943,27.006,101.323,66.664,77.430
Historical,Gomel,1944,18.092,113.262,58.764,75.680
Historical,Gomel,1945,29.692,106.845,72.260,76.724
Historical,Gomel,1946,25.323,122.391,75.763,85.979
Historical,Gomel,1947,35.343,107.295,61.754,70.771
Historical,Gomel,1948,24.459,113.272,84.843,79.664
Historical,Gomel,1949,25.085,111.840,63.122,73.148
Historical,Gomel,1950,21.938,101.682,52.780,65.428
Historical,Gomel,1951,23.647,113.666,64.185,65.305
Historical,Gomel,1952,33.510,111.335,62.622,67.030
Historical,Gomel,1953,18.179,92.042,57.299,63.450
Historical,Gomel,1954,21.168,97.542,63.610,74.557
Historical,Gomel,1955,23.399,115.733,65.567,69.534
Historical,Gomel,1956,20.736,130.237,50.375,73.442
Historical,Gomel,1957,31.578,102.913,68.029,70.717
Historical,Gomel,1958,32.046,103.284,74.982,83.801
Historical,Gomel,1959,29.007,125.232,58.328,63.763
Historical,Gomel,1960,17.416,108.695,51.585,66.336
Historical,Gomel,1961,19.041,126.612,72.693,67.874
Historical,Gomel,1962,26.457,88.279,66.468,72.547
Historical,Gomel,1963,26.478,101.771,62.695,79.083
Historical,Gomel,1964,20.041,103.052,65.949,77.721
Historical,Gomel,1965,25.116,84.950,60.771,64.588
Historical,Gomel,1966,23.648,92.626,59.690,66.854
Historical,Gomel,1967,24.220,119.991,69.161,88.142
Historical,Gomel,1968,21.049,98.869,61.639,78.827
Historical,Gomel,1969,28.205,122.158,67.255,105.599
Historical,Gomel,1970,24.040,109.544,65.469,77.960
Historical,Gomel,1971,17.641,98.591,49.476,70.507
Historical,Gomel,1972,22.814,114.324,51.512,83.616
Historical,Gomel,1973,21.395,123.179,64.143,76.708
Historical,Gomel,1974,25.682,96.496,64.251,76.271
Historical,Gomel,1975,25.493,104.612,50.230,72.723
Historical,Gomel,1976,35.964,109.719,64.669,78.257
Historical,Gomel,1977,24.304,112.710,42.671,67.760
Historical,Gomel,1978,37.144,147.312,66.200,68.117
Historical,Gomel,1979,21.426,90.153,54.755,57.690
Historical,Gomel,1980,32.748,122.043,72.006,92.519
Historical,Gomel,1981,30.247,104.689,69.919,94.366
Historical,Gomel,1982,29.213,106.700,58.703,71.397
Historical,Gomel,1983,25.304,91.712,66.729,67.299
Historical,Gomel,1984,28.638,116.458,73.540,79.306
Historical,Gomel,1985,21.184,103.765,56.579,71.093
Historical,Gomel,1986,37.708,103.143,64.301,84.926
Historical,Gomel,1987,27.556,126.643,66.860,71.255
Historical,Gomel,1988,23.592,95.678,58.566,75.711
Historical,Gomel,1989,18.512,113.028,59.897,84.320
Historical,Gomel,1990,33.243,104.286,75.315,86.473
Historical,Gomel,1991,28.821,101.124,58.424,79.398
Historical,Gomel,1992,28.636,102.301,58.546,67.850
Historical,Gomel,1993,20.081,90.018,52.060,68.984
Historical,Gomel,1994,33.325,77.267,60.135,75.933
Historical,Gomel,1995,40.183,127.132,66.303,88.882
Historical,Gomel,1996,35.456,88.999,58.228,70.764
Historical,Gomel,1997,24.966,102.071,65.512,78.055
Historical,Gomel,1998,30.298,109.809,57.882,87.123
Historical,Gomel,1999,30.935,106.926,61.699,83.856
Historical,Gomel,2000,16.699,100.665,62.484,89.101
Historical,Gomel,2001,32.624,108.997,76.156,87.271
Historical,Gomel,2002,21.644,110.211,51.283,65.099
Historical,Gomel,2003,21.729,120.366,56.900,81.983
Historical,Gomel,2004,21.765,90.600,62.486,81.056
Historical,Gomel,2005,37.782,125.597,75.558,93.884
Historical,Gomel,2006,20.423,117.023,69.426,64.196
Historical,Gomel,2007,18.057,108.911,65.520,59.621
Historical,Gomel,2008,24.459,100.533,60.502,72.856
Historical,Gomel,2009,27.097,100.213,58.231,78.368
Historical,Gomel,2010,22.327,89.592,49.696,57.776
Historical,Gomel,2011,29.951,94.165,55.510,68.147
Historical,Gomel,2012,28.692,130.113,57.907,107.076
Historical,Gomel,2013,16.776,124.327,64.107,72.589
Historical,Gomel,2014,26.050,108.796,56.674,68.849
Historical,Grodno,1900,34.286,122.097,63.522,65.415
Historical,Grodno,1901,23.533,107.823,68.430,76.006
Historical,Grodno,1902,36.388,102.043,61.864,77.304
Historical,Grodno,1903,19.449,95.737,66.993,60.364
Historical,Grodno,1904,22.850,121.154,70.488,75.548
Historical,Grodno,1905,32.209,103.028,69.621,86.587
