experiment,model,year,region,tas
SSP1-2.6,ec_earth3_veg_lr,2037,Brest,-1.5073472707766693
SSP1-2.6,ec_earth3_veg_lr,2037,Gomel,-3.5032886069613145
SSP1-2.6,ec_earth3_veg_lr,2037,Grodno,-2.4199293095118986
SSP1-2.6,ec_earth3_veg_lr,2037,Minsk,-3.6037711658034297
SSP1-2.6,ec_earth3_veg_lr,2037,Mogilev,-4.971038295025817
SSP1-2.6,ec_earth3_veg_lr,2037,Vitebsk,-5.292282205944231
SSP1-2.6,ec_earth3_veg_lr,2038,Brest,-0.3486537987629828
SSP1-2.6,ec_earth3_veg_lr,2038,Gomel,-2.2466707503493324
SSP1-2.6,ec_earth3_veg_lr,2038,Grodno,-0.63386095913213
SSP1-2.6,ec_earth3_veg_lr,2038,Minsk,-2.0219179843757846
SSP1-2.6,ec_earth3_veg_lr,2038,Mogilev,-3.057483248124406
SSP1-2.6,ec_earth3_veg_lr,2038,Vitebsk,-2.602792360822271
SSP1-2.6,ec_earth3_veg_lr,2039,Brest,-0.5374629915044536
SSP1-2.6,ec_earth3_veg_lr,2039,Gomel,-1.058449884494894
SSP1-2.6,ec_earth3_veg_lr,2039,Grodno,-2.0429574944271978
SSP1-2.6,ec_earth3_veg_lr,2039,Minsk,-2.504322405711498
SSP1-2.6,ec_earth3_veg_lr,2039,Mogilev,-2.842937082514953
SSP1-2.6,ec_earth3_veg_lr,2039,Vitebsk,-3.8591508571148507
SSP1-2.6,ec_earth3_veg_lr,2040,Brest,-0.05957966571095874
SSP1-2.6,ec_earth3_veg_lr,2040,Gomel,-1.291022587712086
SSP1-2.6,ec_earth3_veg_lr,2040,Grodno,-0.5086610457691124
SSP1-2.6,ec_earth3_veg_lr,2040,Minsk,-1.4449936139875414
SSP1-2.6,ec_earth3_veg_lr,2040,Mogilev,-2.258401989558237
SSP1-2.6,ec_earth3_veg_lr,2040,Vitebsk,-2.4953847462092034
SSP1-2.6,ec_earth3_veg_lr,2041,Brest,1.8649265230868195
SSP1-2.6,ec_earth3_veg_lr,2041,Gomel,1.0765780152045439
SSP1-2.6,ec_earth3_veg_lr,2041,Grodno,1.1357702000842078
SSP1-2.6,ec_earth3_veg_lr,2041,Minsk,0.46974915836817893
SSP1-2.6,ec_earth3_veg_lr,2041,Mogilev,-0.27357866576515455
SSP1-2.6,ec_earth3_veg_lr,2041,Vitebsk,-0.9160538195952701
SSP1-2.6,ec_earth3_veg_lr,2042,Brest,-2.899379165865927
SSP1-2.6,ec_earth3_veg_lr,2042,Gomel,-4.008043188775539
SSP1-2.6,ec_earth3_veg_lr,2042,Grodno,-3.4124430503610417
SSP1-2.6,ec_earth3_veg_lr,2042,Minsk,-4.262158575206095
SSP1-2.6,ec_earth3_veg_lr,2042,Mogilev,-5.110454456953542
SSP1-2.6,ec_earth3_veg_lr,2042,Vitebsk,-5.444274765013974
SSP1-2.6,ec_earth3_veg_lr,2043,Brest,-2.7839280657533503
SSP1-2.6,ec_earth3_veg_lr,2043,Gomel,-2.954788562118285
SSP1-2.6,ec_earth3_veg_lr,2043,Grodno,-3.520427576639731
SSP1-2.6,ec_earth3_veg_lr,2043,Minsk,-3.900924772700159
SSP1-2.6,ec_earth3_veg_lr,2043,Mogilev,-3.727872280564147
SSP1-2.6,ec_earth3_veg_lr,2043,Vitebsk,-4.44480097055077
SSP1-2.6,ec_earth3_veg_lr,2044,Brest,-0.83875314939582
SSP1-2.6,ec_earth3_veg_lr,2044,Gomel,-1.5358193506914775
SSP1-2.6,ec_earth3_veg_lr,2044,Grodno,-1.6590686913784143
SSP1-2.6,ec_earth3_veg_lr,2044,Minsk,-2.2436847362625074
SSP1-2.6,ec_earth3_veg_lr,2044,Mogilev,-2.6866955634114555
SSP1-2.6,ec_earth3_veg_lr,2044,Vitebsk,-3.341259499654957
SSP1-2.6,ec_earth3_veg_lr,2045,Brest,0.9017257698061322
SSP1-2.6,ec_earth3_veg_lr,2045,Gomel,0.2589612496612862
SSP1-2.6,ec_earth3_veg_lr,2045,Grodno,0.31679288011557993
SSP1-2.6,ec_earth3_veg_lr,2045,Minsk,-0.39160285132609673
SSP1-2.6,ec_earth3_veg_lr,2045,Mogilev,-0.8513070280729399
SSP1-2.6,ec_earth3_veg_lr,2045,Vitebsk,-1.23448747463032
SSP1-2.6,ec_earth3_veg_lr,2046,Brest,-0.9738234222310292
SSP1-2.6,ec_earth3_veg_lr,2046,Gomel,-1.8536833380571718
SSP1-2.6,ec_earth3_veg_lr,2046,Grodno,-1.334992852891949
SSP1-2.6,ec_earth3_veg_lr,2046,Minsk,-1.969097189436082
SSP1-2.6,ec_earth3_veg_lr,2046,Mogilev,-2.6568284086115774
SSP1-2.6,ec_earth3_veg_lr,2046,Vitebsk,-2.748811852679582
SSP1-2.6,ec_earth3_veg_lr,2047,Brest,0.21260275727742392
SSP1-2.6,ec_earth3_veg_lr,2047,Gomel,-0.9551048745396139
SSP1-2.6,ec_earth3_veg_lr,2047,Grodno,-0.5919839676028597
SSP1-2.6,ec_earth3_veg_lr,2047,Minsk,-1.4889936171772842
SSP1-2.6,ec_earth3_veg_lr,2047,Mogilev,-2.2226864776416524
SSP1-2.6,ec_earth3_veg_lr,2047,Vitebsk,-2.7925263170275993
SSP1-2.6,ec_earth3_veg_lr,2048,Brest,3.0751154675977816
SSP1-2.6,ec_earth3_veg_lr,2048,Gomel,2.7795584701321303
SSP1-2.6,ec_earth3_veg_lr,2048,Grodno,2.5074890725139394
SSP1-2.6,ec_earth3_veg_lr,2048,Minsk,2.0942336527925582
SSP1-2.6,ec_earth3_veg_lr,2048,Mogilev,1.7904536900924128
SSP1-2.6,ec_earth3_veg_lr,2048,Vitebsk,1.2777206208242164
SSP1-2.6,ec_earth3_veg_lr,2049,Brest,-0.97699826625118
SSP1-2.6,ec_earth3_veg_lr,2049,Gomel,-1.9212771628374554
SSP1-2.6,ec_earth3_veg_lr,2049,Grodno,-1.8124400297409775
SSP1-2.6,ec_earth3_veg_lr,2049,Minsk,-2.4314486813077303
SSP1-2.6,ec_earth3_veg_lr,2049,Mogilev,-3.0933411304178318
SSP1-2.6,ec_earth3_veg_lr,2049,Vitebsk,-3.5609648772931934
SSP1-2.6,ec_earth3_veg_lr,2050,Brest,-1.5293097473829433
SSP1-2.6,ec_earth3_veg_lr,2050,Gomel,-2.8881740413981656
SSP1-2.6,ec_earth3_veg_lr,2050,Grodno,-2.05900939542294
SSP1-2.6,ec_earth3_veg_lr,2050,Minsk,-3.1742155402041945
SSP1-2.6,ec_earth3_veg_lr,2050,Mogilev,-4.090639245086705
SSP1-2.6,ec_earth3_veg_lr,2050,Vitebsk,-4.332923858425786
SSP1-2.6,ec_earth3_veg_lr,2051,Brest,0.9089860204008546
SSP1-2.6,ec_earth3_veg_lr,2051,Gomel,-0.16800728491936365
SSP1-2.6,ec_earth3_veg_lr,2051,Grodno,0.10897429196822774
SSP1-2.6,ec_earth3_veg_lr,2051,Minsk,-0.8771177927265457
SSP1-2.6,ec_earth3_veg_lr,2051,Mogilev,-1.7554612477460587
SSP1-2.6,ec_earth3_veg_lr,2051,Vitebsk,-2.5107611108747525
SSP1-2.6,ec_earth3_veg_lr,2052,Brest,-0.1347909429985257
SSP1-2.6,ec_earth3_veg_lr,2052,Gomel,-1.2373472378784964
SSP1-2.6,ec_earth3_veg_lr,2052,Grodno,-0.7312266962363
SSP1-2.6,ec_earth3_veg_lr,2052,Minsk,-1.6973884120084852
SSP1-2.6,ec_earth3_veg_lr,2052,Mogilev,-2.325203542421082
SSP1-2.6,ec_earth3_veg_lr,2052,Vitebsk,-2.617161908007966
SSP1-2.6,ec_earth3_veg_lr,2053,Brest,0.030474063780996645
SSP1-2.6,ec_earth3_veg_lr,2053,Gomel,-1.2465013732952432
SSP1-2.6,ec_earth3_veg_lr,2053,Grodno,-0.7942462663557504
SSP1-2.6,ec_earth3_veg_lr,2053,Minsk,-1.7996529274005812
SSP1-2.6,ec_earth3_veg_lr,2053,Mogilev,-2.6433917250910817
SSP1-2.6,ec_earth3_veg_lr,2053,Vitebsk,-3.2537198786436337
SSP1-2.6,ec_earth3_veg_lr,2054,Brest,1.7699264882493047
SSP1-2.6,ec_earth3_veg_lr,2054,Gomel,0.6834300559477524
SSP1-2.6,ec_earth3_veg_lr,2054,Grodno,1.234125835668694
SSP1-2.6,ec_earth3_veg_lr,2054,Minsk,0.2922390505688654
SSP1-2.6,ec_earth3_veg_lr,2054,Mogilev,-0.46164139021363365
SSP1-2.6,ec_earth3_veg_lr,2054,Vitebsk,-0.9917397401112152
SSP1-2.6,ec_earth3_veg_lr,2055,Brest,2.8440854541628764
SSP1-2.6,ec_earth3_veg_lr,2055,Gomel,2.277266740108324
SSP1-2.6,ec_earth3_veg_lr,2055,Grodno,2.534485381264147
SSP1-2.6,ec_earth3_veg_lr,2055,Minsk,2.0274959590968935
SSP1-2.6,ec_earth3_veg_lr,2055,Mogilev,1.4825449530363857
SSP1-2.6,ec_earth3_veg_lr,2055,Vitebsk,1.3967467965226694
SSP1-2.6,ec_earth3_veg_lr,2056,Brest,0.5588403265599398
SSP1-2.6,ec_earth3_veg_lr,2056,Gomel,-0.24597612940678942
SSP1-2.6,ec_earth3_veg_lr,2056,Grodno,0.0460235375068476
SSP1-2.6,ec_earth3_veg_lr,2056,Minsk,-0.8247127684744944
SSP1-2.6,ec_earth3_veg_lr,2056,Mogilev,-1.356688585458015
SSP1-2.6,ec_earth3_veg_lr,2056,Vitebsk,-1.752149203980905
SSP1-2.6,ec_earth3_veg_lr,2057,Brest,-2.696866543084494
SSP1-2.6,ec_earth3_veg_lr,2057,Gomel,-3.3088308245737883
SSP1-2.6,ec_earth3_veg_lr,2057,Grodno,-3.562108237890155
SSP1-2.6,ec_earth3_veg_lr,2057,Minsk,-4.357203095559702
SSP1-2.6,ec_earth3_veg_lr,2057,Mogilev,-4.664788557724439
SSP1-2.6,ec_earth3_veg_lr,2057,Vitebsk,-5.435381770802637
SSP1-2.6,ec_earth3_veg_lr,2058,Brest,2.8268590048579108
SSP1-2.6,ec_earth3_veg_lr,2058,Gomel,2.284830495472086
SSP1-2.6,ec_earth3_veg_lr,2058,Grodno,2.377628582473186
SSP1-2.6,ec_earth3_veg_lr,2058,Minsk,1.914252579046895
SSP1-2.6,ec_earth3_veg_lr,2058,Mogilev,1.4883054270382727
SSP1-2.6,ec_earth3_veg_lr,2058,Vitebsk,1.239477123221099
SSP1-2.6,ec_earth3_veg_lr,2059,Brest,-0.5405557000359222
SSP1-2.6,ec_earth3_veg_lr,2059,Gomel,-0.31996423039746835
SSP1-2.6,ec_earth3_veg_lr,2059,Grodno,-1.2777349211313704
SSP1-2.6,ec_earth3_veg_lr,2059,Minsk,-1.4208754598361222
SSP1-2.6,ec_earth3_veg_lr,2059,Mogilev,-1.2450121054908745
SSP1-2.6,ec_earth3_veg_lr,2059,Vitebsk,-1.8213561023749032
SSP1-2.6,ec_earth3_veg_lr,2060,Brest,0.6088244117239252
SSP1-2.6,ec_earth3_veg_lr,2060,Gomel,0.4572227987908427
SSP1-2.6,ec_earth3_veg_lr,2060,Grodno,0.2949516021655538
SSP1-2.6,ec_earth3_veg_lr,2060,Minsk,-0.09484556950910407
SSP1-2.6,ec_earth3_veg_lr,2060,Mogilev,-0.2782236752250868
SSP1-2.6,ec_earth3_veg_lr,2060,Vitebsk,-0.6559023046671407
SSP1-2.6,ec_earth3_veg_lr,2061,Brest,0.8170766333334619
SSP1-2.6,ec_earth3_veg_lr,2061,Gomel,-0.5082932850941688
SSP1-2.6,ec_earth3_veg_lr,2061,Grodno,-0.28484744580439814
SSP1-2.6,ec_earth3_veg_lr,2061,Minsk,-1.2858089670623851
SSP1-2.6,ec_earth3_veg_lr,2061,Mogilev,-2.200272962728953
SSP1-2.6,ec_earth3_veg_lr,2061,Vitebsk,-3.1128816306760485
SSP1-2.6,ec_earth3_veg_lr,2062,Brest,0.5799177809147807
SSP1-2.6,ec_earth3_veg_lr,2062,Gomel,0.484075108847786
SSP1-2.6,ec_earth3_veg_lr,2062,Grodno,-0.35649837841166465
SSP1-2.6,ec_earth3_veg_lr,2062,Minsk,-0.6769166056695871
SSP1-2.6,ec_earth3_veg_lr,2062,Mogilev,-0.6112060143042906
SSP1-2.6,ec_earth3_veg_lr,2062,Vitebsk,-1.65406535190496
SSP1-2.6,ec_earth3_veg_lr,2063,Brest,-4.923097997932389
SSP1-2.6,ec_earth3_veg_lr,2063,Gomel,-5.354918067223639
SSP1-2.6,ec_earth3_veg_lr,2063,Grodno,-5.25949599187345
SSP1-2.6,ec_earth3_veg_lr,2063,Minsk,-5.68592386732942
SSP1-2.6,ec_earth3_veg_lr,2063,Mogilev,-6.056052224657671
SSP1-2.6,ec_earth3_veg_lr,2063,Vitebsk,-6.148715273522112
SSP1-2.6,ec_earth3_veg_lr,2064,Brest,0.519163926348051
SSP1-2.6,ec_earth3_veg_lr,2064,Gomel,-1.002411793542206
SSP1-2.6,ec_earth3_veg_lr,2064,Grodno,0.0555574347981557
SSP1-2.6,ec_earth3_veg_lr,2064,Minsk,-0.9395759675936844
SSP1-2.6,ec_earth3_veg_lr,2064,Mogilev,-2.1065666932810547
SSP1-2.6,ec_earth3_veg_lr,2064,Vitebsk,-1.9334997498147597
SSP1-2.6,ec_earth3_veg_lr,2065,Brest,-0.2973545909901773
SSP1-2.6,ec_earth3_veg_lr,2065,Gomel,-0.8036919306921501
SSP1-2.6,ec_earth3_veg_lr,2065,Grodno,-1.149693267567835
SSP1-2.6,ec_earth3_veg_lr,2065,Minsk,-1.624675334831451
SSP1-2.6,ec_earth3_veg_lr,2065,Mogilev,-2.1897823790793374
SSP1-2.6,ec_earth3_veg_lr,2065,Vitebsk,-2.885830362684871
SSP1-2.6,ec_earth3_veg_lr,2066,Brest,1.7735756318987013
SSP1-2.6,ec_earth3_veg_lr,2066,Gomel,0.7419991761655099
SSP1-2.6,ec_earth3_veg_lr,2066,Grodno,0.8654294736968452
SSP1-2.6,ec_earth3_veg_lr,2066,Minsk,0.10634300270908305
SSP1-2.6,ec_earth3_veg_lr,2066,Mogilev,-0.6194899675985082
SSP1-2.6,ec_earth3_veg_lr,2066,Vitebsk,-1.2927509845994665
SSP1-2.6,ec_earth3_veg_lr,2067,Brest,-2.87924414519104
SSP1-2.6,ec_earth3_veg_lr,2067,Gomel,-3.3586958356452175
SSP1-2.6,ec_earth3_veg_lr,2067,Grodno,-3.2678955483851606
SSP1-2.6,ec_earth3_veg_lr,2067,Minsk,-3.9269820444494394
SSP1-2.6,ec_earth3_veg_lr,2067,Mogilev,-4.489285487659952
SSP1-2.6,ec_earth3_veg_lr,2067,Vitebsk,-4.800253433774429
SSP1-2.6,ec_earth3_veg_lr,2068,Brest,-2.331617978083299
SSP1-2.6,ec_earth3_veg_lr,2068,Gomel,-2.8241956413576372
SSP1-2.6,ec_earth3_veg_lr,2068,Grodno,-3.224726216680564
SSP1-2.6,ec_earth3_veg_lr,2068,Minsk,-3.9070320833127283
SSP1-2.6,ec_earth3_veg_lr,2068,Mogilev,-4.2135586849793025
SSP1-2.6,ec_earth3_veg_lr,2068,Vitebsk,-5.132296209316754
SSP1-2.6,ec_earth3_veg_lr,2069,Brest,-2.811503243390793
SSP1-2.6,ec_earth3_veg_lr,2069,Gomel,-3.938906339518986
SSP1-2.6,ec_earth3_veg_lr,2069,Grodno,-3.5839009647650375
SSP1-2.6,ec_earth3_veg_lr,2069,Minsk,-4.546615093228636
SSP1-2.6,ec_earth3_veg_lr,2069,Mogilev,-5.282860692048789
SSP1-2.6,ec_earth3_veg_lr,2069,Vitebsk,-5.711112508661847
SSP1-2.6,ec_earth3_veg_lr,2070,Brest,-0.7556975514788075
SSP1-2.6,ec_earth3_veg_lr,2070,Gomel,-2.397755856822591
SSP1-2.6,ec_earth3_veg_lr,2070,Grodno,-1.5807276951082467
SSP1-2.6,ec_earth3_veg_lr,2070,Minsk,-2.7582482405308335
SSP1-2.6,ec_earth3_veg_lr,2070,Mogilev,-3.7376239938873246
SSP1-2.6,ec_earth3_veg_lr,2070,Vitebsk,-3.9333626249595603
SSP1-2.6,ec_earth3_veg_lr,2071,Brest,-3.3551733167559927
SSP1-2.6,ec_earth3_veg_lr,2071,Gomel,-4.228470113017066
SSP1-2.6,ec_earth3_veg_lr,2071,Grodno,-4.36399158561917
SSP1-2.6,ec_earth3_veg_lr,2071,Minsk,-5.341547985240765
SSP1-2.6,ec_earth3_veg_lr,2071,Mogilev,-6.097703598860687
SSP1-2.6,ec_earth3_veg_lr,2071,Vitebsk,-6.9748607633967445
SSP1-2.6,ec_earth3_veg_lr,2072,Brest,0.6823511679502265
SSP1-2.6,ec_earth3_veg_lr,2072,Gomel,-0.14929203293663854
SSP1-2.6,ec_earth3_veg_lr,2072,Grodno,-0.2654051502535482
SSP1-2.6,ec_earth3_veg_lr,2072,Minsk,-1.1365631205350941
SSP1-2.6,ec_earth3_veg_lr,2072,Mogilev,-1.713219845385512
SSP1-2.6,ec_earth3_veg_lr,2072,Vitebsk,-2.5667948566189467
SSP1-2.6,ec_earth3_veg_lr,2073,Brest,-2.006241018219974
SSP1-2.6,ec_earth3_veg_lr,2073,Gomel,-2.874721060906361
SSP1-2.6,ec_earth3_veg_lr,2073,Grodno,-2.344366780473982
SSP1-2.6,ec_earth3_veg_lr,2073,Minsk,-3.2249997914638304
SSP1-2.6,ec_earth3_veg_lr,2073,Mogilev,-3.618834478121547
SSP1-2.6,ec_earth3_veg_lr,2073,Vitebsk,-3.7840798508563283
SSP1-2.6,ec_earth3_veg_lr,2074,Brest,-1.1087812337751344
SSP1-2.6,ec_earth3_veg_lr,2074,Gomel,-0.9902277204479913
SSP1-2.6,ec_earth3_veg_lr,2074,Grodno,-1.983888989921128
SSP1-2.6,ec_earth3_veg_lr,2074,Minsk,-2.1739086864707517
SSP1-2.6,ec_earth3_veg_lr,2074,Mogilev,-2.0801577545182903
SSP1-2.6,ec_earth3_veg_lr,2074,Vitebsk,-2.936217711144688
SSP1-2.6,ec_earth3_veg_lr,2075,Brest,-0.3902114470734212
SSP1-2.6,ec_earth3_veg_lr,2075,Gomel,-1.191700322485776
SSP1-2.6,ec_earth3_veg_lr,2075,Grodno,-1.1047502616718425
SSP1-2.6,ec_earth3_veg_lr,2075,Minsk,-1.7658248879805367
SSP1-2.6,ec_earth3_veg_lr,2075,Mogilev,-2.4266283351135938
SSP1-2.6,ec_earth3_veg_lr,2075,Vitebsk,-2.911044468114632
SSP1-2.6,ec_earth3_veg_lr,2076,Brest,2.1443366127463257
SSP1-2.6,ec_earth3_veg_lr,2076,Gomel,1.8446018672302187
SSP1-2.6,ec_earth3_veg_lr,2076,Grodno,1.4465932691725754
SSP1-2.6,ec_earth3_veg_lr,2076,Minsk,1.0629927190032689
SSP1-2.6,ec_earth3_veg_lr,2076,Mogilev,0.8590807850350809
SSP1-2.6,ec_earth3_veg_lr,2076,Vitebsk,0.059924663227639924
SSP1-2.6,ec_earth3_veg_lr,2077,Brest,0.259170223672904
SSP1-2.6,ec_earth3_veg_lr,2077,Gomel,-0.7146020089625045
SSP1-2.6,ec_earth3_veg_lr,2077,Grodno,-0.31405535926236766
SSP1-2.6,ec_earth3_veg_lr,2077,Minsk,-1.1643327623735966
SSP1-2.6,ec_earth3_veg_lr,2077,Mogilev,-1.7021925952916406
SSP1-2.6,ec_earth3_veg_lr,2077,Vitebsk,-1.95613828997702
SSP1-2.6,ec_earth3_veg_lr,2078,Brest,0.6518303930429522
SSP1-2.6,ec_earth3_veg_lr,2078,Gomel,0.16416960923901833
SSP1-2.6,ec_earth3_veg_lr,2078,Grodno,0.10273374620440005
SSP1-2.6,ec_earth3_veg_lr,2078,Minsk,-0.42977057250909967
SSP1-2.6,ec_earth3_veg_lr,2078,Mogilev,-0.885881376711727
SSP1-2.6,ec_earth3_veg_lr,2078,Vitebsk,-1.398195190027458
SSP1-2.6,ec_earth3_veg_lr,2079,Brest,2.4746200208527656
SSP1-2.6,ec_earth3_veg_lr,2079,Gomel,1.819693081525373
SSP1-2.6,ec_earth3_veg_lr,2079,Grodno,2.0751339121480075
SSP1-2.6,ec_earth3_veg_lr,2079,Minsk,1.3661278828582242
SSP1-2.6,ec_earth3_veg_lr,2079,Mogilev,0.8484371584399379
SSP1-2.6,ec_earth3_veg_lr,2079,Vitebsk,0.5666561083098267
SSP1-2.6,ec_earth3_veg_lr,2080,Brest,1.563862619960978
SSP1-2.6,ec_earth3_veg_lr,2080,Gomel,1.4595179902525528
SSP1-2.6,ec_earth3_veg_lr,2080,Grodno,1.0445877136126192
SSP1-2.6,ec_earth3_veg_lr,2080,Minsk,0.8131147043042231
SSP1-2.6,ec_earth3_veg_lr,2080,Mogilev,0.5856589378734224
SSP1-2.6,ec_earth3_veg_lr,2080,Vitebsk,-0.03425099360765848
SSP1-2.6,ec_earth3_veg_lr,2081,Brest,1.0975684671634331
SSP1-2.6,ec_earth3_veg_lr,2081,Gomel,-0.6697499142458931
SSP1-2.6,ec_earth3_veg_lr,2081,Grodno,0.3746807930993748
SSP1-2.6,ec_earth3_veg_lr,2081,Minsk,-0.8602405768565006
SSP1-2.6,ec_earth3_veg_lr,2081,Mogilev,-2.2232038310462254
SSP1-2.6,ec_earth3_veg_lr,2081,Vitebsk,-2.2859653374211155
SSP1-2.6,ec_earth3_veg_lr,2082,Brest,0.89246119573084
SSP1-2.6,ec_earth3_veg_lr,2082,Gomel,-0.3621381478372524
SSP1-2.6,ec_earth3_veg_lr,2082,Grodno,0.5038526066479059
SSP1-2.6,ec_earth3_veg_lr,2082,Minsk,-0.45241057670568735
SSP1-2.6,ec_earth3_veg_lr,2082,Mogilev,-1.3133126655719927
SSP1-2.6,ec_earth3_veg_lr,2082,Vitebsk,-1.400662048120554
SSP1-2.6,ec_earth3_veg_lr,2083,Brest,0.7624569484594761
SSP1-2.6,ec_earth3_veg_lr,2083,Gomel,-0.31817024740553873
SSP1-2.6,ec_earth3_veg_lr,2083,Grodno,-0.1190594878284245
SSP1-2.6,ec_earth3_veg_lr,2083,Minsk,-0.7750601772911246
SSP1-2.6,ec_earth3_veg_lr,2083,Mogilev,-1.4471699367826152
SSP1-2.6,ec_earth3_veg_lr,2083,Vitebsk,-1.8508237475633673
SSP1-2.6,ec_earth3_veg_lr,2084,Brest,-3.332949299017978
SSP1-2.6,ec_earth3_veg_lr,2084,Gomel,-3.948816524489485
SSP1-2.6,ec_earth3_veg_lr,2084,Grodno,-4.242837943599954
SSP1-2.6,ec_earth3_veg_lr,2084,Minsk,-5.000790239143631
SSP1-2.6,ec_earth3_veg_lr,2084,Mogilev,-5.316727141522801
SSP1-2.6,ec_earth3_veg_lr,2084,Vitebsk,-6.229724675962635
SSP1-2.6,ec_earth3_veg_lr,2085,Brest,-0.030754406199912696
SSP1-2.6,ec_earth3_veg_lr,2085,Gomel,-0.93486387805249
SSP1-2.6,ec_earth3_veg_lr,2085,Grodno,-0.5264081805736738
SSP1-2.6,ec_earth3_veg_lr,2085,Minsk,-1.279757517983051
SSP1-2.6,ec_earth3_veg_lr,2085,Mogilev,-1.9489428600252676
SSP1-2.6,ec_earth3_veg_lr,2085,Vitebsk,-2.0887690821897866
SSP1-2.6,ec_earth3_veg_lr,2086,Brest,1.3193269098446248
SSP1-2.6,ec_earth3_veg_lr,2086,Gomel,0.39042173711930933
SSP1-2.6,ec_earth3_veg_lr,2086,Grodno,0.4303731222307223
SSP1-2.6,ec_earth3_veg_lr,2086,Minsk,-0.4538932234192841
SSP1-2.6,ec_earth3_veg_lr,2086,Mogilev,-0.981601243701987
SSP1-2.6,ec_earth3_veg_lr,2086,Vitebsk,-1.700274866684463
SSP1-2.6,ec_earth3_veg_lr,2087,Brest,1.5085958036652358
SSP1-2.6,ec_earth3_veg_lr,2087,Gomel,0.9519888820167804
SSP1-2.6,ec_earth3_veg_lr,2087,Grodno,0.8686234011878183
SSP1-2.6,ec_earth3_veg_lr,2087,Minsk,0.5044195464230381
SSP1-2.6,ec_earth3_veg_lr,2087,Mogilev,-0.02684792335417333
SSP1-2.6,ec_earth3_veg_lr,2087,Vitebsk,-0.3882924695301124
SSP1-2.6,ec_earth3_veg_lr,2088,Brest,-1.6799989290379842
SSP1-2.6,ec_earth3_veg_lr,2088,Gomel,-2.7198504605078004
SSP1-2.6,ec_earth3_veg_lr,2088,Grodno,-2.444973088119224
SSP1-2.6,ec_earth3_veg_lr,2088,Minsk,-3.2967401052643575
SSP1-2.6,ec_earth3_veg_lr,2088,Mogilev,-3.8253371091589914
SSP1-2.6,ec_earth3_veg_lr,2088,Vitebsk,-4.235396706696544
SSP1-2.6,ec_earth3_veg_lr,2089,Brest,1.29591417681055
SSP1-2.6,ec_earth3_veg_lr,2089,Gomel,-0.04166831918588903
SSP1-2.6,ec_earth3_veg_lr,2089,Grodno,1.0862428599858185
SSP1-2.6,ec_earth3_veg_lr,2089,Minsk,0.25008990594243125
SSP1-2.6,ec_earth3_veg_lr,2089,Mogilev,-0.7871979993555266
SSP1-2.6,ec_earth3_veg_lr,2089,Vitebsk,-0.4881990820389653
SSP1-2.6,ec_earth3_veg_lr,2090,Brest,-1.9597613286344604
SSP1-2.6,ec_earth3_veg_lr,2090,Gomel,-2.8644847130615982
SSP1-2.6,ec_earth3_veg_lr,2090,Grodno,-2.519122102717872
SSP1-2.6,ec_earth3_veg_lr,2090,Minsk,-3.3320094150578266
SSP1-2.6,ec_earth3_veg_lr,2090,Mogilev,-4.047444333359822
SSP1-2.6,ec_earth3_veg_lr,2090,Vitebsk,-4.44554618372408
SSP1-2.6,ec_earth3_veg_lr,2091,Brest,0.6736676697335579
SSP1-2.6,ec_earth3_veg_lr,2091,Gomel,0.4658949917056602
SSP1-2.6,ec_earth3_veg_lr,2091,Grodno,-0.059501201717997866
SSP1-2.6,ec_earth3_veg_lr,2091,Minsk,-0.4399646262098939
SSP1-2.6,ec_earth3_veg_lr,2091,Mogilev,-0.7429949172006497
SSP1-2.6,ec_earth3_veg_lr,2091,Vitebsk,-1.351380787966518
SSP1-2.6,ec_earth3_veg_lr,2092,Brest,0.026517579132359654
SSP1-2.6,ec_earth3_veg_lr,2092,Gomel,-0.8368618396474974
SSP1-2.6,ec_earth3_veg_lr,2092,Grodno,-0.5697995639685121
SSP1-2.6,ec_earth3_veg_lr,2092,Minsk,-1.2747811463896073
SSP1-2.6,ec_earth3_veg_lr,2092,Mogilev,-1.9292865371765375
SSP1-2.6,ec_earth3_veg_lr,2092,Vitebsk,-2.2882679774398156
SSP1-2.6,ec_earth3_veg_lr,2093,Brest,-1.6402553397282849
SSP1-2.6,ec_earth3_veg_lr,2093,Gomel,-2.565526812524201
SSP1-2.6,ec_earth3_veg_lr,2093,Grodno,-1.9475514656327817
SSP1-2.6,ec_earth3_veg_lr,2093,Minsk,-2.8243106770790147
SSP1-2.6,ec_earth3_veg_lr,2093,Mogilev,-3.679205531697569
SSP1-2.6,ec_earth3_veg_lr,2093,Vitebsk,-3.6787662744550635
SSP1-2.6,ec_earth3_veg_lr,2094,Brest,0.8064317595445099
SSP1-2.6,ec_earth3_veg_lr,2094,Gomel,0.14811394216443458
SSP1-2.6,ec_earth3_veg_lr,2094,Grodno,0.18781046554326064
SSP1-2.6,ec_earth3_veg_lr,2094,Minsk,-0.3896230765307013
SSP1-2.6,ec_earth3_veg_lr,2094,Mogilev,-0.9954267990676067
SSP1-2.6,ec_earth3_veg_lr,2094,Vitebsk,-1.536062656885467
SSP1-2.6,ec_earth3_veg_lr,2095,Brest,1.5484795525447876
SSP1-2.6,ec_earth3_veg_lr,2095,Gomel,1.2522031301359406
SSP1-2.6,ec_earth3_veg_lr,2095,Grodno,0.8309032266436912
SSP1-2.6,ec_earth3_veg_lr,2095,Minsk,0.4945793009970065
