experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Brest,2002,86.615,256.534,163.853,216.321
Historical,Brest,2003,67.034,282.536,173.267,236.024
Historical,Brest,2004,100.317,257.300,172.100,230.508
Historical,Brest,2005,107.611,244.820,189.718,228.811
Historical,Brest,2006,64.698,263.563,165.529,202.443
Historical,Brest,2007,76.704,263.210,191.059,231.422
Historical,Brest,2008,81.824,261.233,161.492,221.117
Historical,Brest,2009,86.059,295.913,186.623,237.324
Historical,Brest,2010,63.725,252.845,138.663,201.220
Historical,Brest,2011,82.635,313.203,162.775,254.939
Historical,Brest,2012,84.127,291.036,182.596,221.423
Historical,Brest,2013,74.667,288.232,181.545,208.924
Historical,Brest,2014,79.492,303.724,164.533,233.163
Historical,Gomel,1900,77.795,312.005,174.781,243.023
Historical,Gomel,1901,65.545,267.836,176.139,194.389
Historical,Gomel,1902,73.423,266.793,195.982,216.617
Historical,Gomel,1903,62.686,263.659,179.134,230.862
Historical,Gomel,1904,79.084,327.103,170.481,229.124
Historical,Gomel,1905,90.606,253.554,190.891,265.587
Historical,Gomel,1906,66.778,262.551,194.411,230.440
Historical,Gomel,1907,63.557,298.711,164.600,241.121
Historical,Gomel,1908,79.249,276.724,183.523,242.831
Historical,Gomel,1909,71.379,250.912,164.593,238.782
Historical,Gomel,1910,62.410,247.920,161.384,219.408
Historical,Gomel,1911,94.642,300.533,164.611,235.379
Historical,Gomel,1912,62.869,297.363,175.887,247.667
Historical,Gomel,1913,87.211,260.808,177.714,224.196
Historical,Gomel,1914,61.218,253.935,155.665,243.594
Historical,Gomel,1915,72.343,248.351,163.877,239.389
Historical,Gomel,1916,73.000,279.356,173.420,226.420
Historical,Gomel,1917,86.951,314.240,189.785,264.616
Historical,Gomel,1918,71.510,295.327,165.209,224.648
Historical,Gomel,1919,64.038,286.186,187.996,236.186
Historical,Gomel,1920,67.163,277.977,166.215,211.051
Historical,Gomel,1921,97.506,263.114,178.723,244.809
Historical,Gomel,1922,95.703,289.395,185.249,256.584
Historical,Gomel,1923,72.804,265.311,178.666,223.920
Historical,Gomel,1924,50.470,260.234,167.751,214.682
Historical,Gomel,1925,77.286,276.859,135.413,222.012
Historical,Gomel,1926,94.360,258.647,173.194,250.422
Historical,Gomel,1927,91.642,262.722,164.170,224.084
Historical,Gomel,1928,66.930,257.693,178.861,205.831
Historical,Gomel,1929,79.174,256.240,186.035,216.811
Historical,Gomel,1930,89.618,243.007,170.466,207.912
Historical,Gomel,1931,72.906,242.987,190.536,238.920
Historical,Gomel,1932,88.952,278.518,181.675,244.005
Historical,Gomel,1933,61.942,252.476,169.087,240.517
Historical,Gomel,1934,96.153,291.192,187.374,246.568
