experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Brest,1991,-6.882,1.018,-2.627,-3.280
Historical,Brest,1992,-9.282,1.129,-2.902,-2.777
Historical,Brest,1993,-6.019,1.220,-3.392,-2.090
Historical,Brest,1994,-5.970,2.201,-1.158,-1.082
Historical,Brest,1995,-8.432,0.252,-1.918,-1.942
Historical,Brest,1996,-7.985,0.921,-2.479,-3.183
Historical,Brest,1997,-8.331,1.435,-3.010,-2.723
Historical,Brest,1998,-4.813,2.395,-1.092,-0.850
Historical,Brest,1999,-8.516,2.252,-2.750,-0.537
Historical,Brest,2000,-7.722,2.237,-0.709,0.498
Historical,Brest,2001,-5.492,2.396,0.064,-3.315
Historical,Brest,2002,-6.521,2.661,-1.255,-2.891
Historical,Brest,2003,-9.239,1.808,-2.970,-3.408
Historical,Brest,2004,-8.354,2.358,-2.213,-0.674
Historical,Brest,2005,-6.612,1.626,-0.791,-0.049
Historical,Brest,2006,-8.069,1.351,-1.818,-1.002
Historical,Brest,2007,-3.781,2.481,-0.644,-0.331
Historical,Brest,2008,-5.274,0.887,-1.177,-0.396
Historical,Brest,2009,-5.862,2.154,-1.011,-1.342
Historical,Brest,2010,-7.537,2.762,-1.847,-3.123
Historical,Brest,2011,-4.802,1.077,-1.190,-1.531
Historical,Brest,2012,-6.590,1.232,-1.364,-1.855
Historical,Brest,2013,-5.709,1.593,-1.114,-0.453
Historical,Brest,2014,-5.796,1.720,-1.666,-0.946
Historical,Gomel,1900,-9.992,0.356,-3.461,-3.605
Historical,Gomel,1901,-9.176,-1.496,-5.184,-3.767
Historical,Gomel,1902,-11.221,-0.218,-4.823,-5.304
Historical,Gomel,1903,-12.987,-1.672,-5.209,-4.010
Historical,Gomel,1904,-11.344,-0.878,-5.092,-5.691
Historical,Gomel,1905,-10.846,0.138,-5.942,-5.077
Historical,Gomel,1906,-10.449,-0.720,-4.177,-5.074
Historical,Gomel,1907,-11.018,-0.535,-4.855,-5.665
Historical,Gomel,1908,-10.904,-1.016,-6.033,-4.554
Historical,Gomel,1909,-8.953,-0.477,-4.062,-3.233
Historical,Gomel,1910,-10.987,0.665,-5.488,-3.663
Historical,Gomel,1911,-8.319,1.098,-3.920,-3.072
Historical,Gomel,1912,-11.166,-0.061,-5.223,-5.237
Historical,Gomel,1913,-12.710,-1.514,-5.009,-3.788
Historical,Gomel,1914,-11.960,-1.324,-4.319,-4.925
Historical,Gomel,1915,-11.249,1.167,-3.413,-2.001
Historical,Gomel,1916,-10.016,0.989,-3.530,-2.552
Historical,Gomel,1917,-8.575,-0.015,-4.926,-3.649
Historical,Gomel,1918,-8.767,0.437,-3.702,-4.330
Historical,Gomel,1919,-10.083,0.575,-4.716,-5.004
Historical,Gomel,1920,-9.224,-0.600,-5.155,-7.037
Historical,Gomel,1921,-6.692,1.726,-3.152,-2.309
Historical,Gomel,1922,-8.211,-1.393,-4.416,-5.342
Historical,Gomel,1923,-13.993,-0.839,-6.097,-7.544
Historical,Gomel,1924,-10.990,-0.228,-3.247,-4.138
Historical,Gomel,1925,-8.105,0.721,-3.506,-3.522
Historical,Gomel,1926,-9.203,0.348,-3.269,-4.218
Historical,Gomel,1927,-7.048,0.804,-3.282,-2.683
