experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1942,39.283,90.189,63.359,51.545
Historical,Gomel,1943,28.347,81.045,48.335,37.955
Historical,Gomel,1944,44.689,99.032,63.521,50.013
Historical,Gomel,1945,32.090,84.828,55.127,35.005
Historical,Gomel,1946,43.499,83.153,67.961,50.459
Historical,Gomel,1947,40.175,88.491,64.015,47.696
Historical,Gomel,1948,38.478,81.055,60.317,33.043
Historical,Gomel,1949,40.444,74.596,51.039,32.653
Historical,Gomel,1950,26.244,80.088,56.270,35.424
Historical,Gomel,1951,37.170,94.968,59.336,52.269
Historical,Gomel,1952,30.912,76.779,63.900,37.787
Historical,Gomel,1953,27.739,95.412,55.939,52.055
Historical,Gomel,1954,34.662,84.896,62.106,47.421
Historical,Gomel,1955,32.515,79.733,48.747,40.064
Historical,Gomel,1956,35.023,102.951,64.144,47.351
Historical,Gomel,1957,26.569,77.301,63.531,36.563
Historical,Gomel,1958,33.257,82.094,58.624,49.138
Historical,Gomel,1959,35.843,89.470,53.266,49.358
Historical,Gomel,1960,32.072,86.978,57.491,37.580
Historical,Gomel,1961,26.406,79.978,52.815,39.544
Historical,Gomel,1962,38.217,75.213,58.560,41.094
Historical,Gomel,1963,36.352,80.762,53.208,39.854
Historical,Gomel,1964,28.874,86.480,49.667,33.167
Historical,Gomel,1965,36.654,84.066,59.328,58.252
Historical,Gomel,1966,35.355,98.048,56.615,45.128
Historical,Gomel,1967,39.625,88.223,57.295,54.042
Historical,Gomel,1968,36.242,83.549,52.033,41.364
Historical,Gomel,1969,35.729,74.797,61.732,49.716
Historical,Gomel,1970,45.339,77.752,63.940,48.975
Historical,Gomel,1971,36.451,85.616,50.127,39.387
Historical,Gomel,1972,24.425,85.841,48.090,25.954
Historical,Gomel,1973,37.143,83.731,56.776,39.111
Historical,Gomel,1974,34.315,80.638,57.263,49.350
Historical,Gomel,1975,38.648,83.516,59.198,40.251
Historical,Gomel,1976,39.080,75.560,52.382,37.125
Historical,Gomel,1977,32.078,96.861,69.689,48.439
Historical,Gomel,1978,33.319,91.318,57.658,56.387
Historical,Gomel,1979,35.889,78.564,51.719,39.550
Historical,Gomel,1980,32.054,81.564,61.157,48.672
Historical,Gomel,1981,30.678,94.632,59.734,55.160
Historical,Gomel,1982,21.063,87.657,54.697,42.079
Historical,Gomel,1983,40.119,84.175,58.680,39.783
Historical,Gomel,1984,33.905,77.528,50.614,36.887
Historical,Gomel,1985,31.432,72.818,55.461,37.460
Historical,Gomel,1986,33.315,84.295,56.566,45.010
Historical,Gomel,1987,38.425,76.270,55.836,42.436
Historical,Gomel,1988,35.019,81.625,60.086,50.726
Historical,Gomel,1989,39.157,88.297,53.678,48.471
Historical,Gomel,1990,41.697,90.326,63.482,46.518
Historical,Gomel,1991,32.654,76.978,58.999,44.598
Historical,Gomel,1992,36.708,78.613,53.105,37.007
Historical,Gomel,1993,37.114,83.320,57.032,47.221
Historical,Gomel,1994,46.137,80.389,63.619,51.770
Historical,Gomel,1995,37.423,93.097,63.201,39.698
Historical,Gomel,1996,37.636,93.979,61.480,42.502
Historical,Gomel,1997,42.933,93.931,59.492,49.773
Historical,Gomel,1998,38.317,90.990,63.016,57.272
Historical,Gomel,1999,33.554,80.624,52.842,44.989
Historical,Gomel,2000,36.642,84.661,51.236,45.489
Historical,Gomel,2001,31.942,93.223,62.575,49.630
Historical,Gomel,2002,43.037,86.333,57.164,39.835
Historical,Gomel,2003,29.841,80.576,59.654,42.298
Historical,Gomel,2004,32.494,97.784,53.882,36.271
Historical,Gomel,2005,33.180,94.920,55.747,54.930
Historical,Gomel,2006,32.373,80.873,59.482,38.498
Historical,Gomel,2007,33.193,96.734,63.243,38.261
Historical,Gomel,2008,25.826,83.641,53.535,42.261
Historical,Gomel,2009,33.151,77.325,58.558,34.785
Historical,Gomel,2010,40.370,82.557,53.959,58.831
Historical,Gomel,2011,35.378,90.865,55.431,41.053
Historical,Gomel,2012,35.870,91.969,64.350,58.493
Historical,Gomel,2013,24.094,83.353,60.432,46.046
Historical,Gomel,2014,38.222,99.817,63.095,48.473
Historical,Grodno,1900,38.703,92.801,53.383,40.038
Historical,Grodno,1901,39.486,80.241,54.374,41.843
Historical,Grodno,1902,35.766,89.067,65.996,54.804
Historical,Grodno,1903,39.753,87.314,60.701,44.226
Historical,Grodno,1904,40.674,80.650,53.869,45.422
Historical,Grodno,1905,42.834,72.383,58.506,43.249
Historical,Grodno,1906,36.782,80.403,57.034,39.469
Historical,Grodno,1907,32.573,87.599,57.674,47.993
Historical,Grodno,1908,32.827,73.498,50.637,41.444
Historical,Grodno,1909,39.934,80.779,62.007,55.425
Historical,Grodno,1910,32.438,88.672,55.223,39.705
Historical,Grodno,1911,42.435,88.996,63.219,47.518
Historical,Grodno,1912,35.704,87.341,61.596,53.610
Historical,Grodno,1913,34.727,84.220,59.026,36.273
Historical,Grodno,1914,29.904,89.717,51.483,42.152
Historical,Grodno,1915,30.941,82.757,54.264,43.115
Historical,Grodno,1916,41.653,80.656,62.135,47.647
Historical,Grodno,1917,43.412,87.906,64.457,54.906
Historical,Grodno,1918,35.511,84.252,58.781,41.915
Historical,Grodno,1919,38.322,82.157,57.854,44.394
Historical,Grodno,1920,43.593,86.497,57.754,34.300
Historical,Grodno,1921,47.242,91.959,65.588,58.686
Historical,Grodno,1922,39.341,84.816,59.343,49.470
Historical,Grodno,1923,30.300,91.458,56.290,47.935
Historical,Grodno,1924,31.600,87.605,61.525,52.243
Historical,Grodno,1925,40.372,88.380,62.830,52.128
Historical,Grodno,1926,37.294,97.276,53.038,51.862
Historical,Grodno,1927,29.690,76.441,58.074,35.615
Historical,Grodno,1928,35.200,87.928,57.869,45.038
Historical,Grodno,1929,33.953,87.725,52.212,41.214
Historical,Grodno,1930,35.844,83.897,60.308,40.231
Historical,Grodno,1931,36.863,83.533,60.741,42.233
Historical,Grodno,1932,31.327,80.258,62.916,44.187
Historical,Grodno,1933,36.047,85.643,56.252,45.401
Historical,Grodno,1934,37.475,83.017,55.665,50.269
Historical,Grodno,1935,29.850,82.596,57.893,50.134
Historical,Grodno,1936,29.510,95.047,57.917,44.988
Historical,Grodno,1937,41.244,82.784,61.302,47.703
Historical,Grodno,1938,41.237,85.905,61.714,43.400
Historical,Grodno,1939,41.327,84.255,57.727,41.691
Historical,Grodno,1940,29.138,90.728,57.347,54.304
Historical,Grodno,1941,42.583,91.803,58.242,63.675
Historical,Grodno,1942,42.317,75.535,54.287,40.398
Historical,Grodno,1943,30.268,78.007,47.373,38.741
Historical,Grodno,1944,45.494,86.078,62.659,50.930
Historical,Grodno,1945,37.641,92.427,58.396,36.299
Historical,Grodno,1946,49.101,94.732,70.947,50.161
Historical,Grodno,1947,39.995,87.238,59.974,42.707
Historical,Grodno,1948,42.633,90.223,62.404,45.207
Historical,Grodno,1949,40.808,79.615,57.032,45.747
Historical,Grodno,1950,35.775,79.591,66.326,44.429
Historical,Grodno,1951,33.486,94.651,63.835,44.948
Historical,Grodno,1952,36.873,88.737,65.579,54.802
Historical,Grodno,1953,27.700,80.960,59.481,45.653
Historical,Grodno,1954,33.734,86.842,56.778,39.435
Historical,Grodno,1955,33.515,78.974,55.488,53.450
Historical,Grodno,1956,39.935,90.630,58.792,43.819
Historical,Grodno,1957,30.129,85.104,57.483,40.231
Historical,Grodno,1958,38.158,86.196,59.689,46.209
Historical,Grodno,1959,39.095,85.946,63.086,37.104
Historical,Grodno,1960,32.507,81.981,59.556,34.694
Historical,Grodno,1961,31.973,95.078,58.390,48.080
Historical,Grodno,1962,51.850,82.502,61.990,49.797
Historical,Grodno,1963,36.062,87.479,57.815,42.964
Historical,Grodno,1964,31.697,84.432,52.980,38.997
Historical,Grodno,1965,39.026,82.148,57.869,51.229
Historical,Grodno,1966,43.906,86.251,58.872,51.233
Historical,Grodno,1967,42.700,88.682,64.723,58.441
Historical,Grodno,1968,38.477,82.735,54.888,42.798
Historical,Grodno,1969,30.971,86.781,57.708,39.789
Historical,Grodno,1970,45.334,82.126,59.522,39.678
Historical,Grodno,1971,42.615,84.554,53.550,40.583
Historical,Grodno,1972,25.185,89.130,55.027,34.960
Historical,Grodno,1973,40.642,92.679,67.286,51.875
Historical,Grodno,1974,41.974,80.044,58.942,57.739
Historical,Grodno,1975,44.162,79.480,62.440,47.313
Historical,Grodno,1976,36.314,78.362,51.676,39.230
Historical,Grodno,1977,36.431,88.165,63.567,47.825
Historical,Grodno,1978,39.309,86.735,62.881,55.366
Historical,Grodno,1979,40.585,90.320,58.538,48.951
Historical,Grodno,1980,40.000,76.825,55.858,43.536
Historical,Grodno,1981,34.738,88.523,54.424,44.338
Historical,Grodno,1982,23.697,81.857,56.777,51.838
Historical,Grodno,1983,41.639,87.123,60.716,50.451
Historical,Grodno,1984,41.752,85.208,53.658,46.437
Historical,Grodno,1985,42.659,87.946,64.149,44.531
Historical,Grodno,1986,35.151,80.864,54.474,38.505
Historical,Grodno,1987,29.993,83.620,62.030,48.467
Historical,Grodno,1988,34.155,76.777,65.106,45.679
Historical,Grodno,1989,35.322,90.875,63.209,53.097
Historical,Grodno,1990,37.449,91.670,64.952,38.483
Historical,Grodno,1991,38.315,85.820,62.610,40.829
Historical,Grodno,1992,35.983,69.640,54.371,33.737
Historical,Grodno,1993,37.748,86.698,66.157,61.532
Historical,Grodno,1994,40.416,90.698,73.411,48.597
Historical,Grodno,1995,34.713,81.767,63.281,54.837
Historical,Grodno,1996,38.386,94.001,61.519,49.490
Historical,Grodno,1997,42.042,83.101,60.213,49.971
Historical,Grodno,1998,39.569,94.558,66.078,56.134
Historical,Grodno,1999,35.459,81.281,60.678,52.748
Historical,Grodno,2000,40.142,87.354,59.664,56.909
Historical,Grodno,2001,34.561,92.282,69.074,38.706
Historical,Grodno,2002,38.174,89.858,67.865,38.894
Historical,Grodno,2003,30.618,86.903,58.313,37.909
Historical,Grodno,2004,39.780,84.452,63.263,43.427
Historical,Grodno,2005,41.666,82.968,65.113,48.181
Historical,Grodno,2006,33.180,89.658,60.976,42.684
Historical,Grodno,2007,40.127,90.583,68.317,48.404
Historical,Grodno,2008,38.517,94.952,60.382,45.179
Historical,Grodno,2009,40.255,86.668,61.156,47.477
Historical,Grodno,2010,41.621,93.659,60.448,51.469
Historical,Grodno,2011,36.746,87.680,59.495,52.883
Historical,Grodno,2012,37.474,91.016,65.436,58.061
Historical,Grodno,2013,27.225,88.079,51.692,37.740
Historical,Grodno,2014,41.820,101.703,64.369,57.253
Historical,Minsk,1900,37.654,89.767,59.686,35.581
Historical,Minsk,1901,37.314,84.932,56.688,41.943
Historical,Minsk,1902,41.595,94.137,61.357,53.003
Historical,Minsk,1903,43.435,86.257,59.646,49.475
Historical,Minsk,1904,37.879,90.041,56.865,45.628
Historical,Minsk,1905,39.468,81.388,58.359,45.328
Historical,Minsk,1906,37.020,74.738,55.627,35.953
Historical,Minsk,1907,31.426,78.979,53.870,41.866
Historical,Minsk,1908,29.997,71.567,51.339,38.813
Historical,Minsk,1909,37.182,78.867,62.710,47.895
Historical,Minsk,1910,34.090,83.343,57.492,41.757
Historical,Minsk,1911,40.330,85.689,62.264,48.624
Historical,Minsk,1912,36.970,89.245,62.724,46.258
Historical,Minsk,1913,32.824,80.950,55.302,30.251
Historical,Minsk,1914,25.698,84.896,53.528,41.928
Historical,Minsk,1915,27.619,79.404,62.213,40.072
Historical,Minsk,1916,41.093,89.039,61.696,45.974
Historical,Minsk,1917,44.965,87.561,61.439,55.522
Historical,Minsk,1918,36.790,81.252,54.430,41.432
Historical,Minsk,1919,35.590,82.590,57.188,41.067
Historical,Minsk,1920,44.884,81.947,58.444,34.587
Historical,Minsk,1921,42.644,82.392,65.692,50.843
Historical,Minsk,1922,36.323,86.383,62.635,49.470
Historical,Minsk,1923,29.021,87.465,58.224,37.750
Historical,Minsk,1924,32.976,85.679,58.256,43.348
Historical,Minsk,1925,40.212,92.518,62.336,46.498
Historical,Minsk,1926,39.740,88.910,54.409,43.087
Historical,Minsk,1927,33.067,78.433,53.037,39.116
Historical,Minsk,1928,34.217,88.680,61.414,49.351
Historical,Minsk,1929,36.368,81.370,51.627,36.707
Historical,Minsk,1930,35.178,82.617,60.054,47.141
Historical,Minsk,1931,39.981,75.941,60.083,39.634
Historical,Minsk,1932,26.417,83.845,63.779,43.029
Historical,Minsk,1933,39.353,85.673,56.210,42.193
Historical,Minsk,1934,33.949,79.291,54.021,46.025
Historical,Minsk,1935,35.374,84.416,55.784,41.969
Historical,Minsk,1936,34.404,91.164,56.913,41.178
Historical,Minsk,1937,38.451,84.055,61.431,46.127
Historical,Minsk,1938,42.891,90.505,58.666,41.561
Historical,Minsk,1939,39.448,85.125,59.609,38.484
Historical,Minsk,1940,33.073,89.337,59.228,45.964
Historical,Minsk,1941,42.811,80.597,60.382,53.786
Historical,Minsk,1942,41.850,75.907,58.468,39.066
Historical,Minsk,1943,30.312,81.675,48.081,38.769
Historical,Minsk,1944,46.685,87.321,60.851,44.030
Historical,Minsk,1945,38.399,84.726,59.218,42.480
Historical,Minsk,1946,47.862,86.770,71.014,52.850
Historical,Minsk,1947,37.400,95.761,65.968,48.569
Historical,Minsk,1948,40.076,87.064,60.560,38.278
Historical,Minsk,1949,40.525,74.966,53.673,41.439
Historical,Minsk,1950,31.821,78.834,64.879,42.316
Historical,Minsk,1951,33.889,95.611,64.678,45.128
Historical,Minsk,1952,36.485,87.333,65.754,45.728
Historical,Minsk,1953,30.360,81.946,60.166,42.908
Historical,Minsk,1954,33.907,83.833,62.595,41.616
Historical,Minsk,1955,32.721,70.628,55.903,43.421
Historical,Minsk,1956,39.270,100.051,61.332,47.776
Historical,Minsk,1957,31.683,80.744,56.440,35.471
Historical,Minsk,1958,36.553,81.075,62.053,50.535
Historical,Minsk,1959,39.483,89.260,58.984,43.908
Historical,Minsk,1960,32.251,82.563,60.605,37.294
Historical,Minsk,1961,32.251,89.965,53.737,43.034
Historical,Minsk,1962,45.448,88.136,62.739,45.461
Historical,Minsk,1963,36.108,87.755,53.430,38.797
Historical,Minsk,1964,28.818,82.467,50.252,34.015
Historical,Minsk,1965,40.868,82.351,57.066,48.705
Historical,Minsk,1966,43.991,91.068,58.530,53.075
Historical,Minsk,1967,36.824,88.052,66.254,52.384
Historical,Minsk,1968,38.477,79.110,53.785,42.748
Historical,Minsk,1969,35.491,87.125,58.002,45.524
Historical,Minsk,1970,45.903,79.537,58.977,40.898
Historical,Minsk,1971,39.007,85.671,55.306,38.739
Historical,Minsk,1972,24.725,85.642,55.847,27.061
Historical,Minsk,1973,37.771,90.325,63.968,47.676
Historical,Minsk,1974,42.616,77.171,59.889,53.041
Historical,Minsk,1975,44.630,79.731,65.392,47.016
Historical,Minsk,1976,39.269,76.461,56.635,43.187
Historical,Minsk,1977,34.267,82.633,65.263,49.249
Historical,Minsk,1978,40.007,89.221,60.300,56.025
Historical,Minsk,1979,37.996,83.510,58.785,46.743
Historical,Minsk,1980,36.144,79.178,58.079,42.296
Historical,Minsk,1981,33.395,86.866,64.420,49.861
Historical,Minsk,1982,24.193,85.805,57.485,45.495
Historical,Minsk,1983,42.599,77.701,58.787,50.693
Historical,Minsk,1984,42.672,84.445,53.189,43.960
Historical,Minsk,1985,43.520,81.688,60.164,41.982
Historical,Minsk,1986,33.461,75.129,59.746,40.058
Historical,Minsk,1987,36.128,82.221,58.287,43.145
Historical,Minsk,1988,33.658,79.535,63.112,44.603
Historical,Minsk,1989,35.040,88.358,64.773,53.530
Historical,Minsk,1990,38.804,87.312,68.341,40.065
Historical,Minsk,1991,36.055,89.299,60.708,37.388
Historical,Minsk,1992,37.883,78.941,56.822,32.177
Historical,Minsk,1993,36.503,86.903,62.596,54.121
Historical,Minsk,1994,44.856,89.436,66.093,49.171
Historical,Minsk,1995,39.404,81.392,62.755,49.151
Historical,Minsk,1996,38.688,105.166,56.061,50.149
Historical,Minsk,1997,45.090,87.191,59.073,51.707
Historical,Minsk,1998,40.751,95.190,66.627,51.719
Historical,Minsk,1999,35.588,78.827,62.093,53.394
Historical,Minsk,2000,39.921,80.275,59.944,54.406
Historical,Minsk,2001,34.249,94.058,60.801,37.483
Historical,Minsk,2002,39.276,86.063,62.400,36.565
Historical,Minsk,2003,36.465,80.466,56.635,38.582
Historical,Minsk,2004,37.103,88.230,60.128,39.482
Historical,Minsk,2005,37.366,86.928,65.190,52.065
Historical,Minsk,2006,30.407,87.140,59.228,41.393
Historical,Minsk,2007,39.986,94.814,63.814,45.527
Historical,Minsk,2008,36.266,87.587,60.889,44.017
Historical,Minsk,2009,40.683,86.465,55.474,38.513
Historical,Minsk,2010,38.651,87.490,64.550,55.950
Historical,Minsk,2011,35.240,93.254,58.889,51.744
Historical,Minsk,2012,40.631,86.917,64.720,52.073
Historical,Minsk,2013,26.929,89.098,55.922,39.553
Historical,Minsk,2014,43.410,111.668,64.020,51.894
Historical,Mogilev,1900,35.681,92.683,62.670,26.798
Historical,Mogilev,1901,30.802,107.724,64.770,41.308
Historical,Mogilev,1902,42.863,95.071,62.648,47.417
Historical,Mogilev,1903,41.997,79.861,59.331,48.602
Historical,Mogilev,1904,36.388,86.745,58.617,51.153
Historical,Mogilev,1905,33.657,80.040,60.552,40.057
Historical,Mogilev,1906,38.000,87.019,56.775,40.457
Historical,Mogilev,1907,27.558,80.251,51.052,37.742
Historical,Mogilev,1908,34.384,71.852,49.296,29.113
Historical,Mogilev,1909,37.685,83.111,56.502,47.656
Historical,Mogilev,1910,32.739,79.805,60.526,43.263
Historical,Mogilev,1911,36.497,87.794,64.835,39.389
Historical,Mogilev,1912,35.317,100.680,57.720,52.922
Historical,Mogilev,1913,34.286,85.171,52.024,32.943
Historical,Mogilev,1914,27.845,86.349,53.017,39.384
Historical,Mogilev,1915,28.962,91.176,64.491,44.759
Historical,Mogilev,1916,36.459,94.390,58.947,39.045
Historical,Mogilev,1917,43.724,86.569,64.471,51.692
Historical,Mogilev,1918,36.287,79.475,50.121,33.391
Historical,Mogilev,1919,39.220,86.003,58.564,47.532
Historical,Mogilev,1920,38.229,86.796,59.721,41.776
Historical,Mogilev,1921,44.871,85.404,64.678,52.448
Historical,Mogilev,1922,39.205,90.688,61.875,39.982
Historical,Mogilev,1923,31.384,89.941,58.360,39.898
Historical,Mogilev,1924,35.766,92.125,59.928,40.179
Historical,Mogilev,1925,40.952,93.908,65.121,43.319
Historical,Mogilev,1926,41.811,82.799,55.669,43.325
Historical,Mogilev,1927,37.209,83.975,53.840,32.976
Historical,Mogilev,1928,36.405,93.483,58.416,44.599
Historical,Mogilev,1929,40.962,86.197,56.876,43.767
Historical,Mogilev,1930,38.128,97.992,57.732,47.327
Historical,Mogilev,1931,39.880,77.267,56.549,39.501
Historical,Mogilev,1932,23.639,92.618,62.392,46.674
Historical,Mogilev,1933,35.961,83.790,60.012,52.847
Historical,Mogilev,1934,32.568,83.199,52.824,46.677
Historical,Mogilev,1935,30.282,80.198,56.490,39.932
Historical,Mogilev,1936,36.904,85.666,58.509,43.914
Historical,Mogilev,1937,36.711,84.951,62.114,48.360
Historical,Mogilev,1938,45.002,97.133,57.473,41.109
Historical,Mogilev,1939,42.601,85.655,59.522,38.996
