experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Brest,2002,42.446,123.716,101.306,99.453
Historical,Brest,2003,49.929,130.811,97.104,103.595
Historical,Brest,2004,64.029,120.864,93.219,97.388
Historical,Brest,2005,47.282,131.991,101.367,100.977
Historical,Brest,2006,52.416,121.611,91.770,100.919
Historical,Brest,2007,46.675,128.358,100.555,104.701
Historical,Brest,2008,45.278,123.769,97.787,97.574
Historical,Brest,2009,39.242,124.835,103.335,105.029
Historical,Brest,2010,44.318,127.091,95.902,105.340
Historical,Brest,2011,44.992,124.918,93.356,94.995
Historical,Brest,2012,52.483,127.925,99.299,93.357
Historical,Brest,2013,46.642,123.384,96.202,105.866
Historical,Brest,2014,40.632,122.115,89.648,98.675
Historical,Gomel,1900,68.939,136.105,98.947,104.851
Historical,Gomel,1901,40.609,125.955,101.350,101.625
Historical,Gomel,1902,57.408,125.329,103.727,101.247
Historical,Gomel,1903,58.101,129.388,95.472,104.080
Historical,Gomel,1904,40.675,128.588,106.142,99.882
Historical,Gomel,1905,69.900,123.725,101.395,104.831
Historical,Gomel,1906,44.945,126.339,99.019,101.181
Historical,Gomel,1907,56.503,121.886,95.713,102.334
Historical,Gomel,1908,60.582,128.228,100.451,109.067
Historical,Gomel,1909,46.822,122.936,99.760,103.750
Historical,Gomel,1910,44.352,126.582,88.305,103.251
Historical,Gomel,1911,43.433,122.974,98.218,106.812
Historical,Gomel,1912,53.051,122.453,90.533,98.776
Historical,Gomel,1913,43.002,129.222,102.592,104.745
Historical,Gomel,1914,65.565,128.417,94.076,103.538
Historical,Gomel,1915,48.941,124.017,91.001,104.100
Historical,Gomel,1916,63.694,124.506,102.554,104.076
Historical,Gomel,1917,44.068,128.373,101.792,105.555
Historical,Gomel,1918,53.377,129.256,99.642,106.213
Historical,Gomel,1919,40.923,125.550,100.330,98.748
Historical,Gomel,1920,65.152,132.501,99.603,100.089
Historical,Gomel,1921,60.938,136.750,98.794,108.876
Historical,Gomel,1922,47.821,125.954,97.837,107.784
Historical,Gomel,1923,67.619,137.544,101.792,106.893
Historical,Gomel,1924,41.211,131.111,98.990,102.217
Historical,Gomel,1925,52.298,124.261,89.636,107.258
Historical,Gomel,1926,40.722,130.912,99.155,104.234
Historical,Gomel,1927,56.153,127.701,94.745,103.781
Historical,Gomel,1928,57.833,124.597,110.328,105.751
Historical,Gomel,1929,59.647,125.061,106.931,103.047
Historical,Gomel,1930,55.539,122.939,101.230,102.739
Historical,Gomel,1931,64.748,126.902,101.397,106.275
Historical,Gomel,1932,52.484,123.173,95.387,103.626
Historical,Gomel,1933,38.520,126.986,101.205,102.433
Historical,Gomel,1934,57.296,128.317,99.707,105.352
Historical,Gomel,1935,67.395,123.045,98.154,102.096
Historical,Gomel,1936,69.446,126.132,100.379,105.182
Historical,Gomel,1937,50.586,119.969,96.977,97.466
Historical,Gomel,1938,61.136,118.113,97.433,94.229
Historical,Gomel,1939,38.658,122.230,101.596,101.059
Historical,Gomel,1940,47.757,126.378,94.322,102.122
Historical,Gomel,1941,47.562,126.047,102.120,103.963
Historical,Gomel,1942,59.780,128.918,97.032,107.222
Historical,Gomel,1943,56.228,126.311,95.663,103.304
